"ensembl_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"ENSG00000173040",61.9651705259756,0.411099770279318,0.161084760809097,2.55207114698153,0.010708464913557,0.0262375847466768,0.329028728489407,0.164176932511435,"EVC2"
"ENSG00000188878",56.3171336865976,0.334524924438011,0.131089763484773,2.55187678690769,0.0107144402211801,0.0262481124453381,0.281005808819084,0.13080390999973,"FBF1"
"ENSG00000186501",196.633782211154,0.35598725702313,0.139516014053502,2.55158706646117,0.0107233527430031,0.0262658312722964,0.294902967894752,0.139854123430814,"TMEM222"
"ENSG00000268750",27.9760944890125,0.446006499971533,0.174807412958193,2.55141639833203,0.0107286060039386,0.0262745829418305,0.351054442827862,0.179557702850475,NA
"ENSG00000114902",666.273628115295,-0.187656750271854,0.0735536215678988,-2.55129178239884,0.0107324431975792,0.0262798644347863,-0.172965461041575,0.0717858466782413,"SPCS1"
"ENSG00000197782",1177.41921752744,-0.139513554161006,0.054685362099728,-2.55120472470457,0.0107351246158897,0.0262823146420333,-0.13347121032269,0.053675332814992,"ZNF780A"
"ENSG00000125386",595.02241600103,0.195668840973367,0.0767038999725138,2.55096339356256,0.0107425608440005,0.0262964032432117,0.180009430587699,0.0752332850158565,"FAM193A"
"ENSG00000129514",521.138511795467,-0.243324559425873,0.0954434151803313,-2.54941170080864,0.0107904832254954,0.0264095768034233,-0.214736388088621,0.0928179156326373,"FOXA1"
"ENSG00000198712",84244.037191205,0.380354271206051,0.149204241293971,2.54921889557184,0.0107964510649093,0.0264200477780886,-0.18458620438312,0.136946192103488,"MT-CO2"
"ENSG00000104889",62.3102535601131,0.246841089711497,0.0968337884058364,2.54912147686478,0.0107994675509369,0.0264232943348459,0.219561620478367,0.0949972342868785,"RNASEH2A"
"ENSG00000101181",328.724116670875,0.23315401838209,0.0914710430384398,2.54893800963994,0.0108051504890896,0.026430805743301,0.209283790963628,0.0898066684557953,"MTG2"
"ENSG00000204227",322.275079118217,0.199487289469539,0.0782636641821313,2.54891323520583,0.0108059180863927,0.026430805743301,0.183070921362039,0.0767226765258198,"RING1"
"ENSG00000182173",161.604858757239,0.260457984683412,0.102186761213753,2.54884274234497,0.0108081024632311,0.0264320141097191,0.229552851289342,0.100521923477227,"TSEN54"
"ENSG00000187764",404.429072832814,0.408158260340859,0.160179029312668,2.54813793099056,0.0108299641894718,0.0264813369868289,0.3275334733871,0.163237988139767,"SEMA4D"
"ENSG00000073060",2243.69895821783,0.290723517816496,0.114110085290396,2.54774603906956,0.0108421368268263,0.0265069564667109,0.250805994269707,0.112842054959321,"SCARB1"
"ENSG00000165269",283.567313130478,0.316256248606455,0.124135231347262,2.54767518595704,0.0108443389079142,0.0265081956390581,0.26908165549973,0.123340441232734,"AQP7"
"ENSG00000068354",129.499284620478,0.291507642771677,0.114430157778028,2.54747217370044,0.0108506506339838,0.02651947858137,0.251659026372631,0.113032490725331,"TBC1D25"
"ENSG00000186001",1402.37909824945,-0.183038679932007,0.071882474996258,-2.54636029075982,0.0108852774351722,0.02659995050067,-0.168137013503279,0.0701012331532961,"LRCH3"
"ENSG00000068903",496.412206723364,0.187919858684744,0.0738126475912583,2.54590324039534,0.0108995395798636,0.0266177648958121,0.173746365779404,0.0723770109845671,"SIRT2"
"ENSG00000110713",2275.44808939086,-0.155362428176488,0.0610212896323917,-2.54603645895444,0.0108953808134517,0.0266177648958121,-0.146387606993418,0.0597508707905853,"NUP98"
"ENSG00000149742",1041.71244793727,-0.191271976916844,0.0751323822490606,-2.54579944347812,0.0109027808503982,0.0266177648958121,-0.175702213499476,0.0732497291089561,"SLC22A9"
"ENSG00000160213",277.754895187549,0.262852310798823,0.103241535946509,2.54599380364712,0.0108967122571333,0.0266177648958121,0.231231821727374,0.101648967123026,"CSTB"
"ENSG00000164975",854.147434070597,-0.167915609035599,0.0659567473061805,-2.54584429787161,0.0109013800753453,0.0266177648958121,-0.156828033403371,0.0644850029330017,"SNAPC3"
"ENSG00000214309",11.5820798599173,0.445469552417083,0.174976291113951,2.54588521439729,0.0109001024169784,0.0266177648958121,0.349761448967389,0.178345041407338,"MBLAC1"
"ENSG00000050767",15.1003088469423,0.485601776169234,0.190755773851645,2.54567275403625,0.0109067381475741,0.0266200862070127,0.371962578922833,0.198144137455007,"COL23A1"
"ENSG00000185591",2489.56415905892,-0.138067526038212,0.0542364360243259,-2.54566000568856,0.0109071364282362,0.0266200862070127,-0.129447612518029,0.0532423954883009,"SP1"
"ENSG00000181830",449.700913017,0.428049369725284,0.16816040062985,2.54548257569566,0.0109126809933071,0.0266294620306403,0.338789853420986,0.172422992452668,"SLC35C1"
"ENSG00000162804",1010.3146834122,0.383034628323957,0.150482341960886,2.5453792340866,0.01091591150162,0.0266331889765693,0.311754434644248,0.152122785257238,"SNED1"
"ENSG00000187753",23.4485751822553,-0.419893616147848,0.164973800500413,-2.5452139362383,0.0109210805586962,0.0266416437903795,-0.33611631768601,0.163768274277685,"C9orf153"
"ENSG00000158006",765.575731442494,0.280214938725732,0.110098480133287,2.54512994535892,0.0109237078851168,0.0266438964591439,0.243735267589473,0.108676835229432,"PAFAH2"
"ENSG00000197580",3109.38684242959,-0.404095958616821,0.158806043932163,-2.54458803085252,0.0109406730705992,0.0266811142864879,-0.324167293878205,0.156581193160145,"BCO2"
"ENSG00000162739",111.195737591961,0.304707707778487,0.119762365975394,2.54426927271201,0.0109506630519266,0.0267013126684822,0.260681554136383,0.11863159412603,"SLAMF6"
"ENSG00000113569",919.836684091232,-0.166519428833522,0.0654603602492504,-2.54382084362924,0.0109647306847239,0.0267272788335195,-0.155633206319716,0.0640035115575428,"NUP155"
"ENSG00000188234",121.611728601028,-0.273676624384861,0.107584071193055,-2.54383963490061,0.0109641408630426,0.0267272788335195,-0.239134924714124,0.104809398019421,"AGAP4"
"ENSG00000173230",7447.25439453683,-0.138085664946288,0.054286850507356,-2.54363006245088,0.0109707205335474,0.0267377114998567,-0.130930916620757,0.0532832063261856,"GOLGB1"
"ENSG00000221923",126.098077221105,0.223671060653075,0.0879501838557961,2.54315626013708,0.0109856088159446,0.0267698246929914,0.201912283693962,0.0862867342100061,"ZNF880"
"ENSG00000137996",404.86551583697,-0.1368016128818,0.053800451274457,-2.54275957991359,0.0109980874969091,0.0267960570565858,-0.130389249007662,0.0528373497690756,"RTCA"
"ENSG00000125885",238.85125182231,-0.163413428113692,0.0642715282837329,-2.54254772645654,0.0110047570953401,0.0268081300358051,-0.153233358339597,0.062887336848387,"MCM8"
"ENSG00000174059",136.97561171915,0.438773203724933,0.172588373833376,2.54231031893575,0.0110122354601063,0.0268192430000204,0.344738568555916,0.177492067214551,"CD34"
"ENSG00000214029",214.473016031347,-0.233069694602317,0.0916769237680736,-2.54229401492509,0.0110127492040117,0.0268192430000204,-0.209011769290643,0.0892734285315992,"ZNF891"
"ENSG00000099968",1408.19248014936,-0.132633825485318,0.0521742444226596,-2.54213217561641,0.0110178499605199,0.0268274867381891,-0.127413536812238,0.0512702501266078,"BCL2L13"
"ENSG00000125449",66.0423132598899,0.260745931253339,0.102574893367931,2.54200538447606,0.0110218475557118,0.0268322710419404,0.22959664744585,0.100762704627222,"ARMC7"
"ENSG00000152464",198.387451892972,-0.165288263418776,0.0650239174947221,-2.54196101660888,0.0110232467336078,0.0268322710419404,-0.154880469949313,0.0636574955277476,"RPP38"
"ENSG00000169692",350.748813610374,0.522756426543387,0.205666259227527,2.54177048051943,0.0110292572432039,0.0268427230368839,0.390234681823185,0.218668637257686,"AGPAT2"
"ENSG00000127554",103.051570761506,0.392860889845629,0.154585055646215,2.54138984006794,0.0110412733629125,0.0268677858039001,0.317547709025075,0.156494467937111,"GFER"
"ENSG00000174851",359.571513596577,0.415217091578578,0.163407392901177,2.54099330640253,0.0110538035703133,0.0268940915557786,0.3314743644719,0.166804872257116,"YIF1A"
"ENSG00000133935",711.480531225684,-0.313855407640904,0.123520617468926,-2.54091514495433,0.0110562749115065,0.0268951717126326,-0.263494328395439,0.120355167772782,"ERG28"
"ENSG00000138018",2559.88768803863,-0.177190911759585,0.0697363023331913,-2.54087047679972,0.0110576874682174,0.0268951717126326,-0.1604575239479,0.0679543947690845,"SELENOI"
"ENSG00000182885",13.2287376187817,0.587495497503496,0.23123781144072,2.54065498130744,0.0110645044105093,0.0269033829057898,0.422753282515878,0.250917199774058,"ADGRG3"
