"pathway","pval","padj","log2err","ES","NES","size","drug_name","direction","is_candidate"
"KUMAR_TARGETS_OF_MLL_AF9_FUSION",8.95186214260075e-05,0.00192852715135084,0.538434096309916,0.715212006398495,1.24358675437809,372,"KUMAR_TARGETS_OF_MLL_AF9_FUSION","BOTH",FALSE
"LU_EZH2_TARGETS_UP",9.24297329811495e-05,0.00196037015066996,0.538434096309916,0.737144155541455,1.28071603770226,261,"LU_EZH2_TARGETS","UP",FALSE
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1",9.24297329811495e-05,0.00196037015066996,0.538434096309916,0.747265616464065,1.29737767048803,245,"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1","BOTH",FALSE
"WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP",9.39604503250575e-05,0.00197750609299506,0.538434096309916,0.814889126814972,1.40713454630153,116,"WANG_ESOPHAGUS_CANCER_VS_NORMAL","UP",FALSE
"HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN",9.58680680849604e-05,0.00199163859496404,0.538434096309916,0.833751553514322,1.43581991964068,78,"HESS_TARGETS_OF_HOXA9_AND_MEIS1","DN",FALSE
"WIERENGA_STAT5A_TARGETS_DN",9.68060834564707e-05,0.00199163859496404,0.538434096309916,0.765631139825212,1.32610167508379,179,"WIERENGA_STAT5A_TARGETS","DN",FALSE
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP",9.6815765032974e-05,0.00199163859496404,0.538434096309916,0.774681235137632,1.34056276365133,166,"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY","UP",FALSE
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",0.000101773659267521,0.0020780054608652,0.538434096309916,0.842442140900004,1.45033037720288,77,"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1","UP",FALSE
"BURTON_ADIPOGENESIS_PEAK_AT_2HR",0.000104076941341264,0.00210929267784961,0.538434096309916,0.879685828951654,1.49062566808379,44,"BURTON_ADIPOGENESIS_PEAK_AT_2HR","BOTH",FALSE
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN",0.000104945154258819,0.00211124957391271,0.538434096309916,0.843844467151475,1.4518009173227,71,"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL","DN",FALSE
"NIKOLSKY_BREAST_CANCER_16P13_AMPLICON",0.000105741217470102,0.00211173701458539,0.538434096309916,0.816701198740208,1.41000579436295,98,"NIKOLSKY_BREAST_CANCER_16P13_AMPLICON","BOTH",FALSE
"WIERENGA_STAT5A_TARGETS_UP",0.000108451720425129,0.00215017323973298,0.538434096309916,0.767297006487498,1.32938419458175,186,"WIERENGA_STAT5A_TARGETS","UP",FALSE
"LENAOUR_DENDRITIC_CELL_MATURATION_DN",0.000111407695945887,0.00219288817343846,0.538434096309916,0.806835717225536,1.39330877838777,122,"LENAOUR_DENDRITIC_CELL_MATURATION","DN",FALSE
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN",0.000112841407782161,0.0022020170956169,0.538434096309916,0.791694402028138,1.3687847741553,138,"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS","DN",FALSE
"BLUM_RESPONSE_TO_SALIRASIB_DN",0.000114263120082306,0.0022020170956169,0.538434096309916,0.719920513609106,1.25184078864649,337,"BLUM_RESPONSE_TO_SALIRASIB","DN",FALSE
"BROCKE_APOPTOSIS_REVERSED_BY_IL6",0.000114285974991813,0.0022020170956169,0.538434096309916,0.784879532170649,1.35727145746653,145,"BROCKE_APOPTOSIS_REVERSED_BY_IL6","BOTH",FALSE
"ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE",0.000115697627208984,0.00221362732897749,0.538434096309916,0.864886132427233,1.48336922933022,62,"ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE","BOTH",FALSE
"MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP",0.000123021094820828,0.00233740080159574,0.518848077743792,0.767138769221897,1.32769099735303,163,"MCBRYAN_PUBERTAL_TGFB1_TARGETS","UP",FALSE
"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",0.00012590761907961,0.00237574652277112,0.518848077743792,0.743366520257156,1.29157500887413,263,"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS","UP",FALSE
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2",0.000128844512172949,0.00241451085825472,0.518848077743792,0.773778407132089,1.33895444905754,164,"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2","BOTH",FALSE
"CADWELL_ATG16L1_TARGETS_UP",0.000130653165791609,0.0024317487184071,0.518848077743792,0.815852438623329,1.4076003637561,93,"CADWELL_ATG16L1_TARGETS","UP",FALSE
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",0.000137703588975422,0.00254565553673483,0.518848077743792,0.806841825606339,1.39273922584934,109,"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7","UP",FALSE
"LEE_LIVER_CANCER_DENA_UP",0.000140016168332261,0.0025710351446783,0.518848077743792,0.855971742128492,1.46432691371838,54,"LEE_LIVER_CANCER_DENA","UP",FALSE
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN",0.000141918824344554,0.00258859935604467,0.518848077743792,0.736190999315059,1.27928878449609,265,"SMID_BREAST_CANCER_RELAPSE_IN_BONE","DN",FALSE
"HSIAO_HOUSEKEEPING_GENES",0.000143374389335543,0.00259782999484798,0.518848077743792,0.716811114561841,1.24648623218289,385,"HSIAO_HOUSEKEEPING_GENES","BOTH",FALSE
"JISON_SICKLE_CELL_DISEASE_UP",0.000144844437448901,0.00260719987408022,0.518848077743792,0.763114102954419,1.32149165162347,176,"JISON_SICKLE_CELL_DISEASE","UP",FALSE
"MARZEC_IL2_SIGNALING_UP",0.000146475919349695,0.00261933408719454,0.518848077743792,0.807541519642547,1.39411490169118,107,"MARZEC_IL2_SIGNALING","UP",FALSE
"AMIT_EGF_RESPONSE_40_HELA",0.000152735020843041,0.00269231388104591,0.518848077743792,0.882058402398821,1.49043434022375,41,"AMIT_EGF_RESPONSE_40_HELA","BOTH",FALSE
"LEE_DIFFERENTIATING_T_LYMPHOCYTE",0.000153493773883998,0.00269231388104591,0.518848077743792,0.767187329662829,1.32954516063997,193,"LEE_DIFFERENTIATING_T_LYMPHOCYTE","BOTH",FALSE
"RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP",0.000153509124796477,0.00269231388104591,0.518848077743792,0.781533306727636,1.3514849181342,145,"RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT","UP",FALSE
"DURAND_STROMA_S_UP",0.000156347098921812,0.00272462205509603,0.518848077743792,0.730461970141452,1.26958809407577,280,"DURAND_STROMA_S","UP",FALSE
"JOHNSTONE_PARVB_TARGETS_2_UP",0.00016213308409643,0.00280757036764451,0.518848077743792,0.789390846325505,1.36479178001223,141,"JOHNSTONE_PARVB_TARGETS_2","UP",FALSE
"DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP",0.000164953126115838,0.00283843869844612,0.518848077743792,0.748216744680373,1.29888178079539,238,"DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS","UP",FALSE
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP",0.000166652814858521,0.0028497631340807,0.518848077743792,0.846987007582731,1.45515935469206,66,"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL","UP",FALSE
"WIELAND_UP_BY_HBV_INFECTION",0.000176781373797024,0.00300418533359415,0.518848077743792,0.812846322512016,1.40331498047104,99,"WIELAND_UP_BY_HBV_INFECTION","BOTH",FALSE
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3",0.00018368968486859,0.00310231467778064,0.518848077743792,0.837437641700716,1.44077822839291,71,"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3","BOTH",FALSE
"ZHU_CMV_24_HR_DN",0.000191749092215589,0.00320330900483088,0.518848077743792,0.82802891372872,1.42630585656715,81,"ZHU_CMV_24_HR","DN",FALSE
"MIKKELSEN_MEF_LCP_WITH_H3K27ME3",0.000192011212277875,0.00320330900483088,0.518848077743792,0.875824933867504,1.49337955966902,49,"MIKKELSEN_MEF_LCP_WITH_H3K27ME3","BOTH",FALSE
"BOQUEST_STEM_CELL_UP",0.000202246023128931,0.00335360678351974,0.518848077743792,0.740072415866884,1.28522041910472,249,"BOQUEST_STEM_CELL","UP",FALSE
"GROSS_HYPOXIA_VIA_ELK3_DN",0.000213763536011756,0.00352323514776002,0.518848077743792,0.779542683249535,1.34864188819982,151,"GROSS_HYPOXIA_VIA_ELK3","DN",FALSE
"TSAI_RESPONSE_TO_IONIZING_RADIATION",0.000222393578485244,0.00363456178915249,0.518848077743792,0.773355647821495,1.33726902000302,140,"TSAI_RESPONSE_TO_IONIZING_RADIATION","BOTH",FALSE
"JIANG_MELANOMA_TRM10_LAMINA_PROPRIA",0.000223174846702346,0.00363456178915249,0.518848077743792,0.829683275803845,1.43074086905185,85,"JIANG_MELANOMA_TRM10_LAMINA_PROPRIA","BOTH",FALSE
"MARTINEZ_RB1_TARGETS_DN",0.000233801646865444,0.00378509648416483,0.518848077743792,0.692480684963187,1.20481270399462,499,"MARTINEZ_RB1_TARGETS","DN",FALSE
"BENPORATH_MYC_TARGETS_WITH_EBOX",0.000239539039476001,0.00385516948239023,0.518848077743792,0.749889597471624,1.3007923272967,210,"BENPORATH_MYC_TARGETS_WITH_EBOX","BOTH",FALSE
"EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP",0.00025964588783108,0.00415433420529728,0.49849310876659,0.766563784580002,1.32701522445401,169,"EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION","UP",FALSE
"NABA_ECM_GLYCOPROTEINS",0.000268252847670935,0.00424327519392709,0.49849310876659,0.761027249932942,1.3173759920403,173,"NABA_ECM_GLYCOPROTEINS","BOTH",FALSE
"HOLLERN_EMT_BREAST_TUMOR_UP",0.000268306508972729,0.00424327519392709,0.49849310876659,0.781279353604084,1.35017702521872,133,"HOLLERN_EMT_BREAST_TUMOR","UP",FALSE
"ZHU_CMV_ALL_DN",0.000271338906006942,0.00426657038410915,0.49849310876659,0.805120222718152,1.39019608662588,114,"ZHU_CMV_ALL","DN",FALSE
"BROWNE_HCMV_INFECTION_48HR_DN",0.000273963426034041,0.00428322247788079,0.49849310876659,0.703263740954129,1.22332522209387,434,"BROWNE_HCMV_INFECTION_48HR","DN",FALSE
"MCCLUNG_CREB1_TARGETS_UP",0.000277637194289665,0.00431599638395752,0.49849310876659,0.808695480725299,1.39525237524282,93,"MCCLUNG_CREB1_TARGETS","UP",FALSE
"MATSUDA_NATURAL_KILLER_DIFFERENTIATION",0.000282569529520782,0.00434896900883384,0.49849310876659,0.691958442393326,1.20393266603845,457,"MATSUDA_NATURAL_KILLER_DIFFERENTIATION","BOTH",FALSE
"DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN",0.000282937311247231,0.00434896900883384,0.49849310876659,0.80010292780287,1.38123078833754,110,"DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA","DN",FALSE
"JACKSON_DNMT1_TARGETS_UP",0.000286901281424045,0.00437767144905037,0.49849310876659,0.822172590483011,1.41621815551612,81,"JACKSON_DNMT1_TARGETS","UP",FALSE
"WESTON_VEGFA_TARGETS",0.000289290422196071,0.00437767144905037,0.49849310876659,0.822413879932052,1.41912995370949,89,"WESTON_VEGFA_TARGETS","BOTH",FALSE
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN",0.000291175635260731,0.00437767144905037,0.49849310876659,0.697118504331483,1.2130131993811,452,"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL","DN",FALSE
"MANALO_HYPOXIA_UP",0.000291204752824257,0.00437767144905037,0.49849310876659,0.742708414104111,1.28721644505676,198,"MANALO_HYPOXIA","UP",FALSE
"CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP",0.00030208560989653,0.00449779186019935,0.49849310876659,0.95186562547484,1.53328175436753,19,"CEBALLOS_TARGETS_OF_TP53_AND_MYC","UP",FALSE
"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN",0.0003024830783175,0.00449779186019935,0.49849310876659,0.721742645046329,1.25454927627646,313,"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION","DN",FALSE
"BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN",0.00030853786366765,0.00456302483780913,0.49849310876659,0.798355036144001,1.37825563844843,107,"BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS","DN",FALSE
"MITSIADES_RESPONSE_TO_APLIDIN_UP",0.000313790533694678,0.00461575752789591,0.49849310876659,0.703477957849565,1.2234735349142,426,"MITSIADES_RESPONSE_TO_APLIDIN","UP",FALSE
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP",0.000319508160837283,0.0046280380955452,0.49849310876659,0.775629322240751,1.34166984915652,149,"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE","UP",FALSE
"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST",0.000319636028035217,0.0046280380955452,0.49849310876659,0.785774939476106,1.35703452140039,124,"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST","BOTH",FALSE
"MISSIAGLIA_REGULATED_BY_METHYLATION_UP",0.000319700000021214,0.0046280380955452,0.49849310876659,0.796098483723417,1.37444978362233,118,"MISSIAGLIA_REGULATED_BY_METHYLATION","UP",FALSE
"LI_AMPLIFIED_IN_LUNG_CANCER",0.000325130509906922,0.00463403657348833,0.49849310876659,0.762423408461189,1.32017215338579,175,"LI_AMPLIFIED_IN_LUNG_CANCER","BOTH",FALSE
"SHEPARD_CRASH_AND_BURN_MUTANT_UP",0.000325130509906922,0.00463403657348833,0.49849310876659,0.761123092495163,1.318931039027,192,"SHEPARD_CRASH_AND_BURN_MUTANT","UP",FALSE
"MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_UP",0.000325195549016725,0.00463403657348833,0.49849310876659,0.772734343792217,1.33713836890363,162,"MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS","UP",FALSE
"GAURNIER_PSMD4_TARGETS",0.000346458804885813,0.0049114574620082,0.49849310876659,0.851692049250141,1.4606091779618,61,"GAURNIER_PSMD4_TARGETS","BOTH",FALSE
"FIGAROL_EGFR_TKI_DRUG_TOLERANT_CELL_UP",0.000353366707464973,0.00493369741441148,0.49849310876659,0.749123071822287,1.29928776963444,204,"FIGAROL_EGFR_TKI_DRUG_TOLERANT_CELL","UP",FALSE
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN",0.000353366707464973,0.00493369741441148,0.49849310876659,0.693367111787218,1.20599396974479,435,"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS","DN",FALSE
"MIKKELSEN_IPS_LCP_WITH_H3K4ME3",0.000353437387874507,0.00493369741441148,0.49849310876659,0.768401773634392,1.32944500727931,152,"MIKKELSEN_IPS_LCP_WITH_H3K4ME3","BOTH",FALSE
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP",0.000364674204632908,0.00506471382677988,0.49849310876659,0.698228911835864,1.21427121617165,420,"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL","UP",FALSE
"NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS",0.000369814106726193,0.00507217243493547,0.49849310876659,0.847930179614586,1.45343909006685,58,"NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS","BOTH",FALSE
"PULVER_FOREY_CELLCYCLE_PEAKING_EG1",0.000370327955892791,0.00507217243493547,0.49849310876659,0.697258461214718,1.21286054092378,441,"PULVER_FOREY_CELLCYCLE_PEAKING_EG1","BOTH",FALSE
"ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN",0.000370772838811073,0.00507217243493547,0.49849310876659,0.78850437101463,1.36150140565845,112,"ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS","DN",FALSE
"MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP",0.00037350521229856,0.00508413065098936,0.49849310876659,0.930509313476461,1.51567212269128,22,"MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST","UP",FALSE
"DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP",0.000376094525905392,0.00509403278652056,0.49849310876659,0.781250224195859,1.35044096259494,135,"DARWICHE_SQUAMOUS_CELL_CARCINOMA","UP",FALSE
"CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_DN",0.00038736668502913,0.0052208633016734,0.49849310876659,0.762506074031677,1.31944868304374,164,"CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA","DN",FALSE
"HECKER_IFNB1_TARGETS",0.00039444170558358,0.0052901593454739,0.49849310876659,0.81614556905974,1.40782980947987,87,"HECKER_IFNB1_TARGETS","BOTH",FALSE
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN",0.000398596735915262,0.0053198081437276,0.49849310876659,0.718788397120567,1.24930440364371,273,"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION","DN",FALSE
"ZHANG_FH_DEFICIENT_RCC_C1_VS_OTHERS_UP",0.000421211784580205,0.00554665572378004,0.49849310876659,0.742962527754457,1.28900349276591,220,"ZHANG_FH_DEFICIENT_RCC_C1_VS_OTHERS","UP",FALSE
"BILD_MYC_ONCOGENIC_SIGNATURE",0.000421253905758663,0.00554665572378004,0.49849310876659,0.737977887983701,1.27901778875998,198,"BILD_MYC_ONCOGENIC_SIGNATURE","BOTH",FALSE
"SMIRNOV_RESPONSE_TO_IR_6HR_DN",0.000421675581340003,0.00554665572378004,0.49849310876659,0.79842071567673,1.37846249849994,113,"SMIRNOV_RESPONSE_TO_IR_6HR","DN",FALSE
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN",0.000432562567878723,0.00566263725223055,0.49849310876659,0.754741895062639,1.30727066563722,180,"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D","DN",FALSE
"KHETCHOUMIAN_TRIM24_TARGETS_UP",0.000448946727321689,0.005849134504534,0.49849310876659,0.876909239826172,1.49266365808335,47,"KHETCHOUMIAN_TRIM24_TARGETS","UP",FALSE
"FOROUTAN_INTEGRATED_TGFB_EMT_UP",0.000467002280795623,0.0060348759042984,0.49849310876659,0.797996861643135,1.37755839074641,111,"FOROUTAN_INTEGRATED_TGFB_EMT","UP",FALSE
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP",0.000467614653403239,0.0060348759042984,0.49849310876659,0.846750035188633,1.45047229269437,57,"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25","UP",FALSE
"MIKKELSEN_MEF_LCP_WITH_H3K4ME3",0.000477988450870508,0.00613979531259018,0.49849310876659,0.786804889246635,1.35882547360966,121,"MIKKELSEN_MEF_LCP_WITH_H3K4ME3","BOTH",FALSE
"DORN_ADENOVIRUS_INFECTION_32HR_DN",0.000485976224905457,0.00621322874458566,0.49849310876659,0.899133041747307,1.50961553372478,36,"DORN_ADENOVIRUS_INFECTION_32HR","DN",TRUE
"ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP",0.000494710806007493,0.00626821715321316,0.477270815362862,0.70004126336834,1.2178636684111,443,"ZHOU_INFLAMMATORY_RESPONSE_FIMA","UP",FALSE
"KIM_WT1_TARGETS_8HR_UP",0.000494859248937881,0.00626821715321316,0.477270815362862,0.754530514971868,1.30548398422265,161,"KIM_WT1_TARGETS_8HR","UP",FALSE
"HINATA_NFKB_TARGETS_FIBROBLAST_UP",0.0005036885949278,0.00635065435816803,0.477270815362862,0.825997407676932,1.42168722161474,76,"HINATA_NFKB_TARGETS_FIBROBLAST","UP",FALSE
"SHEN_SMARCA2_TARGETS_DN",0.000506018359877251,0.00635076253497321,0.477270815362862,0.726372633501879,1.26106821063773,244,"SHEN_SMARCA2_TARGETS","DN",FALSE
"ZHENG_IL22_SIGNALING_UP",0.000510992156704554,0.00636525015249799,0.477270815362862,0.855018305287184,1.45939526500671,50,"ZHENG_IL22_SIGNALING","UP",FALSE
"CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND_UP",0.000511825670157002,0.00636525015249799,0.477270815362862,0.757846562175249,1.31141425415227,155,"CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND","UP",FALSE
"GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN",0.000521918338513482,0.00642353355281391,0.477270815362862,0.822671834519455,1.41499837086821,70,"GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN","BOTH",FALSE
"SMIRNOV_RESPONSE_TO_IR_2HR_UP",0.000522166637778541,0.00642353355281391,0.477270815362862,0.853989288856637,1.4584566243796,51,"SMIRNOV_RESPONSE_TO_IR_2HR","UP",FALSE
"LENAOUR_DENDRITIC_CELL_MATURATION_UP",0.000523555549078035,0.00642353355281391,0.477270815362862,0.79014986342517,1.36400169602917,108,"LENAOUR_DENDRITIC_CELL_MATURATION","UP",FALSE
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN",0.000540049035611516,0.00655041269555437,0.477270815362862,0.766520167691882,1.32568664753326,146,"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25","DN",FALSE
"DARWICHE_SKIN_TUMOR_PROMOTER_UP",0.0005402651632896,0.00655041269555437,0.477270815362862,0.782071749560028,1.35051056152188,128,"DARWICHE_SKIN_TUMOR_PROMOTER","UP",FALSE
"BASAKI_YBX1_TARGETS_UP",0.000545594818057873,0.00655041269555437,0.477270815362862,0.723330614091395,1.25720322977054,275,"BASAKI_YBX1_TARGETS","UP",FALSE
"JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP",0.000545594818057873,0.00655041269555437,0.477270815362862,0.703866032608996,1.22384526482731,343,"JINESH_BLEBBISHIELD_VS_LIVE_CONTROL","UP",FALSE
"MIKKELSEN_ES_LCP_WITH_H3K4ME3",0.000545867724629531,0.00655041269555437,0.477270815362862,0.773230476959632,1.33521854706392,125,"MIKKELSEN_ES_LCP_WITH_H3K4ME3","BOTH",FALSE
"LIM_MAMMARY_LUMINAL_MATURE_DN",0.00055296261273396,0.0066065751460267,0.477270815362862,0.806817898806119,1.39215835355995,90,"LIM_MAMMARY_LUMINAL_MATURE","DN",FALSE
"GERY_CEBP_TARGETS",0.000568664835338341,0.00676463908472044,0.477270815362862,0.800107596088417,1.38160746178318,117,"GERY_CEBP_TARGETS","BOTH",FALSE
"KAAB_HEART_ATRIUM_VS_VENTRICLE_UP",0.00057386373288038,0.00679693148554425,0.477270815362862,0.736217892198687,1.27795720936742,237,"KAAB_HEART_ATRIUM_VS_VENTRICLE","UP",FALSE
"VERHAAK_AML_WITH_NPM1_MUTATED_DN",0.000596149016043168,0.00699694345259038,0.477270815362862,0.74076246353665,1.28552392517768,226,"VERHAAK_AML_WITH_NPM1_MUTATED","DN",FALSE
"ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF",0.000596149016043168,0.00699694345259038,0.477270815362862,0.685683608074131,1.19301513465502,457,"ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF","BOTH",FALSE
"KAYO_CALORIE_RESTRICTION_MUSCLE_UP",0.000598422795287336,0.00699694345259038,0.477270815362862,0.810493041732273,1.39807934734151,87,"KAYO_CALORIE_RESTRICTION_MUSCLE","UP",FALSE
"MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN",0.000607291666897235,0.00704187433841222,0.477270815362862,0.733639192182939,1.2730126118133,223,"MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS","DN",FALSE
"FERNANDEZ_BOUND_BY_MYC",0.000607413137377662,0.00704187433841222,0.477270815362862,0.764206527013992,1.3224245651331,165,"FERNANDEZ_BOUND_BY_MYC","BOTH",FALSE
"LEE_AGING_CEREBELLUM_UP",0.000611326015162481,0.00705733323833142,0.477270815362862,0.822901580563011,1.41635875713376,76,"LEE_AGING_CEREBELLUM","UP",FALSE
"PARK_APL_PATHOGENESIS_DN",0.0006173849341874,0.00707915751486208,0.477270815362862,0.882064359010581,1.48863175805332,40,"PARK_APL_PATHOGENESIS","DN",FALSE
"CHEOK_RESPONSE_TO_HD_MTX_UP",0.000618391318001475,0.00707915751486208,0.477270815362862,0.930599980864161,1.51025726960381,21,"CHEOK_RESPONSE_TO_HD_MTX","UP",FALSE
"HUANG_GATA2_TARGETS_UP",0.000696572357654642,0.00791509928329178,0.477270815362862,0.764480744430406,1.32199637226947,145,"HUANG_GATA2_TARGETS","UP",FALSE
"BOYLAN_MULTIPLE_MYELOMA_PCA1_UP",0.000697199900319195,0.00791509928329178,0.477270815362862,0.787406263632728,1.35919030872828,109,"BOYLAN_MULTIPLE_MYELOMA_PCA1","UP",FALSE
"XIE_ST_HSC_S1PR3_OE_UP",0.00071879031876568,0.00812648889315248,0.477270815362862,0.752979229651255,1.30342593600265,172,"XIE_ST_HSC_S1PR3_OE","UP",FALSE
"NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON",0.000741003850580905,0.00831228579165091,0.477270815362862,0.714206679912958,1.24137045610541,290,"NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","BOTH",FALSE
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN",0.000741300341068283,0.00831228579165091,0.477270815362862,0.777042485698126,1.34222442101198,130,"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D","DN",FALSE
"GU_PDEF_TARGETS_UP",0.000758670470878864,0.00847233636050846,0.477270815362862,0.826073086600252,1.42089843572769,69,"GU_PDEF_TARGETS","UP",FALSE
"WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN",0.00076566258355712,0.00851566190492797,0.477270815362862,0.800474491745004,1.38121285130569,90,"WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE","DN",FALSE
"FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS",0.000819002856152226,0.00907203163737851,0.477270815362862,0.711575475484027,1.23680477996962,294,"FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS","BOTH",FALSE
"BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP",0.000830145581432178,0.00915838028547758,0.477270815362862,0.74098648971444,1.28481604141111,202,"BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER","UP",FALSE
"BERENJENO_TRANSFORMED_BY_RHOA_DN",0.000841288308957821,0.00924403539481365,0.477270815362862,0.700962505390251,1.21898686039677,388,"BERENJENO_TRANSFORMED_BY_RHOA","DN",FALSE
"CROMER_TUMORIGENESIS_UP",0.000849512530431108,0.00929706513303804,0.477270815362862,0.853768816366093,1.45495332474651,48,"CROMER_TUMORIGENESIS","UP",FALSE
"RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN",0.000863573770398508,0.00941329815063872,0.477270815362862,0.727933663182932,1.26381098567344,240,"RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4","DN",FALSE
