"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"ENSG00000118972",154.930390945406,4.71109696050947,0.498627677547587,3.13416879275173e-23,9.8494388481016e-19,"FGF23"
"ENSG00000224058",90.7190909379428,3.41889095274384,0.404743649970838,4.4310750792939e-19,2.7850193088378e-15,"RBISP5"
"ENSG00000095970",19.4192909220497,2.52479478438081,0.310636794054871,1.54081708464902e-17,6.0527147127725e-14,"TREM2"
"ENSG00000187545",49.2623678292447,3.59217752570595,0.481439546257139,1.47347839126968e-17,6.0527147127725e-14,"PRAMEF10"
"ENSG00000171532",58.1763408047793,4.02734443317305,0.506764976878533,1.96072019804999e-17,6.84639921599099e-14,"NEUROD2"
"ENSG00000006327",44.5395896069698,3.30861263499479,0.402493102974703,7.93469017626332e-16,2.49355573479251e-12,"TNFRSF12A"
"ENSG00000108821",995.567953591849,1.9034791158002,0.250930040976446,9.01669067636785e-16,2.57598655632306e-12,"COL1A1"
"ENSG00000183087",340.30137671604,1.01305370810623,0.132679364767866,1.13204721911092e-15,2.96464299231498e-12,"GAS6"
"ENSG00000253488",71.5788551044199,7.65065202318582,1.09799606256768,1.82201285446555e-15,4.40450584341803e-12,"SINHCAFP3"
"ENSG00000140678",371.967170713828,1.01069274087937,0.134036742858532,2.39953232653062e-15,5.38626449239651e-12,"ITGAX"
"ENSG00000136295",146.966133177782,1.62925745249801,0.219596833036791,4.4124100446573e-15,9.24429320422668e-12,"TTYH3"
"ENSG00000197859",397.553062625016,1.47708230289931,0.203307817753879,1.22455483364375e-14,2.26369765894638e-11,"ADAMTSL2"
"ENSG00000106605",114.452219756576,1.16799918482354,0.163967830400813,4.48239267281639e-14,7.4138774808383e-11,"BLVRA"
"ENSG00000196154",97.0376625768659,1.13020063334477,0.158369600130976,4.41253375020253e-14,7.4138774808383e-11,"S100A4"
"ENSG00000008517",1587.34324072955,1.56473113817721,0.221433713683196,4.94749473270141e-14,7.77399847349372e-11,"IL32"
"ENSG00000169442",95.1686132255332,1.3243902820773,0.188870568877023,8.97552768398606e-14,1.3431663476045e-10,"CD52"
"ENSG00000162576",124.040766324743,1.23168166393172,0.176595936441014,1.2615871515031e-13,1.80211990105165e-10,"MXRA8"
"ENSG00000130635",459.479855806274,1.12183712990581,0.162000812305694,1.93018388545867e-13,2.63730255584452e-10,"COL5A1"
"ENSG00000005381",28.9473428531175,3.73444740395339,0.556441476032902,2.62482439784892e-13,3.43698881361667e-10,"MPO"
"ENSG00000090382",1117.96723831455,1.35344707397358,0.197744221897226,2.7814309722859e-13,3.49636998940227e-10,"LYZ"
"ENSG00000070404",97.2530205209622,1.39806810319985,0.207263269227482,5.55451864998292e-13,6.44045165163964e-10,"FSTL3"
"ENSG00000122694",73.5131103970786,1.00888637904751,0.148532750997666,5.88511761283983e-13,6.44045165163964e-10,"GLIPR2"
"ENSG00000133048",463.736404571782,2.30184338932486,0.346202632857713,5.94326665492107e-13,6.44045165163964e-10,"CHI3L1"
"ENSG00000230651",129.977886660592,2.3571808251195,0.354722023550317,6.66354202058133e-13,6.9802823846263e-10,"RGPD4-DT"
"ENSG00000187688",96.9743395077332,1.0433108169146,0.15453792776503,7.12546354507217e-13,7.22338120540123e-10,"TRPV2"
"ENSG00000188536",108.97132552748,2.49271739180488,0.377997193159292,8.29009290699901e-13,8.14138936547971e-10,"HBA2"
"ENSG00000170323",129.419247810713,2.20421524890876,0.334622411538048,8.87568571679305e-13,8.45234240411934e-10,"FABP4"
"ENSG00000162783",70.6591585152003,1.08264921452976,0.161966739729028,1.07400861542619e-12,9.92699845540689e-10,"IER5"
"ENSG00000074276",982.227325879984,1.05929016312775,0.158868646999514,1.18099448986956e-12,1.06039808110402e-09,"CDHR2"
"ENSG00000119681",391.280512052045,1.43839568418489,0.218798213479743,1.59013122630756e-12,1.37174102206255e-09,"LTBP2"
"ENSG00000163191",161.571241224404,1.39990970398061,0.21294123474232,1.7023451874384e-12,1.37174102206255e-09,"S100A11"
"ENSG00000183458",58.796391414698,2.31265867045403,0.356165688073228,1.68738241034947e-12,1.37174102206255e-09,"PKD1P3"
"ENSG00000198223",204.19378319144,1.30261143681684,0.19768109862916,1.6184680047499e-12,1.37174102206255e-09,"CSF2RA"
"ENSG00000135596",178.134797878868,1.02973686963721,0.155661504481986,1.80697774161236e-12,1.41965206269775e-09,"MICAL1"
"ENSG00000006025",48.6770329752003,1.10780953802484,0.167933075115195,1.95637285406326e-12,1.44832344048268e-09,"OSBPL7"
"ENSG00000050555",185.392120423789,1.74385788217513,0.267755479286646,1.97735675660188e-12,1.44832344048268e-09,"LAMC3"
"ENSG00000237988",20.2944785155454,2.35300284801,0.363022549693185,2.02781872911722e-12,1.44832344048268e-09,"OR2I1"
"ENSG00000138080",152.466629135065,1.45076494625762,0.222334230523121,2.23319617184464e-12,1.55956495325311e-09,"EMILIN1"
"ENSG00000158406",71.3752906781303,1.2978460671329,0.199207022432433,2.99709086829608e-12,2.00396973674622e-09,"H4C8"
"ENSG00000169026",37.0385839722934,1.55455033793177,0.239596976735851,2.96462066970554e-12,2.00396973674622e-09,"SLC49A3"
"ENSG00000100379",26.3022470295542,1.31815663058065,0.203345326412101,4.06658444598959e-12,2.57320666621413e-09,"KCTD17"
"ENSG00000227507",26.110107638209,1.37243629177198,0.211971707809054,4.00611255183018e-12,2.57320666621413e-09,"LTB"
"ENSG00000211772",123.034696748377,1.20323679989005,0.186369685313729,4.37799222988973e-12,2.6458227657022e-09,"TRBC2"
"ENSG00000167895",174.973333285096,1.16031110673904,0.179791628591033,4.58103907583484e-12,2.71629686787143e-09,"TMC8"
"ENSG00000131634",66.9797076012678,1.15501379425457,0.178781850113284,4.67149916422652e-12,2.71863949509227e-09,"TMEM204"
"ENSG00000102265",746.3233900684,1.82266695358742,0.285812265353216,4.80729711969331e-12,2.74680216879058e-09,"TIMP1"
"ENSG00000197461",85.2801965488582,1.46696765397832,0.229148200104359,5.08047785357373e-12,2.80103678993698e-09,"PDGFA"
"ENSG00000213977",101.645870204901,1.24932688270952,0.194972013298429,5.58138796596051e-12,3.02414996928061e-09,"TAX1BP3"
"ENSG00000136235",889.413489974484,1.20720781322133,0.188893659515109,6.45566999447015e-12,3.28285321629785e-09,"GPNMB"
"ENSG00000096433",164.995350193743,1.03194244246983,0.16160293629271,8.13149688999572e-12,3.9313910963847e-09,"ITPR3"
"ENSG00000160255",283.588649461326,1.25944825133164,0.198314153801546,8.45683489158974e-12,4.02673474701665e-09,"ITGB2"
"ENSG00000106348",57.6613710816358,1.04817005365384,0.164218804550509,9.20327574588179e-12,4.13426334418635e-09,"IMPDH1"
"ENSG00000186340",486.953592446768,1.58303239573276,0.20816713494005,9.20888544813353e-12,4.13426334418635e-09,"THBS2"
"ENSG00000019582",6091.5085552946,1.13822679609262,0.17950710984399,1.21992171780589e-11,5.32461943107886e-09,"CD74"
"ENSG00000164604",99.3114366610471,1.76264494557143,0.283225249411371,1.31188636178191e-11,5.64758093224087e-09,"GPR85"
"ENSG00000054967",51.064734487209,1.09290207354253,0.174246143306333,1.65822978736398e-11,6.85678017075004e-09,"RELT"
"ENSG00000116260",706.466234698826,1.02560717767607,0.164082489159239,1.89957612636073e-11,7.6012977556613e-09,"QSOX1"
"ENSG00000090006",248.449308812457,1.18602140383006,0.190734009662045,1.99660440715415e-11,7.84316126240327e-09,"LTBP4"
"ENSG00000198542",277.43234676794,1.46950571104489,0.238548916537774,2.28772631011759e-11,8.8758132125624e-09,"ITGBL1"
"ENSG00000187498",1422.00142956861,1.31842979247521,0.213640837735482,2.37865038512007e-11,9.11603256131504e-09,"COL4A1"
"ENSG00000115085",60.2831005901643,1.1714836687514,0.189128003858287,2.5073243195419e-11,9.4845256760201e-09,"ZAP70"
"ENSG00000102879",132.848957350644,1.44236583500405,0.23536651706338,2.92691730593533e-11,1.04524208245822e-08,"CORO1A"
"ENSG00000213886",535.494278604804,1.57134662939714,0.257100751850132,2.90353081704854e-11,1.04524208245822e-08,"UBD"
"ENSG00000213654",85.9219157458633,1.02407546355784,0.16534267130479,3.00858406456985e-11,1.06233441363115e-08,"GPSM3"
"ENSG00000223953",48.4956260405356,1.26734810320164,0.205994339165647,3.19702311132934e-11,1.11632942551817e-08,"C1QTNF5"
"ENSG00000126264",28.6048340845135,1.25701155566604,0.204814792102921,3.65226558022701e-11,1.22821008972477e-08,"HCST"
"ENSG00000174807",15.8759448533911,1.53414145594815,0.250632124339502,3.71284791331551e-11,1.22821008972477e-08,"CD248"
"ENSG00000105472",22.1709915213053,1.43429970357302,0.234952882446504,3.88236352641223e-11,1.27090787688574e-08,"CLEC11A"
"ENSG00000168542",6623.57107007782,1.02879879263551,0.167828906096396,4.11478914761106e-11,1.30617539144268e-08,"COL3A1"
"ENSG00000042493",53.517915512872,1.46288474566155,0.24168479565375,4.58876980938765e-11,1.42299613041903e-08,"CAPG"
"ENSG00000184916",24.6247766589307,1.67388031427337,0.277645719325306,5.08331899811759e-11,1.55095517315382e-08,"JAG2"
"ENSG00000100985",17.7938892371016,2.28385961781882,0.381894836432973,5.4822468485048e-11,1.64081037582011e-08,"MMP9"
"ENSG00000087088",157.101590533243,1.10502481488447,0.182024023009343,5.59498851342401e-11,1.65875574549871e-08,"BAX"
"ENSG00000104435",42.313319744453,2.69225058444803,0.4581706673745,7.1021048652736e-11,1.97513935837246e-08,"STMN2"
"ENSG00000109736",38.7514706483382,1.36378975178471,0.227258465184292,7.39983233225104e-11,2.03988711292387e-08,"SLC75A1"
"ENSG00000051523",190.665601609722,1.84052562473213,0.310191190253184,8.6117843253423e-11,2.3330511569673e-08,"CYBA"
"ENSG00000100359",340.861000036492,1.09091914806081,0.181955898911915,8.81421738019504e-11,2.36748372128213e-08,"SGSM3"
"ENSG00000129911",48.4871243455382,1.24261228575255,0.208005181432941,9.08921766973332e-11,2.42065893634779e-08,"KLF16"
"ENSG00000100365",44.3533055110978,1.0709747068402,0.178438507212415,9.37346313216363e-11,2.45067368712017e-08,"NCF4"
"ENSG00000186111",104.79781964094,1.25958908589381,0.211157031160087,9.30549675192008e-11,2.45067368712017e-08,"PIP5K1C"
"ENSG00000203396",28.1916617027463,2.73920828930369,0.470027719300107,9.43586572078983e-11,2.45067368712017e-08,"LOC100128906"
"ENSG00000184545",44.7096373097999,2.20445140414897,0.320002287882189,9.63867655896105e-11,2.48282827493369e-08,"DUSP8"
"ENSG00000222041",58.4172378532307,1.18380224591826,0.198393511655719,1.01418611778971e-10,2.57030749497252e-08,"CYTOR"
"ENSG00000163874",73.4680723588812,1.56713477296922,0.264617260138267,1.03061207491584e-10,2.59104120530443e-08,"ZC3H12A"
"ENSG00000164949",193.873887313778,2.12449599438564,0.321046535760084,1.20089787758315e-10,2.90303205391755e-08,"GEM"
"ENSG00000137731",183.29899825183,1.47581237970481,0.25085326814407,1.27139592845104e-10,3.04999148454217e-08,"FXYD2"
"ENSG00000160360",17.7784240295074,1.46259368257832,0.247185678253353,1.30287422415167e-10,3.10182767940837e-08,"GPSM1"
"ENSG00000164877",146.105978697583,1.09294794178623,0.184329843169336,1.34692230645278e-10,3.18258499267556e-08,"MICALL2"
"ENSG00000131981",169.061579354336,1.40253087728843,0.183658285680827,1.65262033581328e-10,3.68335082789135e-08,"LGALS3"
"ENSG00000095370",54.8704874219564,1.08314292500179,0.183883393273279,1.77294713730788e-10,3.89626830328932e-08,"SH2D3C"
"ENSG00000136997",144.492074968334,1.85314322986235,0.320684105800076,1.93727394305369e-10,4.14154904315681e-08,"MYC"
"ENSG00000084207",144.061777723614,1.19186842289275,0.2042292218047,2.09925612245122e-10,4.36895515921536e-08,"GSTP1"
"ENSG00000265206",29.5689512664292,1.58606163109492,0.273604024398604,2.08905931971409e-10,4.36895515921536e-08,"MIR142HG"
"ENSG00000141522",490.118064396944,1.21373985559343,0.208384516595916,2.15648062741448e-10,4.45852369717944e-08,"ARHGDIA"
"ENSG00000088992",35.4498800141682,1.49692697303401,0.258666747829131,2.22220864555967e-10,4.55184632946182e-08,"TESC"
"ENSG00000148180",888.128271701257,1.08773812626746,0.18627386489662,2.23058720402571e-10,4.55184632946182e-08,"GSN"
"ENSG00000185215",770.50341197501,1.10939512491458,0.189757298063946,2.29949363510416e-10,4.66218625656667e-08,"TNFAIP2"
"ENSG00000106624",795.154323371502,1.42166216687979,0.246094013544704,2.40576087734701e-10,4.78502793237387e-08,"AEBP1"
"ENSG00000123358",81.6057293939659,3.36745077565144,0.352928042038015,2.60618949328821e-10,5.15107616453304e-08,"NR4A1"
"ENSG00000159388",220.971071785,1.18697314639378,0.204835592349851,2.66303127857197e-10,5.23052631002518e-08,"BTG2"
"ENSG00000188660",13.5414830154455,1.89212986756423,0.32831433241731,2.68699613731511e-10,5.24481618703506e-08,"LINC00319"
"ENSG00000174307",22.4020752877348,1.34955982459779,0.233944089741476,2.95497670833086e-10,5.6229604181058e-08,"PHLDA3"
"ENSG00000127528",37.9572617389406,1.27639942337029,0.220976679343526,3.09966486918144e-10,5.83293821430514e-08,"KLF2"
"ENSG00000130702",422.524457023356,1.09126381174536,0.188877183545132,3.20334634667818e-10,5.95670782785258e-08,"LAMA5"
"ENSG00000172638",107.603514009006,1.09234528409529,0.18900440349708,3.29151363992917e-10,6.08465339108318e-08,"EFEMP2"
"ENSG00000111057",2220.11532956593,1.0214001063875,0.175743632483107,3.34541415479717e-10,6.11238286213115e-08,"KRT18"
"ENSG00000206172",98.0069879336557,2.00625344417938,0.354013602032369,3.32679715941313e-10,6.11238286213115e-08,"HBA1"
"ENSG00000118785",597.696149020662,1.8960880968708,0.334552011836296,3.48033074883547e-10,6.24987852073734e-08,"SPP1"
"ENSG00000135480",90.2049617107934,1.71550338397477,0.230625709195735,3.50072244563997e-10,6.25077861231146e-08,"KRT7"
"ENSG00000175463",108.52806388424,1.14760541915751,0.199686622196326,3.68616970118591e-10,6.47159603516584e-08,"TBC1D10C"
"ENSG00000107317",236.167240736648,1.69630988355814,0.299380008893476,3.90394790507241e-10,6.77820258921578e-08,"PTGDS"
"ENSG00000252835",178.787406212879,1.22798861720077,0.214812881689235,4.07960591194906e-10,7.00577570431208e-08,"SCARNA21"
"ENSG00000167702",119.715522499805,1.23395498188716,0.215973600250967,4.24405678930728e-10,7.20939073842003e-08,"KIFC2"
"ENSG00000230987",23.1150277994373,3.98781895239256,0.727618150234586,4.44895884632051e-10,7.51682691959507e-08,"LOC647132"
"ENSG00000134780",18.016690317556,1.47985071850566,0.260150220052956,4.89562776032169e-10,8.14021153417299e-08,"DAGLA"
"ENSG00000158106",8.41276253615481,1.9222237607062,0.338443679890746,4.98453141361617e-10,8.24441495812114e-08,"RHPN1"
"ENSG00000196990",8.48992210303864,1.90317657771018,0.336769683773449,5.02931932635749e-10,8.27494184031992e-08,"FAM163B"
"ENSG00000019102",27.4442559079997,1.32572501318844,0.232926196473203,5.16562035876582e-10,8.45493673930076e-08,"VSIG2"
"ENSG00000177606",285.449406616742,1.67891277666647,0.299684398783895,5.73000514284659e-10,9.23441751892805e-08,"JUN"
"ENSG00000080573",432.475998704982,1.38518826162208,0.245730432125009,5.82933696427537e-10,9.34656854282233e-08,"COL5A3"
"ENSG00000167674",221.457752031282,1.22805419663374,0.217488759917586,6.09993128963614e-10,9.68163841960129e-08,"HDGFL2"
"ENSG00000105655",53.2431642012277,1.19974123992759,0.211991658084943,6.14827132597936e-10,9.70932536131795e-08,"ISYNA1"
"ENSG00000162366",14.8838967735122,2.20788817733825,0.395870140737019,6.1834454367519e-10,9.71604781476827e-08,"PDZK1IP1"
"ENSG00000123342",143.86037342179,1.66083454697103,0.297615810204368,6.28636833184251e-10,9.82862742271059e-08,"MMP19"
"ENSG00000104856",46.4910254137842,1.02053699838319,0.179895076355541,6.45299145886538e-10,1.00391935438764e-07,"RELB"
"ENSG00000126603",33.9278260459247,1.1932273558126,0.211115600613855,6.53530427949377e-10,1.01171661225306e-07,"GLIS2"
"ENSG00000214063",130.849854905491,1.42954819807274,0.255374779295575,6.95479249495157e-10,1.05585173404033e-07,"TSPAN4"
"ENSG00000173918",273.480215329374,1.06215169852148,0.188099768118971,7.18734295508072e-10,1.0807150225185e-07,"C1QTNF1"
"ENSG00000131389",255.513850585433,1.04308948614149,0.184795807682967,7.3281589617356e-10,1.0966415406262e-07,"SLC6A6"
"ENSG00000130592",175.930679381406,1.24150273406152,0.22126569214241,7.401257728693e-10,1.10233139991425e-07,"LSP1"
"ENSG00000142173",738.968953545803,1.14907816258529,0.205148815641203,8.40833267827204e-10,1.22902447789478e-07,"COL6A2"
"ENSG00000169258",11.0494897890374,1.11592519590283,0.197353099740382,9.1871992463705e-10,1.30576185803734e-07,"GPRIN1"
"ENSG00000100300",32.9402969186092,1.47298078066734,0.265249538190223,9.47956278124724e-10,1.32402106650434e-07,"TSPO"
"ENSG00000154096",125.416249659621,1.54534569966505,0.279664143974829,9.68488650644468e-10,1.34671346615721e-07,"THY1"
"ENSG00000162591",77.3000398872851,1.56850068461889,0.284180000785118,1.01458368041068e-09,1.4045950105985e-07,"MEGF6"
"ENSG00000168961",194.066342351305,1.05609361769968,0.189182519268271,1.04971925478797e-09,1.44686303951608e-07,"LGALS9"
"ENSG00000196923",39.0303159787827,1.23510011289844,0.222589152930651,1.05926463335595e-09,1.45364412086655e-07,"PDLIM7"
"ENSG00000130032",105.115514533908,1.84017826396031,0.337485788659857,1.18883209599359e-09,1.60344366732595e-07,"PRRG3"
"ENSG00000134871",828.169293217855,1.18927596882298,0.214867871573897,1.23827513738787e-09,1.6419423825971e-07,"COL4A2"
"ENSG00000171223",92.5801051124595,2.19594154387314,0.40823745053001,1.43515016247856e-09,1.86233443090027e-07,"JUNB"
"ENSG00000061938",327.68124411782,1.08791551067631,0.197411145109758,1.49564129099462e-09,1.91065135003239e-07,"TNK2"
"ENSG00000204267",556.62882190862,1.01688594542166,0.184155278900004,1.56107088164334e-09,1.96232854106095e-07,"TAP2"
"ENSG00000149781",70.6251596440824,1.05430008332264,0.191074183229406,1.58613071614032e-09,1.98588621057473e-07,"FERMT3"
"ENSG00000105550",44.1125745492371,1.6780118272225,0.309967435330303,1.78376279593495e-09,2.18118792315376e-07,"FGF21"
"ENSG00000121966",186.138873083345,1.64596648086932,0.303675892098102,1.87351455985517e-09,2.2472163571759e-07,"CXCR4"
"ENSG00000129009",85.4867976266197,1.17989537961546,0.216142985469354,1.9224297293964e-09,2.27250772115603e-07,"ISLR"
"ENSG00000235027",42.2356851585448,1.16926654636931,0.21393335029219,1.92352527788297e-09,2.27250772115603e-07,"PRADX"
"ENSG00000163435",428.898031189325,1.32806741903465,0.244853026476743,2.0056971713871e-09,2.35190445179145e-07,"ELF3"
"ENSG00000211895",1015.92993256034,1.72052704386274,0.320489091205611,2.02075616023554e-09,2.36075401827369e-07,"IGHA1"
"ENSG00000130762",54.0968875711101,1.20138716785373,0.220832422183869,2.03535625460174e-09,2.36900391322645e-07,"ARHGEF16"
"ENSG00000160789",629.443663578634,1.00577607210474,0.184257234153557,2.25845108644496e-09,2.58087577609525e-07,"LMNA"
"ENSG00000163220",120.391526316472,1.61129276909986,0.300575308915689,2.32173138248065e-09,2.64357718934191e-07,"S100A9"
"ENSG00000180061",19.1583816344732,1.2563316573439,0.23099339205777,2.34070705767154e-09,2.65556173264931e-07,"TMEM150B"
"ENSG00000162511",691.466998956439,1.01552208785767,0.186668072115385,2.42224597336179e-09,2.72836924583755e-07,"LAPTM5"
"ENSG00000117318",117.504508742134,1.27992388884614,0.237497676963739,2.50210538527444e-09,2.78989707707806e-07,"ID3"
"ENSG00000187634",20.0430174836356,1.8068833416535,0.337950903189118,2.55226443268201e-09,2.83418593856766e-07,"SAMD11"
"ENSG00000134769",238.062116411237,1.0347355881373,0.190831451022323,2.62294764801998e-09,2.90242087277028e-07,"DTNA"
"ENSG00000117152",91.0259258496213,1.56117733052982,0.291853356118974,2.71821298370967e-09,2.97639586153519e-07,"RGS4"
"ENSG00000084636",146.176519689866,1.31496842299411,0.245169577317629,2.78669218244285e-09,3.01981339742928e-07,"COL16A1"
"ENSG00000162772",208.932958346052,1.77128934130823,0.334059781049793,2.81210722876245e-09,3.02648225243455e-07,"ATF3"
"ENSG00000101460",90.8868848399703,1.22489889384635,0.2279368389814,2.89761526917087e-09,3.09729447105319e-07,"MAP1LC3A"
"ENSG00000158050",11.5199706986954,1.87679051556162,0.352455069027336,3.2667541356993e-09,3.43347877821024e-07,"DUSP2"
"ENSG00000138135",17.4990520422389,2.32048973935765,0.370462159028349,3.30911461842276e-09,3.45489156141374e-07,"CH25H"
"ENSG00000115325",31.8633971052043,1.09153880343965,0.203098403138615,3.46031772953605e-09,3.58890907486469e-07,"DOK1"
"ENSG00000197956",191.0079249924,1.07618081904599,0.202075597910855,4.26056243900148e-09,4.26409029325033e-07,"S100A6"
"ENSG00000225614",27.3797597899431,1.03598525984662,0.193662274954522,4.57197520377177e-09,4.5468004035991e-07,"ZNF469"
"ENSG00000085265",46.9198821351979,1.34853912449979,0.255701385514444,4.6486357625907e-09,4.60845512539985e-07,"FCN1"
"ENSG00000146070",113.07840332314,1.04227917347443,0.196845054923197,5.413027647472e-09,5.23414790306016e-07,"PLA2G7"
"ENSG00000203896",178.9057933777,1.94665015496626,0.379187277319303,6.22310634450005e-09,5.92628302976541e-07,"LIME1"
"ENSG00000107331",629.488666672527,1.14674829750543,0.219238278187367,6.53029980516585e-09,6.18136149629946e-07,"ABCA2"
"ENSG00000157873",445.512628140685,1.02053639932874,0.194630847019149,7.0360293020284e-09,6.54184191850723e-07,"TNFRSF14"
"ENSG00000137801",2885.4121172021,1.53096651307975,0.264364671395711,7.84220591501745e-09,7.12280818165718e-07,"THBS1"
"ENSG00000184357",32.0415995060566,1.29664407913985,0.249583662856023,7.99291396817266e-09,7.19728694452132e-07,"H1-5"
"ENSG00000267585",6.74618747467691,1.69695554857368,0.325126876157316,7.97402454722102e-09,7.19728694452132e-07,"RPL10AP13"
"ENSG00000130300",126.21332098793,2.37338064689235,0.322414296271497,8.11045484451425e-09,7.24088505521888e-07,"PLVAP"
"ENSG00000126803",36.8029910866355,1.45124049577491,0.281958235590732,8.33378791184311e-09,7.41919600333092e-07,"HSPA2"
"ENSG00000065911",198.732675839975,1.01967924557285,0.196434359987042,9.43859836597469e-09,8.26232290387523e-07,"MTHFD2"
"ENSG00000170638",83.428303070672,1.14357178433676,0.22126436363306,9.4825177202212e-09,8.27771116321309e-07,"TRABD"
"ENSG00000103490",23.3819842707247,1.25774296185309,0.242982901725983,9.58215073598669e-09,8.34151437753789e-07,"PYCARD"
"ENSG00000086991",68.2714456246008,1.0889606464244,0.210582189240566,9.77975889338937e-09,8.49001941943797e-07,"NOX4"
"ENSG00000123977",17.1317045471217,1.97556675586025,0.390277068478215,9.90198653256036e-09,8.54889639484181e-07,"DAW1"
"ENSG00000177943",300.521039569063,1.7090573410016,0.277393101385064,1.08150120159877e-08,9.18574507066024e-07,"MAMDC4"
"ENSG00000140379",24.1033663642825,1.40394288348404,0.275389218835969,1.1418356912474e-08,9.64605603041423e-07,"BCL2A1"
"ENSG00000182809",44.4730223602535,1.61882992588344,0.319932320752408,1.19953772416546e-08,1.00257107764956e-06,"CRIP2"
"ENSG00000099994",27.6311046078414,1.61100648181444,0.248493312621013,1.23180559416821e-08,1.01510031388237e-06,"SUSD2"
"ENSG00000105327",13.0157419350226,1.32570798224996,0.259630629537605,1.23805597238572e-08,1.01585240178051e-06,"BBC3"
"ENSG00000146038",326.745771378512,1.2090675812748,0.237108472397945,1.24568629286129e-08,1.01680356985607e-06,"DCDC2"
"ENSG00000240583",600.539800460802,1.06133481069892,0.206913881732529,1.24458175639048e-08,1.01680356985607e-06,"AQP1"
"ENSG00000151651",78.8219039595334,1.13208543827083,0.221535655358079,1.31577781894713e-08,1.06297258967178e-06,"ADAM8"
"ENSG00000169710",2797.89630775577,2.13664850131541,0.256410785147553,1.4267364911872e-08,1.12938591869141e-06,"FASN"
"ENSG00000188130",49.714000434116,1.04053231634763,0.203422473855155,1.42478867502497e-08,1.12938591869141e-06,"MAPK12"
"ENSG00000136826",66.2289334785107,1.40601224938238,0.243192554149173,1.43289363497584e-08,1.13140993398871e-06,"KLF4"
"ENSG00000177710",10.7470821399939,1.51065187084987,0.297304684848291,1.44814565219784e-08,1.14058709939772e-06,"SLC35G5"
"ENSG00000060558",14.5576056964013,1.409955120061,0.277892030737878,1.49225074839928e-08,1.16655403032825e-06,"GNA15"
"ENSG00000136840",27.8225229969207,1.42900529431792,0.283766057144656,1.50708270626025e-08,1.172387706172e-06,"ST6GALNAC4"
"ENSG00000198517",43.9993999413056,1.51824568041065,0.302182777448785,1.55058340481365e-08,1.19140914620229e-06,"MAFK"
"ENSG00000177685",18.0357799268541,1.25925331080195,0.248328213339324,1.55800581491732e-08,1.19419245706321e-06,"CRACR2B"
"ENSG00000137077",169.929615836802,1.38518769964764,0.275369017559858,1.57003371839e-08,1.20048368939475e-06,"CCL21"
"ENSG00000128342",18.2098797505072,2.58505206859849,0.293368907407049,1.58426258271566e-08,1.20842320204909e-06,"LIF"
"ENSG00000185262",78.5242655977878,1.57840324424547,0.315789021584099,1.63002508121014e-08,1.2403188426661e-06,"UBALD2"
"ENSG00000100429",97.6607162848563,1.00906272673779,0.198438723924071,1.67268780819345e-08,1.26292738522037e-06,"HDAC10"
"ENSG00000075618",89.3246079731552,1.22715306981056,0.243644901008006,1.75622802143457e-08,1.30766776023337e-06,"FSCN1"
"ENSG00000038427",778.46853484824,1.19286113760447,0.236884499791789,1.76946521880874e-08,1.31149089543121e-06,"VCAN"
"ENSG00000124762",481.031887377583,1.34067424278994,0.267962543086578,1.80817213657204e-08,1.33702629562148e-06,"CDKN1A"
"ENSG00000109089",21.2001239814584,1.11170264419012,0.219190445380039,1.86522530142526e-08,1.36939359539096e-06,"CDR2L"
"ENSG00000122862",639.51702559365,1.16170349690457,0.231042254563781,1.8693752065892e-08,1.36939359539096e-06,"SRGN"
"ENSG00000148926",82.500318952771,1.26083004875509,0.251375030751844,1.86586305643032e-08,1.36939359539096e-06,"ADM"
"ENSG00000211892",218.197689762092,1.48858044983474,0.299751950921287,1.97026363521215e-08,1.4399419767483e-06,"IGHG4"
"ENSG00000107742",153.455837399779,1.0221223248002,0.203058685190367,2.11445500713304e-08,1.51364152742968e-06,"SPOCK2"
"ENSG00000187479",35.1066414618336,1.81205668919963,0.318962194949958,2.18855249136212e-08,1.55605091840602e-06,"C11orf96"
"ENSG00000179403",118.919719720668,1.47071512501697,0.297740474871215,2.28437814733896e-08,1.61686638869987e-06,"VWA1"
"ENSG00000103260",82.7853717268217,1.4149145673277,0.285986157426235,2.30241200667293e-08,1.62596853307199e-06,"METRN"
"ENSG00000101412",10.7755978690644,1.36096532212374,0.270393625055802,2.35900226737164e-08,1.65477690300047e-06,"E2F1"
"ENSG00000184281",57.4193211418109,1.14842395661153,0.229573863610503,2.3799003010096e-08,1.6620165968784e-06,"TSSC4"
"ENSG00000125534",89.223214490502,1.26024930099459,0.254777807653367,2.62510390495946e-08,1.80123395889205e-06,"PPDPF"
"ENSG00000175445",60.9809019064639,1.71653143598731,0.352367295877126,2.66852848602116e-08,1.81416727734218e-06,"LPL"
"ENSG00000198502",514.674513574473,1.35647554695405,0.275540601544089,2.68706797273835e-08,1.815995658307e-06,"HLA-DRB5"
"ENSG00000011677",16.8601743620879,-1.58117339005525,0.309541026305015,2.7869794077483e-08,1.86745447479527e-06,"GABRA3"
"ENSG00000109758",770.414429669116,1.19835595227639,0.242319362419966,2.82627839263589e-08,1.88574574876805e-06,"HGFAC"
"ENSG00000169994",72.8570757196354,2.01924212417116,0.353417915949708,2.84073651318679e-08,1.88767540942408e-06,"MYO7B"
