metabolite_id,metabolite_name,compartment,gene_symbol,reaction_id
MAM02643c,octanoyl-[ACP],c,FASN,MAR02163
MAM02643c,octanoyl-[ACP],c,OXSM,MAR02164
MAM00857c,3-oxodecanoyl-[ACP],c,OXSM,MAR02164
MAM00857c,3-oxodecanoyl-[ACP],c,FASN,MAR02164
MAM00160c,(R)-3-hydroxydecanoyl-[ACP],c,FASN,MAR02165
MAM00038c,(2E)-decenoyl-[ACP],c,FASN,MAR02166
MAM01649c,decanoyl-[ACP],c,FASN,MAR02167
MAM01649c,decanoyl-[ACP],c,OXSM,MAR02168
MAM00867c,3-oxododecanoyl-[ACP],c,OXSM,MAR02168
MAM00867c,3-oxododecanoyl-[ACP],c,FASN,MAR02168
MAM01634c,D-3-hydroxydodecanoyl-[ACP],c,FASN,MAR02169
MAM00041c,(2E)-dodecenoyl-[ACP],c,FASN,MAR02170
MAM01728c,dodecanoyl-[ACP],c,FASN,MAR02171
MAM01728c,dodecanoyl-[ACP],c,OLAH,MAR02172
MAM02344c,lauric acid,c,OLAH,MAR02172
MAM02344c,lauric acid,c,FASN,MAR02172
MAM01728c,dodecanoyl-[ACP],c,OXSM,MAR02173
MAM00905c,3-oxotetradecanoyl-[ACP],c,OXSM,MAR02173
MAM00905c,3-oxotetradecanoyl-[ACP],c,FASN,MAR02173
MAM02130c,HMA,c,FASN,MAR02174
MAM00065c,(2E)-tetradecenoyl-[ACP],c,FASN,MAR02175
MAM02972c,tetradecanoyl-[ACP],c,FASN,MAR02176
MAM02972c,tetradecanoyl-[ACP],c,OLAH,MAR02177
MAM02494c,myristic acid,c,OLAH,MAR02177
MAM02494c,myristic acid,c,FASN,MAR02177
MAM02972c,tetradecanoyl-[ACP],c,OXSM,MAR02178
MAM00880c,3-oxohexadecanoyl-[ACP],c,OXSM,MAR02178
MAM00880c,3-oxohexadecanoyl-[ACP],c,FASN,MAR02178
MAM00162c,(R)-3-hydroxypalmitoyl-[ACP],c,FASN,MAR02179
MAM00050c,(2E)-hexadecenoyl-[ACP],c,FASN,MAR02180
MAM02115c,hexadecanoyl-[ACP],c,FASN,MAR02181
MAM02115c,hexadecanoyl-[ACP],c,OLAH,MAR02182
MAM02674c,palmitate,c,OLAH,MAR02182
MAM02674c,palmitate,c,FASN,MAR02182
MAM02495m,myristoyl-CoA,m,MECR,MAR02183
MAM00066m,(2E)-tetradecenoyl-CoA,m,MECR,MAR02183
MAM00619r,25-hydroxycholesterol,r,HSD3B7,MAR02184
MAM01155e,"6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",e,ALPL,MAR02186
MAM01704e,dihydroneopterin,e,ALPL,MAR02186
MAM02039e,H+,e,ALPL,MAR02186
MAM01650m,decanoyl-CoA,m,MECR,MAR02187
MAM00039m,(2E)-decenoyl-CoA,m,MECR,MAR02187
MAM00726m,"3,4-dihydroxymandelaldehyde",m,ALDH3B1,MAR02188
MAM00726m,"3,4-dihydroxymandelaldehyde",m,ALDH3A1,MAR02188
MAM00726m,"3,4-dihydroxymandelaldehyde",m,ALDH3B2,MAR02188
MAM00726m,"3,4-dihydroxymandelaldehyde",m,ALDH1A3,MAR02188
MAM00727m,"3,4-dihydroxymandelate",m,ALDH3B1,MAR02188
MAM00727m,"3,4-dihydroxymandelate",m,ALDH3A1,MAR02188
MAM00727m,"3,4-dihydroxymandelate",m,ALDH3B2,MAR02188
MAM00727m,"3,4-dihydroxymandelate",m,ALDH1A3,MAR02188
MAM02554m,NADP+,m,ALDH3B1,MAR02189
MAM02554m,NADP+,m,ALDH3A1,MAR02189
MAM02554m,NADP+,m,ALDH3B2,MAR02189
MAM02555m,NADPH,m,ALDH3B1,MAR02189
MAM02555m,NADPH,m,ALDH3A1,MAR02189
MAM02555m,NADPH,m,ALDH3B2,MAR02189
MAM02039c,H+,c,ELOVL1,MAR02190
MAM02039c,H+,c,ELOVL7,MAR02190
MAM02039c,H+,c,ELOVL3,MAR02190
MAM02444c,malonyl-CoA,c,ELOVL1,MAR02190
MAM02444c,malonyl-CoA,c,ELOVL7,MAR02190
MAM02444c,malonyl-CoA,c,ELOVL3,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL4,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL5,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL2,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL1,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL7,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL3,MAR02190
MAM02678c,palmitoyl-CoA,c,ELOVL6,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL4,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL5,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL2,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL1,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL7,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL3,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,ELOVL6,MAR02190
MAM01596c,CO2,c,ELOVL1,MAR02190
MAM01596c,CO2,c,ELOVL7,MAR02190
MAM01596c,CO2,c,ELOVL3,MAR02190
MAM01597c,CoA,c,ELOVL1,MAR02190
MAM01597c,CoA,c,ELOVL7,MAR02190
MAM01597c,CoA,c,ELOVL3,MAR02190
MAM00890c,3-oxooctadecanoyl-CoA,c,HSD17B12,MAR02191
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HSD17B12,MAR02191
MAM00818m,3-methoxy-4-hydroxyphenylacetaldehyde,m,ALDH3B1,MAR02192
MAM00818m,3-methoxy-4-hydroxyphenylacetaldehyde,m,ALDH3A1,MAR02192
MAM00818m,3-methoxy-4-hydroxyphenylacetaldehyde,m,ALDH3B2,MAR02192
MAM00818m,3-methoxy-4-hydroxyphenylacetaldehyde,m,ALDH1A3,MAR02192
MAM02137m,homovanillate,m,ALDH3B1,MAR02192
MAM02137m,homovanillate,m,ALDH3A1,MAR02192
MAM02137m,homovanillate,m,ALDH3B2,MAR02192
MAM02137m,homovanillate,m,ALDH1A3,MAR02192
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HACD2,MAR02193
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HACD1,MAR02193
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HACD3,MAR02193
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HIGD2A,MAR02193
MAM00793c,3-hydroxyoctadecanoyl-CoA,c,HACD4,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,HACD2,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,HACD1,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,HACD3,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,HIGD2A,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,HACD4,MAR02193
MAM02040c,H2O,c,HACD2,MAR02193
MAM02040c,H2O,c,HACD1,MAR02193
MAM02040c,H2O,c,HACD3,MAR02193
MAM02040c,H2O,c,HIGD2A,MAR02193
MAM02040c,H2O,c,HACD4,MAR02193
MAM00057c,(2E)-octadecenoyl-CoA,c,TECR,MAR02194
MAM00057c,(2E)-octadecenoyl-CoA,c,TECRL,MAR02194
MAM02039c,H+,c,TECR,MAR02194
MAM02555c,NADPH,c,TECR,MAR02194
MAM02555c,NADPH,c,TECRL,MAR02194
MAM02554c,NADP+,c,TECR,MAR02194
MAM02554c,NADP+,c,TECRL,MAR02194
MAM02941c,stearoyl-CoA,c,TECR,MAR02194
MAM02941c,stearoyl-CoA,c,TECRL,MAR02194
MAM00820m,3-methoxy-4-hydroxyphenylglycolaldehyde,m,ALDH3B1,MAR02196
MAM00820m,3-methoxy-4-hydroxyphenylglycolaldehyde,m,ALDH3A1,MAR02196
MAM00820m,3-methoxy-4-hydroxyphenylglycolaldehyde,m,ALDH3B2,MAR02196
MAM00820m,3-methoxy-4-hydroxyphenylglycolaldehyde,m,ALDH1A3,MAR02196
MAM03136m,vanillylmandelate,m,ALDH3B1,MAR02196
MAM03136m,vanillylmandelate,m,ALDH3A1,MAR02196
MAM03136m,vanillylmandelate,m,ALDH3B2,MAR02196
MAM03136m,vanillylmandelate,m,ALDH1A3,MAR02196
MAM02039e,H+,e,UROD,MAR02198
MAM03127e,uroporphyrinogen I,e,UROD,MAR02198
MAM01596e,CO2,e,UROD,MAR02198
MAM01605e,coproporphyrinogen I,e,UROD,MAR02198
MAM02941c,stearoyl-CoA,c,ELOVL4,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL5,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL2,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL1,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL7,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL3,MAR02201
MAM02941c,stearoyl-CoA,c,ELOVL6,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL4,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL5,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL2,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL1,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL7,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL3,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,ELOVL6,MAR02201
MAM00872c,3-oxoeicosanoyl-CoA,c,HSD17B12,MAR02202
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HSD17B12,MAR02202
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HACD2,MAR02203
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HACD1,MAR02203
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HACD3,MAR02203
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HIGD2A,MAR02203
MAM00777c,3-hydroxyeicosanoyl-CoA,c,HACD4,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,HACD2,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,HACD1,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,HACD3,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,HIGD2A,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,HACD4,MAR02203
MAM00043c,(2E)-eicosenoyl-CoA,c,TECR,MAR02204
MAM00043c,(2E)-eicosenoyl-CoA,c,TECRL,MAR02204
MAM01773c,eicosanoyl-CoA,c,TECR,MAR02204
MAM01773c,eicosanoyl-CoA,c,TECRL,MAR02204
MAM01773c,eicosanoyl-CoA,c,ELOVL4,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL5,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL2,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL1,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL7,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL3,MAR02205
MAM01773c,eicosanoyl-CoA,c,ELOVL6,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL4,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL5,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL2,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL1,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL7,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL3,MAR02205
MAM00866c,3-oxodocosanoyl-CoA,c,ELOVL6,MAR02205
MAM00053m,(2E)-hexenoyl-CoA,m,MECR,MAR02207
MAM02122m,hexanoyl-CoA,m,MECR,MAR02207
MAM00866c,3-oxodocosanoyl-CoA,c,HSD17B12,MAR02208
MAM00776c,3-hydroxydocosanoyl-CoA,c,HSD17B12,MAR02208
MAM00776c,3-hydroxydocosanoyl-CoA,c,HACD2,MAR02209
MAM00776c,3-hydroxydocosanoyl-CoA,c,HACD1,MAR02209
MAM00776c,3-hydroxydocosanoyl-CoA,c,HACD3,MAR02209
MAM00776c,3-hydroxydocosanoyl-CoA,c,HIGD2A,MAR02209
MAM00776c,3-hydroxydocosanoyl-CoA,c,HACD4,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,HACD2,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,HACD1,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,HACD3,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,HIGD2A,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,HACD4,MAR02209
MAM00040c,(2E)-docosenoyl-CoA,c,TECR,MAR02210
MAM00040c,(2E)-docosenoyl-CoA,c,TECRL,MAR02210
MAM01725c,docosanoyl-CoA,c,TECR,MAR02210
MAM01725c,docosanoyl-CoA,c,TECRL,MAR02210
MAM01725c,docosanoyl-CoA,c,ELOVL4,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL5,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL2,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL1,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL7,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL3,MAR02211
MAM01725c,docosanoyl-CoA,c,ELOVL6,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL4,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL5,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL2,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL1,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL7,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL3,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,ELOVL6,MAR02211
MAM00904c,3-oxotetracosanoyl-CoA,c,HSD17B12,MAR02212
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HSD17B12,MAR02212
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HACD2,MAR02213
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HACD1,MAR02213
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HACD3,MAR02213
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HIGD2A,MAR02213
MAM00800c,3-hydroxytetracosanoyl-CoA,c,HACD4,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,HACD2,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,HACD1,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,HACD3,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,HIGD2A,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,HACD4,MAR02213
MAM00064c,(2E)-tetracosenoyl-CoA,c,TECR,MAR02214
MAM00064c,(2E)-tetracosenoyl-CoA,c,TECRL,MAR02214
MAM02971c,tetracosanoyl-CoA,c,TECR,MAR02214
MAM02971c,tetracosanoyl-CoA,c,TECRL,MAR02214
MAM02971c,tetracosanoyl-CoA,c,ELOVL4,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL5,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL2,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL1,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL7,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL3,MAR02215
MAM02971c,tetracosanoyl-CoA,c,ELOVL6,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL4,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL5,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL2,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL1,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL7,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL3,MAR02215
MAM00878c,3-oxohexacosanoyl-CoA,c,ELOVL6,MAR02215
MAM02183m,isocitrate,m,SLC25A1,MAR02216
MAM00878c,3-oxohexacosanoyl-CoA,c,HSD17B12,MAR02217
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HSD17B12,MAR02217
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HACD2,MAR02218
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HACD1,MAR02218
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HACD3,MAR02218
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HIGD2A,MAR02218
MAM00783c,3-hydroxyhexacosanoyl-CoA,c,HACD4,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,HACD2,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,HACD1,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,HACD3,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,HIGD2A,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,HACD4,MAR02218
MAM00049c,(2E)-hexacosenoyl-CoA,c,TECR,MAR02219
MAM00049c,(2E)-hexacosenoyl-CoA,c,TECRL,MAR02219
MAM02110c,hexacosanoyl-CoA,c,TECR,MAR02219
MAM02110c,hexacosanoyl-CoA,c,TECRL,MAR02219
MAM02943m,succinate,m,SLC25A1,MAR02220
MAM01588c,citrulline,c,SLC7A9,MAR02226
MAM02658e,ornithine,e,SLC7A9,MAR02226
MAM02774c,propanoyl-CoA,c,FASN,MAR02227
MAM02773c,propanoyl-[ACP],c,FASN,MAR02227
MAM00898c,3-oxopentanoyl-[ACP],c,FASN,MAR02228
MAM00796c,3-hydroxypentanoyl-[ACP],c,FASN,MAR02229
MAM00062c,(2E)-pentenoyl-[ACP],c,FASN,MAR02230
MAM02693c,pentanoyl-[ACP],c,FASN,MAR02231
MAM00876c,3-oxoheptanoyl-[ACP],c,FASN,MAR02232
MAM00781c,3-hydroxyheptanoyl-[ACP],c,FASN,MAR02233
MAM00047c,(2E)-heptenoyl-[ACP],c,FASN,MAR02234
MAM02106c,heptanoyl-[ACP],c,FASN,MAR02235
MAM00888c,3-oxononanoyl-[ACP],c,FASN,MAR02236
MAM00791c,3-hydroxynonanoyl-[ACP],c,FASN,MAR02237
MAM00055c,(2E)-nonenoyl-[ACP],c,FASN,MAR02238
MAM02615c,nonanoyl-[ACP],c,FASN,MAR02239
MAM00910c,3-oxoundecanoyl-[ACP],c,FASN,MAR02240
MAM00805c,3-hydroxyundecanoyl-[ACP],c,FASN,MAR02241
MAM00070c,(2E)-undecenoyl-[ACP],c,FASN,MAR02242
MAM03115c,undecanoyl-[ACP],c,FASN,MAR02243
MAM00908c,3-oxotridecanoyl-[ACP],c,FASN,MAR02244
MAM00803c,3-hydroxytridecanoyl-[ACP],c,FASN,MAR02245
MAM00068c,(2E)-tridecenoyl-[ACP],c,FASN,MAR02246
MAM03048c,tridecanoyl-[ACP],c,FASN,MAR02247
MAM03048c,tridecanoyl-[ACP],c,OLAH,MAR02248
MAM03051c,tridecylic acid,c,OLAH,MAR02248
MAM03051c,tridecylic acid,c,FASN,MAR02248
MAM00896c,3-oxopentadecanoyl-[ACP],c,FASN,MAR02249
MAM00794c,3-hydroxypentadecanoyl-[ACP],c,FASN,MAR02250
MAM00060c,(2E)-pentadecenoyl-[ACP],c,FASN,MAR02251
MAM02687c,pentadecanoyl-[ACP],c,FASN,MAR02252
MAM02687c,pentadecanoyl-[ACP],c,OLAH,MAR02253
MAM02690c,pentadecylic acid,c,OLAH,MAR02253
MAM02690c,pentadecylic acid,c,FASN,MAR02253
MAM00874c,3-oxoheptadecanoyl-[ACP],c,FASN,MAR02254
MAM00779c,3-hydroxyheptadecanoyl-[ACP],c,FASN,MAR02255
MAM00045c,(2E)-heptadecenoyl-[ACP],c,FASN,MAR02256
MAM02099c,heptadecanoyl-[ACP],c,FASN,MAR02257
MAM02099c,heptadecanoyl-[ACP],c,OLAH,MAR02258
MAM02456c,margaric acid,c,OLAH,MAR02258
MAM02456c,margaric acid,c,FASN,MAR02258
MAM02101c,heptadecanoyl-CoA,c,ELOVL4,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL5,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL2,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL1,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL7,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL3,MAR02259
MAM02101c,heptadecanoyl-CoA,c,ELOVL6,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL4,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL5,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL2,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL1,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL7,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL3,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,ELOVL6,MAR02259
MAM00887c,3-oxononadecanoyl-CoA,c,HSD17B12,MAR02260
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HSD17B12,MAR02260
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HACD2,MAR02261
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HACD1,MAR02261
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HACD3,MAR02261
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HIGD2A,MAR02261
MAM00790c,3-hydroxynonadecanoyl-CoA,c,HACD4,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,HACD2,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,HACD1,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,HACD3,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,HIGD2A,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,HACD4,MAR02261
MAM00054c,(2E)-nonadecenoyl-CoA,c,TECR,MAR02262
MAM00054c,(2E)-nonadecenoyl-CoA,c,TECRL,MAR02262
MAM02612c,nonadecanoyl-CoA,c,TECR,MAR02262
MAM02612c,nonadecanoyl-CoA,c,TECRL,MAR02262
MAM02612c,nonadecanoyl-CoA,c,ELOVL4,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL5,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL2,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL1,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL7,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL3,MAR02263
MAM02612c,nonadecanoyl-CoA,c,ELOVL6,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL4,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL5,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL2,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL1,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL7,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL3,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,ELOVL6,MAR02263
MAM00873c,3-oxoheneicosanoyl-CoA,c,HSD17B12,MAR02264
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HSD17B12,MAR02264
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HACD2,MAR02265
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HACD1,MAR02265
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HACD3,MAR02265
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HIGD2A,MAR02265
MAM00778c,3-hydroxyheneicosanoyl-CoA,c,HACD4,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,HACD2,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,HACD1,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,HACD3,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,HIGD2A,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,HACD4,MAR02265
MAM00044c,(2E)-heneicosenoyl-CoA,c,TECR,MAR02266
MAM00044c,(2E)-heneicosenoyl-CoA,c,TECRL,MAR02266
MAM02052c,heneicosanoyl-CoA,c,TECR,MAR02266
MAM02052c,heneicosanoyl-CoA,c,TECRL,MAR02266
MAM02052c,heneicosanoyl-CoA,c,ELOVL4,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL5,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL2,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL1,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL7,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL3,MAR02267
MAM02052c,heneicosanoyl-CoA,c,ELOVL6,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL4,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL5,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL2,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL1,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL7,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL3,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,ELOVL6,MAR02267
MAM00907c,3-oxotricosanoyl-CoA,c,HSD17B12,MAR02268
MAM00802c,3-hydroxytricosanoyl-CoA,c,HSD17B12,MAR02268
MAM00802c,3-hydroxytricosanoyl-CoA,c,HACD2,MAR02269
MAM00802c,3-hydroxytricosanoyl-CoA,c,HACD1,MAR02269
MAM00802c,3-hydroxytricosanoyl-CoA,c,HACD3,MAR02269
MAM00802c,3-hydroxytricosanoyl-CoA,c,HIGD2A,MAR02269
MAM00802c,3-hydroxytricosanoyl-CoA,c,HACD4,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,HACD2,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,HACD1,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,HACD3,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,HIGD2A,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,HACD4,MAR02269
MAM00067c,(2E)-tricosenoyl-CoA,c,TECR,MAR02270
MAM03047c,tricosanoyl-CoA,c,TECR,MAR02270
MAM02658m,ornithine,m,SLC25A2,MAR02271
MAM02939l,stearidonic acid,l,SLC27A5,MAR02272
MAM02495c,myristoyl-CoA,c,SCD,MAR02281
MAM02495c,myristoyl-CoA,c,SCD5,MAR02281
MAM02555c,NADPH,c,SCD,MAR02281
MAM02555c,NADPH,c,SCD5,MAR02281
MAM00129c,(9E)-tetradecenoyl-CoA,c,SCD,MAR02281
MAM00129c,(9E)-tetradecenoyl-CoA,c,SCD5,MAR02281
MAM02554c,NADP+,c,SCD,MAR02281
MAM02554c,NADP+,c,SCD5,MAR02281
MAM00118c,(7Z)-tetradecenoyl-CoA,c,SCD,MAR02282
MAM00118c,(7Z)-tetradecenoyl-CoA,c,SCD5,MAR02282
MAM01141c,5-tetradecenoyl-CoA,c,SCD,MAR02284
MAM01141c,5-tetradecenoyl-CoA,c,SCD5,MAR02284
