"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.64393753925294e-06,0.461513844684162,0.377,0.194,0.0362589594133148,"5","HERPUD1"
2.69208603673365e-06,0.519472299455552,0.308,0.145,0.0369192679077652,"5","CDK2AP2"
2.77921526827034e-06,0.581460490164338,0.264,0.119,0.0381141581890595,"5","RP11-347P5.1"
2.86633163974013e-06,0.484787593888559,0.403,0.204,0.0393088721073961,"5","CHMP5"
2.9509674579558e-06,0.451959624724808,0.352,0.175,0.0404695677184058,"5","CLTB"
3.04559193401358e-06,0.743670825019039,0.283,0.134,0.0417672477830623,"5","SFT2D1"
3.29769254124822e-06,0.341758744283886,0.428,0.23,0.0452245555106781,"5","RASGRP2"
3.6417704670486e-06,0.508194272538236,0.403,0.207,0.0499432401851045,"5","SSNA1"
3.85579674446771e-06,0.499024845358874,0.528,0.281,0.0528783965536302,"5","SELT"
3.86317128588734e-06,0.310067005608825,0.591,0.347,0.0529795310146589,"5","BIN2"
4.13156066610232e-06,0.252983528976325,0.975,0.887,0.0566602229749272,"5","CD52"
4.19062244445604e-06,0.391654075577318,0.535,0.299,0.0574701962032701,"5","ARPC4"
4.59444267532993e-06,0.560006017247752,0.34,0.17,0.0630081868494747,"5","DECR1"
4.64175810454083e-06,0.470873161890552,0.597,0.388,0.063657070645673,"5","PTGES3"
4.71256654708383e-06,0.355423880085181,0.736,0.509,0.0646281376267077,"5","NDUFA4"
4.73366284070329e-06,0.415121313511929,0.396,0.206,0.064917452197405,"5","NDUFA12"
4.75419641415087e-06,0.387059589090766,0.308,0.145,0.0651990496236651,"5","NDUFA7.1"
4.81131336605551e-06,0.396285862845259,0.321,0.153,0.0659823515020852,"5","CAPZA1"
4.91691932159664e-06,0.373823857556018,0.503,0.266,0.0674306315763764,"5","NDUFB7"
4.94935297389144e-06,0.612758502184846,0.289,0.143,0.0678754266839473,"5","ARL4A"
5.02811351396217e-06,0.577921283922398,0.252,0.112,0.0689555487304773,"5","TADA3"
5.18635405055056e-06,0.661812388921026,0.585,0.342,0.0711256594492504,"5","CALM3"
5.26678279377736e-06,0.720165871314463,0.283,0.136,0.0722286592338628,"5","UPP1"
5.3137001954167e-06,0.528702482444825,0.447,0.244,0.0728720844799446,"5","CHMP2A"
5.34084772927847e-06,0.545350958544056,0.277,0.13,0.073244385759325,"5","RHEB"
5.45236046008648e-06,0.423508543752661,0.824,0.538,0.0747736713496259,"5","ATP6V0E1"
5.46359089314891e-06,0.415087130336411,0.459,0.248,0.0749276855086441,"5","AMICA1"
5.5729873485123e-06,0.723049917338964,0.258,0.121,0.0764279484974976,"5","NAPA"
5.87562792094593e-06,0.746620258323801,0.409,0.208,0.0805783613078525,"5","RALY"
6.13253725144016e-06,1.00400622145376,0.327,0.168,0.0841016158662504,"5","ADAR"
6.13444268258126e-06,0.664383756652984,0.321,0.157,0.0841277469489195,"5","RAB2A"
6.23329109924989e-06,0.420512108104162,0.352,0.174,0.085483354135113,"5","MYH9"
6.57064803941745e-06,0.313168223160178,0.717,0.429,0.0901098672125709,"5","ARF1"
6.57890042458361e-06,0.343270183217953,0.44,0.233,0.0902230404227397,"5","RNF7"
8.36193236973548e-06,0.402048659747999,0.264,0.125,0.114675540518552,"5","PMAIP1"
9.07609225253689e-06,0.467508207877796,0.283,0.135,0.124469529151291,"5","CHCHD5"
1.03313510809921e-05,0.409808099939972,0.509,0.293,0.141684148724726,"5","RAB7A"
1.08248518721768e-05,0.299287888643599,0.484,0.273,0.148452018575032,"5","TMBIM4.1"
1.12058164383547e-05,0.302001626246786,0.686,0.443,0.153676566635597,"5","CD44"
1.22101556856375e-05,0.921944030074225,0.252,0.117,0.167450075072833,"5","GLUD1"
1.30242242068546e-05,0.416053677839399,0.478,0.262,0.178614210772804,"5","NDUFV2"
1.3929534276883e-05,0.772226903346337,0.321,0.161,0.191029633073173,"5","LSMD1"
1.42515671816534e-05,0.566959476077499,0.252,0.119,0.195445992329195,"5","NDUFC1"
1.56164515876103e-05,0.397929130767686,0.774,0.544,0.214164017072488,"5","ENO1"
1.71231946713222e-05,0.612478184775393,0.497,0.293,0.234827491722512,"5","OSTF1"
1.85276666210105e-05,0.778461101066764,0.321,0.158,0.254088420040537,"5","PSMC4"
1.87409569891745e-05,0.424198991083505,0.283,0.139,0.257013484149539,"5","VIMP"
1.88876060985517e-05,0.328997091285104,0.39,0.203,0.259024630035537,"5","C19orf10"
1.9278445277001e-05,0.358801570610319,0.289,0.139,0.264384598528791,"5","IKZF1"
1.9844998185691e-05,0.51366582292272,0.377,0.202,0.272154305118567,"5","PSMB2"
2.06885877901944e-05,0.540323341472781,0.296,0.151,0.283723292954725,"5","NDUFS3"
2.11715760166101e-05,0.684035564453256,0.371,0.194,0.290346993491791,"5","RBCK1"
2.14760141612702e-05,0.380038007338569,0.333,0.173,0.294522058207659,"5","GRB2"
2.26689638409945e-05,0.434864660357719,0.327,0.168,0.310882170115398,"5","TWF2"
2.33980286554382e-05,0.501269018565476,0.258,0.123,0.320880564980679,"5","PABPC4"
2.67426267182586e-05,0.68734301120378,0.421,0.237,0.366748382814198,"5","TCF25"
2.73470143201014e-05,0.328862933994258,0.579,0.351,0.375036954385871,"5","ATP5F1"
2.80613263253783e-05,0.394197269944931,0.314,0.158,0.384833029226238,"5","RHOF"
2.94717972835451e-05,0.327899215743421,0.73,0.459,0.404176227946538,"5","SAP18"
3.06473200993362e-05,0.397960642105204,0.289,0.148,0.420297347842297,"5","CCDC115"
3.15852425425225e-05,0.521640262835834,0.333,0.172,0.433160016228153,"5","PDCD5"
3.28062802538226e-05,0.504192016490115,0.283,0.143,0.449905327400923,"5","FDX1"
3.34709336710482e-05,0.478876244044583,0.296,0.151,0.459020384364755,"5","BLOC1S2"
3.88704952882472e-05,0.347779755011562,0.252,0.118,0.533069972383023,"5","MEA1"
4.20434862627003e-05,0.281022433202667,0.994,0.881,0.576584370606672,"5","DUSP1"
4.37962469285121e-05,0.456451307297448,0.377,0.208,0.600621730377615,"5","MRPL54"
4.83783355175153e-05,0.373747661610418,0.635,0.397,0.663460493287205,"5","ICAM3"
5.25416081921705e-05,0.393516914386474,0.258,0.125,0.720555614747427,"5","TUBB4B"
5.53804190240663e-05,0.42673699268932,0.346,0.185,0.759487066496045,"5","DSTN"
5.69095763022481e-05,0.426755601147611,0.308,0.157,0.780457929409031,"5","CHMP3"
5.79126147422738e-05,0.476381082357812,0.258,0.126,0.794213598575543,"5","RNF114"
6.1333846916044e-05,0.325247558070838,0.736,0.525,0.841132376606627,"5","GPX4"
6.40370324479891e-05,0.266366400456145,0.289,0.147,0.878203862991722,"5","POLR2E"
7.18716831264559e-05,0.420252133882006,0.308,0.162,0.985648262396216,"5","DAP3"
7.85121092040273e-05,0.274456146218405,0.277,0.141,1,"5","LIMS1"
8.03240402924172e-05,0.53355154962006,0.453,0.26,1,"5","AHNAK"
8.89327566994482e-05,0.452303126940514,0.314,0.164,1,"5","NUCB1"
9.19403751077899e-05,0.291072747593464,0.327,0.183,1,"5","PFDN2"
0.000105729493430774,0.36442513975616,0.308,0.16,1,"5","PET100"
0.000107990002604115,0.25959973585844,0.597,0.367,1,"5","ID2"
0.000118565794175617,0.356474603163028,0.541,0.316,1,"5","NDUFA1"
0.000134905085993568,0.29702223180882,0.95,0.843,1,"5","UBC"
0.000137206238554917,0.301862197221693,0.27,0.136,1,"5","AKR1A1"
0.000145290293350374,0.258847842290205,0.736,0.494,1,"5","MT-ND5"
0.000153051624577698,0.822383000429232,0.365,0.204,1,"5","SNX17"
