"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",54,-0.515630910608675,-2.14692043411568,1.55729228132786e-05,4.58027141567019e-05,1.6392550329767e-05,2044,"tags=37%, list=12%, signal=33%","7082/9612/25937/9241/2280/56937/7323/1025/3398/28996/11031/51742/650/7050/7071/5054/6574/23645/3726/7057",0.575610261071129
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",111,0.445893375360252,2.11948757907236,4.31770179822505e-07,1.54203635650895e-06,5.51886696013728e-07,4219,"tags=48%, list=25%, signal=36%","1581/8412/9963/2030/10133/64241/3932/5827/9409/196743/51268/4306/8424/3992/8443/23600/8431/26061/8435/92960/23417/3417/55825/347734/3422/25824/8856/5191/3283/6310/8800/9415/51302/2053/21/1733/373156/1593/847/2232/3418/6647/27232/83594/5824/2638/7276/54677/5189/54363/5947/23461/20",0.674962860011025
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",187,-0.391069914943494,-2.11579870208842,1.02603348527202e-08,5.1301674263601e-08,1.83605992101309e-08,1338,"tags=21%, list=8%, signal=19%","4193/6667/1012/8877/30836/247/3552/7704/8848/3625/51768/6890/9883/7421/650/64061/7378/6520/51278/3976/6004/1026/2309/5791/4084/9314/3162/7832/8651/8870/4071/81566/1839/5900/2353/467/1969/3725/23645",0.747739663149885
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",191,-0.39165988241149,-2.10751223877471,1.64380147249496e-08,7.47182487497711e-08,2.67412679736023e-08,2903,"tags=32%, list=17%, signal=27%","1149/80201/5936/5593/3394/1636/163590/2022/29106/2591/10083/2254/347/7166/2150/894/2556/951/7035/12/10418/6480/8854/7133/639/79693/1848/7128/5396/3398/3936/4319/10253/5175/3673/9590/220/83483/8829/23136/4318/5328/5327/650/3976/9945/6004/5329/7852/25907/9314/51129/6364/3553/5743/330/2012/10221/1839/10912/23645",0.73376198835648
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",193,-0.38741897013059,-2.08531791602393,4.4672496283221e-08,1.86135401180088e-07,6.66168804223472e-08,2153,"tags=28%, list=13%, signal=25%","8082/10628/4600/9961/3717/256586/87178/3135/972/5771/3662/969/4502/1439/10068/4792/10875/4790/51735/3659/3669/7128/7127/5214/3383/81894/2209/5359/6354/10581/6890/3601/3091/7378/8767/29126/3566/6774/6648/5142/1026/2357/7130/10797/8651/3569/26524/5743/10135/5770/6347/57162/5292/84159/9021",0.719512826338911
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",135,-0.402959611767915,-2.07387016945273,3.96534747402321e-07,1.52513364385508e-06,5.45837304116555e-07,1357,"tags=22%, list=8%, signal=21%","4316/8754/1397/6678/5055/1848/1369/4319/5028/4313/928/4314/2/5175/3673/4973/9948/4318/8237/5155/5328/5327/2152/7076/7078/301/5054/23764/7056/7057",0.674962860011025
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",36,-0.51416423947818,-2.03015310645356,0.000600183708462671,0.00120036741692534,0.000429605180794333,1149,"tags=33%, list=7%, signal=31%","6578/27242/6372/2260/8829/11167/4973/7076/4487/1462/6781/7056",0.477270815362862
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",151,0.398089520868406,1.99423001117381,2.47401209143019e-06,8.24670697143396e-06,2.95145302135531e-06,4910,"tags=49%, list=29%, signal=35%","2326/2819/2954/4199/5720/131/2027/4913/8608/1371/3028/10005/670/5092/3248/23417/3417/873/7390/51179/35/51109/3422/3155/84693/58505/224/218/30/84263/3033/7389/3956/1384/50814/158/549/5465/9380/8801/5910/5162/8802/6296/4282/29781/728294/2194/33/210/26275/644/328/1892/3420/1738/23173/4190/1666/79602/1543/126/5160/92840/2168/2639/26330/6391/3157/912/6392/2026/1429/1718",0.627256739718528
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",97,-0.404111009621893,-1.97017601326425,4.9470567983435e-05,0.000123676419958588,4.42631397746524e-05,1596,"tags=25%, list=9%, signal=23%","57178/3817/5238/56937/2683/2181/2289/25816/8848/3638/4117/79689/9590/220/3856/87/22936/7113/23223/6446/6722/54407/84159/9510",0.557332238758646
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",105,-0.389953584589455,-1.92349243845761,8.16086339072446e-05,0.000177410073711401,6.34941316440805e-05,2102,"tags=24%, list=12%, signal=21%","6509/9709/9136/11260/55466/79094/22926/10525/1973/8614/8602/7534/8570/9221/2081/55153/55802/64061/1051/3799/9531/10797/3484/6347/467",0.538434096309916
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",138,0.385978970889609,1.90380227844776,1.08314162035365e-05,3.38481756360516e-05,1.21140839118501e-05,3221,"tags=39%, list=19%, signal=32%","7298/29901/5985/5436/1069/84265/404672/9978/5423/4833/5435/11130/51292/155382/8721/5111/6895/2068/4832/5557/2987/2958/6119/55290/27343/2879/1161/5438/5434/6834/64976/6118/4350/50808/5148/1854/978/3978/51082/112/23649/5439/65109/30833/4882/5429/56655/7084/57804/3615/51164/10063/353/1643",0.593325476396405
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",133,-0.354621452957188,-1.82936669529677,7.72823930736076e-05,0.000175641802440017,6.2861276662743e-05,1918,"tags=26%, list=11%, signal=23%","7048/10611/3815/10516/57178/7035/91746/4363/627/2202/1278/3488/4790/2274/857/3638/8829/5999/4131/8997/11030/2152/2697/5376/1902/6541/1843/493/7049/390/3037/5054/3949/4609",0.538434096309916
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",99,0.36949479966345,1.76163714079379,0.00184324605352819,0.00329151080987177,0.001178014395112,2876,"tags=33%, list=17%, signal=28%","8799/3992/4436/8443/3291/10005/9270/23417/51024/3417/51179/347734/51109/3422/25824/8856/3155/10057/5052/10478/3265/30/6310/8800/1384/2053/5244/1733/373156/1022/847/54982/3418",0.45505986738723
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",186,-0.32423315442448,-1.75457954618322,6.48285601600153e-05,0.000154353714666703,5.52423820912412e-05,2994,"tags=30%, list=18%, signal=25%","26353/794/26018/2810/3860/960/2317/6820/9862/7022/5420/81875/6509/3717/9612/2717/60436/54020/6542/6658/23286/2683/744/6566/2274/2289/25976/11031/7052/8614/1997/3625/573/26509/3280/91683/3856/3572/3983/4681/5932/27295/89797/6337/2697/7071/29107/9314/1960/2296/23223/1154/1999/2353/4609",0.538434096309916
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",194,-0.330389349653841,-1.74820212405379,3.14779019349244e-05,8.28365840392747e-05,2.96467774456352e-05,2231,"tags=24%, list=13%, signal=21%","717/2000/926/3565/3717/894/9607/3135/972/941/3662/1230/10563/6367/3059/7042/8915/9466/6356/3625/3383/1435/7097/4067/6354/4318/7454/6890/3133/3091/1445/2268/6059/3559/8767/3976/3566/8807/7076/3586/5552/3553/8651/3569/3459/602/6347",0.557332238758646
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",193,-0.29851364488125,-1.60677690005383,0.000526228324463822,0.00109630900929963,0.00039236322438092,2657,"tags=26%, list=16%, signal=22%","816/22924/4842/10468/7170/5091/1837/1489/347/8082/2548/1146/25937/7169/9260/2934/3756/624/23175/3475/1012/8877/6678/8736/3908/8038/6525/1306/6709/6649/1292/3490/4629/3688/8614/1410/573/2273/1266/2878/6876/3983/89797/688/5621/7004/1026/4608/1839/4616",0.477270815362862
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",189,-0.288437313936984,-1.58177212939599,0.00212525761384556,0.00366423726525096,0.00131141123177403,2622,"tags=25%, list=16%, signal=22%","993/27071/586/440/3308/3251/6509/10962/9136/23760/5606/2717/441024/2023/226/3475/3099/7323/10197/2542/4793/6241/2181/10875/6503/10061/2539/3488/7037/56902/5464/928/3638/26747/5352/2805/7852/488/1026/10797/6781/5033/7832/10135/4783/6515/3949/23645",0.431707695803346
