"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
0.696418670833323,13.4500389126984,7.97847670576953,3.94306211886207e-11,5.330559107311e-09,15.1523680982831,"C6orf130","Up"
-1.16185606250002,13.2027958888889,-7.97350873742077,4.02266549415633e-11,5.40308857566714e-09,15.1328879635165,"SIPA1L2","Down"
-0.674400704166688,13.9161371666667,-7.94598412775545,4.49375767191509e-11,5.99715006228206e-09,15.0249530634872,"NFKBIZ","Down"
-1.80141807083334,10.6912472380952,-7.93297249036468,4.73530149544884e-11,6.20590754730338e-09,14.9739254874335,"KIAA0040","Down"
-1.57694697083335,11.8472762460317,-7.93280702028562,4.73845546983881e-11,6.20590754730338e-09,14.9732765507582,"GEM","Down"
0.807482683333308,11.215341984127,7.93120132893677,4.76917046997937e-11,6.20590754730338e-09,14.9669793693185,"ZNF606","Up"
-1.71564028333334,10.2219330079365,-7.93048137101843,4.78300705518327e-11,6.20590754730338e-09,14.9641558358211,"SLC11A1","Down"
-1.70223405833335,9.68273462698413,-7.92964003796318,4.79922722088402e-11,6.20590754730338e-09,14.9608562842962,"MAFF","Down"
1.6447205583333,13.7861083333333,7.92329061777017,4.92342730718527e-11,6.32721192026482e-09,14.9359547463523,"CEBPA","Up"
1.82813300416665,11.6945497142857,7.91234020571422,5.14523248737589e-11,6.57169295427477e-09,14.8930075758663,"SLC25A34","Up"
0.901657924999972,13.3765769126984,7.88268199526419,5.79749787612589e-11,7.35964074896737e-09,14.7766820771602,"C14orf167","Up"
-0.839002262500008,10.6083932301587,-7.86822041375229,6.14494123536374e-11,7.74293189860797e-09,14.7199575360853,"NCRNA00120","Down"
-1.91727425000002,10.7071406587302,-7.86705564173057,6.17381572202758e-11,7.74293189860797e-09,14.7153887143423,"SOCS1","Down"
-1.42628657083335,12.2604089047619,-7.85633525108766,6.44603032809759e-11,8.03592247908166e-09,14.6733373913076,"ELF3","Down"
0.623597783333317,10.5222248095238,7.83715722464514,6.96331094603384e-11,8.62911729675468e-09,14.5981082068019,"TCF1","Up"
-1.56697286250001,11.1267978253968,-7.83293605460588,7.08263158811608e-11,8.72504775343129e-09,14.5815495618491,"TRIM15","Down"
1.22652911666665,10.2036693253968,7.82931152099937,7.18671814843163e-11,8.80119324307048e-09,14.5673312836761,"TBX10","Up"
-2.14897910833335,13.0558841587302,-7.82440698173343,7.3300037909897e-11,8.89600375790845e-09,14.5480916790834,"IL1RN","Down"
-0.862374275000008,12.963637515873,-7.82374378246317,7.3495972254203e-11,8.89600375790845e-09,14.5454900588905,"CCDC86","Down"
0.753281304166645,12.0922471666667,7.80657769620136,7.8753913222756e-11,9.4773278577142e-09,14.4781494833784,"C7orf25","Up"
-0.70282050416669,14.039653984127,-7.79884295364643,8.12444705787947e-11,9.72085421252832e-09,14.447806481652,"SLC20A1","Down"
0.604304212499978,12.923461515873,7.78397882909966,8.62540231330459e-11,1.02612714720393e-08,14.3894945554187,"SLC23A1","Up"
1.37107694166665,11.1205133888889,7.76547159265819,9.29254326568212e-11,1.09921283095589e-08,14.3168896682819,"GINS2","Up"
-1.12028884166669,12.2206963412698,-7.76400182046413,9.34768673547588e-11,1.09948864489193e-08,14.311123634691,"BTG2","Down"
-1.53105312500001,10.5256143650794,-7.76169326374357,9.43496161321555e-11,1.10351947092997e-08,14.3020669733955,"ZFP36","Down"
0.971329220833315,12.989898984127,7.75381394607202,9.73902348932935e-11,1.13271916214719e-08,14.2711556775388,"UGT2B11","Up"
-1.00472646666669,12.9811482698413,-7.73696446533599,1.04225362159273e-10,1.20548211932994e-08,14.205053347465,"KLF11","Down"
0.48918959999998,13.3146487063492,7.71108074479699,1.15671576376675e-10,1.32777010362297e-08,14.1035086955739,"SKP2","NS"
-0.656250212500012,13.2893259523809,-7.71021835222645,1.16073855064787e-10,1.32777010362297e-08,14.100125446725,"C14orf4","Down"
1.18789169583332,9.64335752380952,7.70659028632421,1.17781613859194e-10,1.33994285187681e-08,14.0858922093804,"MIR564","Up"
-0.512150908333339,13.0591053412698,-7.69810213780989,1.21875858741722e-10,1.37898559953474e-08,14.0525925201521,"C9orf72","Down"
0.650841349999984,12.2413095634921,7.69380222164266,1.24003921591025e-10,1.39547980735327e-08,14.0357236675494,"ITGAE","Up"
0.506153820833317,13.4380156666667,7.68262378835435,1.2971170354052e-10,1.45186449247854e-08,13.9918701925972,"SDHAF1","Up"
-1.16223829583335,11.6385124285714,-7.67838674511181,1.31943185527516e-10,1.46894394625527e-08,13.9752481991895,"NFKB2","Down"
-1.83762644166667,11.5014923888889,-7.64642719810453,1.50059272240774e-10,1.66017477211239e-08,13.8498729307246,"IL1B","Down"
1.03232499999998,11.3405487857143,7.64412328638102,1.51457504813003e-10,1.66017477211239e-08,13.840835043738,"TBC1D2","Up"
-0.945329579166689,11.9888241031746,-7.64403362961362,1.51512179596212e-10,1.66017477211239e-08,13.840483334862,"TNFRSF1A","Down"
-1.71179894166668,11.7858477936508,-7.63245579042303,1.58741007737328e-10,1.73027698433687e-08,13.795065800035,"SERPINE1","Down"
-1.14518856250002,10.9934906190476,-7.62397188802773,1.64256074087577e-10,1.78106625334858e-08,13.7617857522513,"TNIK","Down"
-2.08375761666668,11.455735484127,-7.6125440707166,1.71988867261691e-10,1.85525193135811e-08,13.7169584059258,"CCL20","Down"
-0.757332529166689,13.801003484127,-7.60452461296047,1.77631643456336e-10,1.90624390985436e-08,13.6855015228005,"CXCL2","Down"
-0.479686970833356,14.2234370873016,-7.60213112787763,1.79351374176632e-10,1.91364786055589e-08,13.6761130217656,"DDX3X","NS"
0.982843766666644,13.7349434365079,7.59925190769926,1.81442174946099e-10,1.91364786055589e-08,13.6648192837541,"TNFSF10","Up"
0.582033858333315,13.1362408809524,7.5988765766683,1.81716517805541e-10,1.91364786055589e-08,13.6633470539305,"DOLPP1","Up"
0.667186320833313,12.7269686428571,7.5984916467981,1.81998307502794e-10,1.91364786055589e-08,13.6618371742043,"TTC31","Up"
-0.872522887500017,11.7549424365079,-7.59242463563002,1.86497831592826e-10,1.95110470147289e-08,13.638039632853,"SEC14L1","Down"
-1.32389686250002,12.0510246984127,-7.58455266929988,1.92502120652991e-10,2.0038508249373e-08,13.607162795175,"FAM129A","Down"
-1.72765491666668,10.3076096984127,-7.57362094859117,2.01162017303048e-10,2.08357812847371e-08,13.5642855288897,"HAS2","Down"
-0.431831191666687,14.386392531746,-7.56315838312266,2.09814699162335e-10,2.16244169399042e-08,13.5232496855873,"TMEM49","NS"
0.868709116666652,10.0739347619048,7.5579708545637,2.14241815870477e-10,2.19719229783618e-08,13.5029038598047,"FBXO27","Up"
-1.60528520416667,12.2001242142857,-7.5474699066003,2.23491316162332e-10,2.28081652509e-08,13.4617194930105,"CISH","Down"
0.841581491666648,9.50660814285714,7.54346084112079,2.27126950653352e-10,2.30661267592788e-08,13.4459964524121,"LOC652968","Up"
-0.836765170833353,13.2533422936508,-7.53326166560104,2.3664479262602e-10,2.38320785605713e-08,13.4059975851939,"ARL5B","Down"
0.649552062499984,13.2012832142857,7.53293245876358,2.36958560067163e-10,2.38320785605713e-08,13.4047065345124,"SLC29A1","Up"
-0.544602775000023,14.2094084920635,-7.53120979842766,2.38607222254025e-10,2.38825180774354e-08,13.3979508016236,"C8orf4","Down"
