"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","neg_log10_padj"
"ENSG00000165105",33.634411,-1.772342,0.430952,2e-06,2.5e-05,"Down",4.597775
"ENSG00000244490",75.213125,1.060694,0.251692,2e-06,2.6e-05,"Up",4.587654
"ENSG00000115828",345.355415,1.075284,0.263684,2e-06,2.7e-05,"Up",4.565313
"ENSG00000129048",1441.831707,-1.318465,0.328093,3e-06,3.2e-05,"Down",4.500835
"ENSG00000066468",28.703161,-1.940607,0.482092,3e-06,3.3e-05,"Down",4.476898
"ENSG00000154736",3780.495685,2.042177,0.544703,3e-06,3.5e-05,"Up",4.45938
"ENSG00000243742",21.215521,-1.953344,0.486021,3e-06,3.8e-05,"Down",4.418877
"ENSG00000267480",24.262181,2.145166,0.54934,3e-06,3.9e-05,"Up",4.411158
"ENSG00000184985",66.837983,1.081383,0.263225,3e-06,4.1e-05,"Up",4.387587
"ENSG00000095585",21.112756,-2.296785,0.581938,4e-06,4.4e-05,"Down",4.358592
"ENSG00000015520",17.51269,-2.534067,0.639149,4e-06,4.5e-05,"Down",4.347284
"ENSG00000198108",41.002344,1.301358,0.322521,4e-06,4.6e-05,"Up",4.341472
"ENSG00000253833",84.951843,1.052316,0.259498,4e-06,4.6e-05,"Up",4.341472
"ENSG00000177575",10.102161,3.9324,0.961374,4e-06,4.7e-05,"Up",4.327437
"ENSG00000180672",133.248064,1.158962,0.294637,4e-06,4.8e-05,"Up",4.31475
"ENSG00000214274",62.038184,1.026418,0.252642,4e-06,5e-05,"Up",4.300278
"ENSG00000106003",16.428162,-2.417565,0.614363,4e-06,5e-05,"Down",4.297504
"ENSG00000163017",1159.272968,1.468321,0.38068,4e-06,5.1e-05,"Up",4.29092
"ENSG00000187634",61.961607,-1.462674,0.380396,4e-06,5.2e-05,"Down",4.280805
"ENSG00000138135",37.83971,-1.506546,0.385472,4e-06,5.4e-05,"Down",4.267239
"ENSG00000109674",47.913796,-1.289385,0.327986,5e-06,6.3e-05,"Down",4.199773
"ENSG00000123405",13.528585,-2.484473,0.636268,6e-06,6.8e-05,"Down",4.165428
"ENSG00000173083",49.719619,1.227761,0.313327,6e-06,7e-05,"Up",4.154057
"ENSG00000179862",55.18451,1.272556,0.330296,6e-06,7.3e-05,"Up",4.134582
"ENSG00000102760",1136.387575,2.492826,0.739544,6e-06,7.4e-05,"Up",4.131434
"ENSG00000174680",14.388859,2.688491,0.719901,6e-06,7.4e-05,"Up",4.131434
"ENSG00000258016",41.529566,1.269829,0.326099,6e-06,7.4e-05,"Up",4.129492
"ENSG00000101447",161.477965,1.104553,0.287143,7e-06,7.8e-05,"Up",4.10762
"ENSG00000261425",22.800208,-1.768345,0.458402,7e-06,7.9e-05,"Down",4.105073
"ENSG00000240859",51.38206,1.134448,0.290249,7e-06,7.9e-05,"Up",4.104513
"ENSG00000021645",35.958678,1.705362,0.456213,7e-06,7.9e-05,"Up",4.10011
"ENSG00000128262",161.638287,1.156567,0.308451,7e-06,8.1e-05,"Up",4.089601
"ENSG00000105088",53.275132,-1.254763,0.325222,7e-06,8.2e-05,"Down",4.088313
"ENSG00000132518",5.654707,6.459209,2.654578,8e-06,8.9e-05,"Up",4.052606
"ENSG00000130032",46.230416,-1.870822,0.500119,8e-06,9e-05,"Down",4.046656
"ENSG00000172399",18.930254,2.171752,0.580257,9e-06,9.8e-05,"Up",4.009784
"ENSG00000165891",39.986749,-1.414552,0.375705,9e-06,9.8e-05,"Down",4.008703
"ENSG00000165125",29.861164,1.519467,0.402494,9e-06,0.000104,"Up",3.983815
"ENSG00000100302",35.844516,-1.771527,0.495652,9e-06,0.000106,"Down",3.974455
"ENSG00000249364",8.839183,4.64742,1.290487,1e-05,0.000113,"Up",3.947163
"ENSG00000145423",53.723636,-1.315065,0.346602,1e-05,0.000116,"Down",3.936763
"ENSG00000179388",47.743458,-1.535061,0.431625,1.2e-05,0.000133,"Down",3.876376
"ENSG00000173110",13.456915,-2.346763,0.636452,1.2e-05,0.000137,"Down",3.864178
"ENSG00000183696",109.438759,-1.047583,0.282923,1.3e-05,0.00014,"Down",3.853063
"ENSG00000166510",129.701466,1.038689,0.280053,1.3e-05,0.000145,"Up",3.837315
"ENSG00000230417",33.441013,-1.4669,0.402608,1.4e-05,0.000148,"Down",3.830654
"ENSG00000144362",62.374368,1.222655,0.335916,1.4e-05,0.000153,"Up",3.813925
"ENSG00000165899",27.851886,1.627324,0.453769,1.6e-05,0.00017,"Up",3.770577
"ENSG00000133401",90.812732,1.039514,0.283362,1.6e-05,0.000174,"Up",3.759801
"ENSG00000267528",18.333297,-1.939439,0.536949,1.7e-05,0.000179,"Down",3.74777
"ENSG00000273259",8.860877,3.633721,1.053444,1.7e-05,0.000182,"Up",3.740752
"ENSG00000116106",292.733729,1.004427,0.280309,1.7e-05,0.000185,"Up",3.732546
"ENSG00000064692",42.200162,-1.341127,0.374211,1.9e-05,2e-04,"Down",3.698208
"ENSG00000041353",59.942185,-1.370158,0.385571,2.1e-05,0.000214,"Down",3.668954
"ENSG00000179242",58.337025,1.16649,0.326095,2.1e-05,0.000217,"Up",3.664406
"ENSG00000128285",6.624647,-4.813562,1.507954,2.1e-05,0.000218,"Down",3.660924
"ENSG00000169302",37.441436,-1.359768,0.382129,2.1e-05,0.000223,"Down",3.651647
"ENSG00000132326",92.562352,-1.1015,0.313883,2.4e-05,0.00025,"Down",3.60141
"ENSG00000108387",19.073666,1.767848,0.507991,2.5e-05,0.000256,"Up",3.59123
"ENSG00000004799",914.370595,2.2513,0.748171,2.6e-05,0.000263,"Up",3.579327
"ENSG00000100292",2399.368902,-1.118378,0.323147,2.7e-05,0.000271,"Down",3.566444
"ENSG00000188916",53.158103,1.72233,0.545462,2.8e-05,0.000283,"Up",3.547534
"ENSG00000067798",705.207282,1.808313,0.569629,2.9e-05,0.000291,"Up",3.535563
"ENSG00000185585",1446.106425,-1.360544,0.409069,3.1e-05,0.000311,"Down",3.507395
"ENSG00000102575",34.588684,-1.270007,0.36912,3.8e-05,0.000371,"Down",3.430924
"ENSG00000184156",16.291321,2.08132,0.642679,3.9e-05,0.000384,"Up",3.415188
"ENSG00000140600",11.205186,-2.549257,0.749888,4e-05,0.000385,"Down",3.414523
"ENSG00000108924",56.267929,1.138038,0.332273,4.1e-05,0.000394,"Up",3.404139
"ENSG00000145569",20.533805,1.936334,0.591095,4.1e-05,4e-04,"Up",3.398003
"ENSG00000260802",6.723144,4.809593,1.646539,4.3e-05,0.000411,"Up",3.386114
"ENSG00000174808",48.339415,1.147857,0.336308,4.3e-05,0.000415,"Up",3.38232
"ENSG00000184408",50.961292,-1.327928,0.401507,4.7e-05,0.000445,"Down",3.351479
"ENSG00000135917",50.642173,1.148727,0.343038,4.8e-05,0.000455,"Up",3.341778
"ENSG00000171509",35.218429,-1.529073,0.480194,4.8e-05,0.000459,"Down",3.33795
"ENSG00000121621",31.790747,-1.403902,0.426615,4.9e-05,0.000464,"Down",3.333689
"ENSG00000253139",15.638129,1.950618,0.595576,5e-05,0.000472,"Up",3.326438
"ENSG00000175489",9.249604,-3.012664,0.921717,5e-05,0.000474,"Down",3.324126
"ENSG00000170323",8.794707,3.230879,0.991141,5.2e-05,0.00049,"Up",3.310051
"ENSG00000163485",45.748837,-1.368254,0.428464,5.3e-05,5e-04,"Down",3.301089
"ENSG00000168918",16.149914,-1.839471,0.56231,5.4e-05,0.000509,"Down",3.292991
"ENSG00000152463",7.533174,3.397705,1.022053,5.9e-05,0.000548,"Up",3.261075
"ENSG00000099849",42.79501,1.080506,0.323882,6.1e-05,0.000564,"Up",3.248343
"ENSG00000165495",15.354649,-1.933355,0.610177,6.9e-05,0.000635,"Down",3.197331
"ENSG00000162595",61.978443,-1.042611,0.316092,7.4e-05,0.000676,"Down",3.170298
"ENSG00000164509",48.70269,-1.076085,0.32726,7.5e-05,0.000681,"Down",3.166831
"ENSG00000142149",38.403819,-1.25909,0.389696,7.7e-05,0.000699,"Down",3.155393
"ENSG00000084710",10.395744,-2.401867,0.755586,8e-05,0.000724,"Down",3.140559
"ENSG00000180287",29.46385,1.649512,0.520873,8e-05,0.000724,"Up",3.140169
"ENSG00000256340",37.995664,-1.117051,0.344585,8.2e-05,0.000742,"Down",3.129494
"ENSG00000164122",19.155849,1.791401,0.585903,8.6e-05,0.000771,"Up",3.112756
"ENSG00000165244",42.825613,1.041038,0.322062,9.4e-05,0.000835,"Up",3.078542
"ENSG00000178662",37.902937,-1.09702,0.341607,9.4e-05,0.000835,"Down",3.078068
"ENSG00000185052",35.746831,1.341178,0.425976,9.6e-05,0.000854,"Up",3.068645
"ENSG00000137869",63.250058,1.049522,0.332948,9.8e-05,0.000863,"Up",3.064156
"ENSG00000039537",22.951948,1.592078,0.521953,0.000105,0.000926,"Up",3.033596
"ENSG00000171227",14.639779,-1.898913,0.620398,0.000117,0.001018,"Down",2.992225
"ENSG00000122679",10.353998,-3.346239,1.132716,0.00012,0.001038,"Down",2.984006
"ENSG00000138379",135.459355,1.042745,0.343543,0.00012,0.001042,"Up",2.982082
"ENSG00000164106",26.283468,1.312745,0.426852,0.000122,0.001057,"Up",2.975835
"ENSG00000176387",16.940821,-2.138178,0.788782,0.000127,0.001092,"Down",2.961734
"ENSG00000134259",45.120699,-1.110236,0.361546,0.000127,0.001095,"Down",2.96064
"ENSG00000197210",18.113038,1.660493,0.55796,0.000133,0.001138,"Up",2.943698
"ENSG00000223764",25.89128,-1.52713,0.531279,0.000149,0.001254,"Down",2.901632
"ENSG00000206172",11.129128,-2.085472,0.705119,0.000156,0.001308,"Down",2.883514
"ENSG00000073756",71.618997,-1.1547,0.402748,0.000157,0.001316,"Down",2.880581
"ENSG00000139269",16.80648,-1.552494,0.523028,0.000161,0.001342,"Down",2.872301
"ENSG00000132321",24.97074,-1.280714,0.429218,0.000171,0.001423,"Down",2.846839
"ENSG00000141431",29.998088,-1.264769,0.427852,0.000173,0.001438,"Down",2.842147
"ENSG00000154856",1452.404964,1.338141,0.482702,0.000177,0.001463,"Up",2.834649
"ENSG00000139055",17.496974,1.646001,0.568823,0.00018,0.001484,"Up",2.828564
"ENSG00000261589",78.431752,1.025703,0.349019,0.000182,0.001503,"Up",2.823181
"ENSG00000268894",6.628792,3.571419,1.252531,0.000189,0.001551,"Up",2.809526
"ENSG00000171617",710.664323,-1.081779,0.373964,0.000191,0.001565,"Down",2.805491
"ENSG00000135678",856.463922,1.158707,0.409593,0.000201,0.001636,"Up",2.786105
"ENSG00000174944",21.363288,1.358978,0.471141,0.000206,0.001676,"Up",2.775689
"ENSG00000108688",14.140002,-2.508702,1.115415,0.000215,0.001741,"Down",2.759321
"ENSG00000223949",17.35393,-1.546486,0.544547,0.000217,0.00175,"Down",2.756847
"ENSG00000215481",10.294185,2.10756,0.752876,0.000227,0.001826,"Up",2.738429
"ENSG00000183454",5.804091,-3.716495,1.333558,0.000239,0.001912,"Down",2.718528
"ENSG00000123572",108.027322,1.016819,0.36244,0.000242,0.001932,"Up",2.713891
"ENSG00000240764",29.2636,-1.11475,0.381564,0.000242,0.001932,"Down",2.713885
"ENSG00000248187",7.68953,2.881487,1.043258,0.000248,0.001974,"Up",2.704759
"ENSG00000108231",21.553303,-1.626809,0.603891,0.000261,0.002069,"Down",2.684163
"ENSG00000213763",32.553878,1.088738,0.379709,0.00027,0.002127,"Up",2.672282
"ENSG00000196196",27.963869,1.273832,0.460044,0.00027,0.002133,"Up",2.671059
"ENSG00000197943",21.535366,1.363928,0.492425,0.000274,0.002157,"Up",2.666213
"ENSG00000074660",29.008522,1.100961,0.383315,0.000274,0.002157,"Up",2.666172
"ENSG00000260455",11.695048,-2.043637,0.756723,0.000292,0.002286,"Down",2.640927
"ENSG00000259426",29.022965,1.413073,0.553773,0.000316,0.002447,"Up",2.61145
"ENSG00000169297",9.592904,-2.632117,0.952953,0.000332,0.002563,"Down",2.591269
"ENSG00000137673",5.10283,3.919658,1.713236,0.000332,0.002563,"Up",2.591247
"ENSG00000203685",8.003522,2.342578,0.89035,0.000353,0.002701,"Up",2.568521
"ENSG00000269289",8.283983,2.62339,1.078729,0.000356,0.00272,"Up",2.56549
"ENSG00000006788",10.253448,2.596257,1.082835,0.000364,0.002765,"Up",2.558366
"ENSG00000116690",24.92412,1.525485,0.611895,0.000368,0.002793,"Up",2.553997
"ENSG00000177453",58.504243,-1.146647,0.446578,0.000379,0.002863,"Down",2.54317
"ENSG00000198691",38.647452,1.079545,0.408323,0.000431,0.003202,"Up",2.494632
"ENSG00000175928",11.39334,-1.792976,0.694319,0.000465,0.003432,"Down",2.464433
"ENSG00000237928",7.320187,2.531597,0.969874,0.000479,0.003517,"Up",2.453809
"ENSG00000183831",17.930122,-1.596977,0.665109,0.000514,0.00375,"Down",2.426017
"ENSG00000145242",26.321818,-1.182036,0.45765,0.000517,0.003769,"Down",2.423829
"ENSG00000231246",5.97047,2.812503,1.079231,0.000526,0.003823,"Up",2.417547
"ENSG00000128594",19.009262,-1.359033,0.535849,0.000534,0.003879,"Down",2.411242
"ENSG00000130592",19.943299,-1.473309,0.606756,0.000545,0.003952,"Down",2.40315
"ENSG00000254842",11.456641,2.066386,0.94293,0.000561,0.004044,"Up",2.393203
"ENSG00000126860",22.321623,-1.203639,0.470843,0.000576,0.004142,"Down",2.382835
