"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","drug_name"
"ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP","ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP",10,-0.417292385036325,-1.05359973510908,0.414403778040142,0.910110420979986,0.910110420979986,77,"tags=40%, list=15%, signal=35%","9517/5318/928/51382",0.0621124188949471,"zhong_response_to_azacitidine_and_tsa_up"
"GYORFFY_MITOXANTRONE_RESISTANCE","GYORFFY_MITOXANTRONE_RESISTANCE",2,-0.669197826101739,-1.05058292271738,0.427860696517413,0.911371237458194,0.911371237458194,80,"tags=50%, list=16%, signal=42%","28962",0.0774767547848578,"gyorffy_mitoxantrone_resistance"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0",3,-0.585704633505325,-1.04855665965139,0.430745814307458,0.911371237458194,0.911371237458194,141,"tags=67%, list=28%, signal=48%","5168/54930",0.0727141077934447,"yao_temporal_response_to_progesterone_cluster_0"
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP",5,-0.507895317128432,-1.0479014712297,0.415670650730412,0.910110420979986,0.910110420979986,119,"tags=60%, list=24%, signal=46%","6634/3920/634",0.0676760401641789,"schaeffer_prostate_development_12hr_up"
"FRASOR_TAMOXIFEN_RESPONSE_UP","FRASOR_TAMOXIFEN_RESPONSE_UP",1,0.771543086172345,1.04146021372901,0.41304347826087,0.910110420979986,0.910110420979986,115,"tags=100%, list=23%, signal=77%","6576",0.088894528862045,"frasor_tamoxifen_response_up"
"MAHADEVAN_IMATINIB_RESISTANCE_UP","MAHADEVAN_IMATINIB_RESISTANCE_UP",1,0.769539078156313,1.03875512226478,0.41699604743083,0.910110420979986,0.910110420979986,116,"tags=100%, list=23%, signal=77%","3294",0.0883594442500905,"mahadevan_imatinib_resistance_up"
"HU_GENOTOXIC_DAMAGE_24HR","HU_GENOTOXIC_DAMAGE_24HR",2,0.618473895582329,1.02893042679942,0.426065162907268,0.911371237458194,0.911371237458194,192,"tags=100%, list=38%, signal=62%","3002/6122",0.100990587455923,"hu_genotoxic_damage_24hr"
"MARCHINI_TRABECTEDIN_RESISTANCE_UP","MARCHINI_TRABECTEDIN_RESISTANCE_UP",1,0.761523046092184,1.02793475640785,0.430830039525692,0.911371237458194,0.911371237458194,120,"tags=100%, list=24%, signal=76%","4282",0.0865399737444125,"marchini_trabectedin_resistance_up"
"KANG_FLUOROURACIL_RESISTANCE_UP","KANG_FLUOROURACIL_RESISTANCE_UP",1,-0.75751503006012,-1.01776506168273,0.485887096774194,0.930720546925238,0.930720546925238,123,"tags=100%, list=25%, signal=76%","1407",0.0810802057550866,"kang_fluorouracil_resistance_up"
"WANG_RESPONSE_TO_ANDROGEN_UP","WANG_RESPONSE_TO_ANDROGEN_UP",1,-0.755511022044088,-1.01507256151955,0.48991935483871,0.930720546925238,0.930720546925238,124,"tags=100%, list=25%, signal=75%","10513",0.0806388495950661,"wang_response_to_androgen_up"
"WANG_RESPONSE_TO_FORSKOLIN_DN","WANG_RESPONSE_TO_FORSKOLIN_DN",1,-0.755511022044088,-1.01507256151955,0.48991935483871,0.930720546925238,0.930720546925238,124,"tags=100%, list=25%, signal=75%","10513",0.0806388495950661,"wang_response_to_forskolin_dn"
"CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP","CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP",4,0.455645161290323,1.01394692688005,0.410774410774411,0.910110420979986,0.910110420979986,274,"tags=100%, list=55%, signal=46%","990/2067/8439/85377",0.122679189568808,"chemnitz_response_to_prostaglandin_e2_up"
"DELACROIX_RAR_TARGETS_UP","DELACROIX_RAR_TARGETS_UP",2,-0.644578313253012,-1.01193240898938,0.477611940298507,0.930720546925238,0.930720546925238,180,"tags=100%, list=36%, signal=64%","771/11185",0.0718276293603809,"delacroix_rar_targets_up"
"MALONEY_RESPONSE_TO_17AAG_DN","MALONEY_RESPONSE_TO_17AAG_DN",2,-0.644578313253012,-1.01193240898938,0.477611940298507,0.930720546925238,0.930720546925238,180,"tags=100%, list=36%, signal=64%","771/7419",0.0718276293603809,"maloney_response_to_17aag_dn"
"MASSARWEH_RESPONSE_TO_ESTRADIOL","MASSARWEH_RESPONSE_TO_ESTRADIOL",2,-0.644578313253012,-1.01193240898938,0.477611940298507,0.930720546925238,0.930720546925238,180,"tags=100%, list=36%, signal=64%","771/4133",0.0718276293603809,"massarweh_response_to_estradiol"
"STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP","STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP",2,-0.644578313253012,-1.01193240898938,0.477611940298507,0.930720546925238,0.930720546925238,180,"tags=100%, list=36%, signal=64%","771/55148",0.0718276293603809,"stein_esrra_targets_responsive_to_estrogen_up"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15",3,-0.561753400508812,-1.00567800814567,0.490106544901065,0.930720546925238,0.930720546925238,70,"tags=33%, list=14%, signal=29%","5106",0.0662842187012672,"yao_temporal_response_to_progesterone_cluster_15"
"STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN","STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN",3,0.509054325955734,1.00534110546726,0.457971014492754,0.930720546925238,0.930720546925238,247,"tags=100%, list=49%, signal=51%","990/5427/4174",0.105520936843198,"stein_esrra_targets_responsive_to_estrogen_dn"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1",4,-0.52273538932045,-1.00441462490785,0.49645390070922,0.930720546925238,0.930720546925238,6,"tags=25%, list=1%, signal=25%","5166",0.062249042949858,"yao_temporal_response_to_progesterone_cluster_1"
"WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH","WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH",2,0.602409638554217,1.00220496116827,0.458646616541353,0.930720546925238,0.930720546925238,200,"tags=100%, list=40%, signal=60%","7132/4140",0.0965629554309422,"weigel_oxidative_stress_by_hne_and_tbh"
"SUBTIL_PROGESTIN_TARGETS","SUBTIL_PROGESTIN_TARGETS",2,-0.636546184738956,-0.999322659344652,0.497512437810945,0.930720546925238,0.930720546925238,184,"tags=100%, list=37%, signal=63%","11183/9564",0.0697792517076235,"subtil_progestin_targets"
"STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN","STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN",1,0.739478957915832,0.998178750301309,0.492094861660079,0.930720546925238,0.930720546925238,131,"tags=100%, list=26%, signal=74%","5685",0.0793434960134973,"stearman_lung_cancer_early_vs_late_dn"
"MARTINEZ_RESPONSE_TO_TRABECTEDIN","MARTINEZ_RESPONSE_TO_TRABECTEDIN",1,-0.741482965931864,-0.996225060377276,0.514112903225806,0.936298333689383,0.936298333689383,131,"tags=100%, list=26%, signal=74%","23505",0.0780892306943345,"martinez_response_to_trabectedin"
"ELVIDGE_HYPOXIA_BY_DMOG_DN","ELVIDGE_HYPOXIA_BY_DMOG_DN",2,0.596385542168675,0.992182911556587,0.481203007518797,0.930720546925238,0.930720546925238,203,"tags=100%, list=41%, signal=60%","57103/2099",0.0937465422491719,"elvidge_hypoxia_by_dmog_dn"
"SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3","SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3",1,-0.7374749498998,-0.990840060050913,0.526209677419355,0.93904788112273,0.93904788112273,133,"tags=100%, list=27%, signal=74%","996",0.0768736734126542,"schaeffer_prostate_development_and_cancer_box3"
"HU_GENOTOXIC_DAMAGE_4HR","HU_GENOTOXIC_DAMAGE_4HR",1,0.731462925851703,0.987358384444384,0.50395256916996,0.936298333689383,0.936298333689383,135,"tags=100%, list=27%, signal=73%","3835",0.0780892306943345,"hu_genotoxic_damage_4hr"
"BRACHAT_RESPONSE_TO_METHOTREXATE_DN","BRACHAT_RESPONSE_TO_METHOTREXATE_DN",2,0.592369477911647,0.985501545148798,0.488721804511278,0.930720546925238,0.930720546925238,205,"tags=100%, list=41%, signal=59%","6576/2287",0.0928481214159878,"brachat_response_to_methotrexate_dn"
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN","BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN",3,0.496981891348089,0.98149902391468,0.489855072463768,0.930720546925238,0.930720546925238,253,"tags=100%, list=51%, signal=50%","513/87/3675",0.101350743797099,"bandres_response_to_carmustin_without_mgmt_48hr_dn"
"MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP","MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP",1,0.723446893787575,0.97653801858746,0.521739130434783,0.937766410912191,0.937766410912191,139,"tags=100%, list=28%, signal=72%","84572",0.0762797180809272,"mariadason_regulated_by_histone_acetylation_up"
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP","BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP",9,-0.402489987684884,-0.973939030838403,0.513513513513513,0.936298333689383,0.936298333689383,99,"tags=33%, list=20%, signal=27%","3320/5594/55148",0.0518457624865066,"bhati_g2m_arrest_by_2methoxyestradiol_up"
"STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP","STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP",5,-0.47156109822151,-0.972935862836592,0.51792828685259,0.937041308450409,0.937041308450409,95,"tags=40%, list=19%, signal=33%","2734/5594",0.0571258510018113,"stearman_lung_cancer_early_vs_late_up"
"MANN_RESPONSE_TO_AMIFOSTINE_UP","MANN_RESPONSE_TO_AMIFOSTINE_UP",1,0.719438877755511,0.971127835658997,0.531620553359684,0.93904788112273,0.93904788112273,141,"tags=100%, list=28%, signal=72%","2067",0.0753093764172773,"mann_response_to_amifostine_up"
"WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN",18,0.228426791900325,0.97082518989983,0.461538461538462,0.930720546925238,0.930720546925238,5,"tags=11%, list=1%, signal=11%","9319/79019",0.237793834423688,"wang_response_to_gsk3_inhibitor_sb216763_dn"
"NOUZOVA_TRETINOIN_AND_H4_ACETYLATION","NOUZOVA_TRETINOIN_AND_H4_ACETYLATION",5,-0.465625956726938,-0.960690340394523,0.536520584329349,0.93904788112273,0.93904788112273,243,"tags=80%, list=49%, signal=42%","5704/5684/9552/7673",0.0554793308704233,"nouzova_tretinoin_and_h4_acetylation"
"DONATO_CELL_CYCLE_TRETINOIN","DONATO_CELL_CYCLE_TRETINOIN",1,0.711422845691383,0.960307469802072,0.539525691699605,0.93904788112273,0.93904788112273,145,"tags=100%, list=29%, signal=71%","4335",0.0745500777420554,"donato_cell_cycle_tretinoin"
"GERHOLD_RESPONSE_TO_TZD_DN","GERHOLD_RESPONSE_TO_TZD_DN",1,0.711422845691383,0.960307469802072,0.539525691699605,0.93904788112273,0.93904788112273,145,"tags=100%, list=29%, signal=71%","4335",0.0745500777420554,"gerhold_response_to_tzd_dn"
"FRASOR_RESPONSE_TO_ESTRADIOL_UP","FRASOR_RESPONSE_TO_ESTRADIOL_UP",3,0.484386135142337,0.956623424548518,0.510144927536232,0.936298333689383,0.936298333689383,49,"tags=67%, list=10%, signal=60%","8839/990",0.0988903007520636,"frasor_response_to_estradiol_up"
"HELLER_HDAC_TARGETS_DN","HELLER_HDAC_TARGETS_DN",12,-0.367554467727228,-0.955671617463301,0.552325581395349,0.943427346198252,0.943427346198252,262,"tags=67%, list=52%, signal=33%","7494/2288/5603/11018/3162/1983/23598/634",0.0480220415968251,"heller_hdac_targets_dn"
"CHENG_IMPRINTED_BY_ESTRADIOL","CHENG_IMPRINTED_BY_ESTRADIOL",3,-0.533207218315492,-0.95457325716003,0.569254185692542,0.943427346198252,0.943427346198252,151,"tags=67%, list=30%, signal=47%","23774/10928",0.0590954798717342,"cheng_imprinted_by_estradiol"
"CHUANG_OXIDATIVE_STRESS_RESPONSE_UP","CHUANG_OXIDATIVE_STRESS_RESPONSE_UP",1,-0.709418837675351,-0.953145057766367,0.578629032258065,0.943427346198252,0.943427346198252,147,"tags=100%, list=29%, signal=71%","3162",0.072003313661988,"chuang_oxidative_stress_response_up"
"ZHENG_RESPONSE_TO_ARSENITE_UP","ZHENG_RESPONSE_TO_ARSENITE_UP",1,-0.709418837675351,-0.953145057766367,0.578629032258065,0.943427346198252,0.943427346198252,147,"tags=100%, list=29%, signal=71%","3162",0.072003313661988,"zheng_response_to_arsenite_up"
"KERLEY_RESPONSE_TO_CISPLATIN_UP","KERLEY_RESPONSE_TO_CISPLATIN_UP",1,0.705410821643287,0.952192195409379,0.553359683794466,0.943427346198252,0.943427346198252,148,"tags=100%, list=30%, signal=71%","57103",0.0732558655828455,"kerley_response_to_cisplatin_up"
"SUZUKI_RESPONSE_TO_TSA","SUZUKI_RESPONSE_TO_TSA",1,0.703406813627254,0.949487103945148,0.557312252964427,0.943427346198252,0.943427346198252,149,"tags=100%, list=30%, signal=70%","84220",0.0728938564822936,"suzuki_response_to_tsa"
"CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN",4,-0.493957988817279,-0.949120029357716,0.575886524822695,0.943427346198252,0.943427346198252,199,"tags=75%, list=40%, signal=46%","1774/23468/79090",0.0552495663125249,"concannon_apoptosis_by_epoxomicin_dn"
"MILI_PSEUDOPODIA_CHEMOTAXIS_DN","MILI_PSEUDOPODIA_CHEMOTAXIS_DN",19,-0.324788218274378,-0.943731220388739,0.580576307363927,0.943427346198252,0.943427346198252,104,"tags=32%, list=21%, signal=26%","6405/5786/2734/928/8846/51635",0.0418238690062304,"mili_pseudopodia_chemotaxis_dn"
"XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP","XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP",4,-0.48828998548687,-0.938229193276214,0.590070921985816,0.943427346198252,0.943427346198252,210,"tags=75%, list=42%, signal=44%","4627/6793/3920",0.0541200569620232,"xu_response_to_tretinoin_and_nsc682994_up"
"KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN","KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN",5,-0.453247571790723,-0.935150967715433,0.586985391766268,0.943427346198252,0.943427346198252,128,"tags=60%, list=26%, signal=45%","4792/3320/6655",0.0513223330421143,"kokkinakis_methionine_deprivation_96hr_dn"
"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN","BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN",1,0.687374749498998,0.927846372231298,0.596837944664032,0.948290172642762,0.948290172642762,157,"tags=100%, list=31%, signal=69%","51550",0.0694481442003175,"berenjeno_transformed_by_rhoa_reversibly_dn"
"BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN","BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN",4,-0.481854838709677,-0.925864322505089,0.611347517730496,0.94983371398806,0.94983371398806,262,"tags=100%, list=52%, signal=48%","7494/7414/4627/259282",0.0524827622635459,"berenjeno_rock_signaling_not_via_rhoa_dn"
"KANG_DOXORUBICIN_RESISTANCE_DN","KANG_DOXORUBICIN_RESISTANCE_DN",2,-0.588353413654618,-0.923664161476287,0.60530679933665,0.948290172642762,0.948290172642762,208,"tags=100%, list=42%, signal=59%","9821/80143",0.0602484086158019,"kang_doxorubicin_resistance_dn"
"APPIERTO_RESPONSE_TO_FENRETINIDE_UP","APPIERTO_RESPONSE_TO_FENRETINIDE_UP",3,0.466800804828974,0.921893820033221,0.568115942028986,0.943427346198252,0.943427346198252,268,"tags=100%, list=54%, signal=47%","63874/5704/10598",0.0925528864684773,"appierto_response_to_fenretinide_up"
"WILCOX_RESPONSE_TO_PROGESTERONE_UP","WILCOX_RESPONSE_TO_PROGESTERONE_UP",5,-0.446814225849925,-0.921877538233138,0.606905710491368,0.948290172642762,0.948290172642762,147,"tags=60%, list=29%, signal=43%","3162/64848/1595",0.0497903187820785,"wilcox_response_to_progesterone_up"
"RIGGINS_TAMOXIFEN_RESISTANCE_DN","RIGGINS_TAMOXIFEN_RESISTANCE_DN",7,-0.404093890931675,-0.915502521033886,0.622971285892634,0.957078791175835,0.957078791175835,84,"tags=29%, list=17%, signal=24%","11215/3920",0.04577044581081,"riggins_tamoxifen_resistance_dn"
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP","YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP",4,-0.475778449892429,-0.914188790449369,0.628368794326241,0.959149546106068,0.959149546106068,167,"tags=50%, list=33%, signal=34%","11185/5168",0.051218434854034,"yao_hoxa10_targets_via_progesterone_up"
"HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_UP","HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_UP",2,0.546184738955823,0.908665831459231,0.578947368421053,0.943427346198252,0.943427346198252,228,"tags=100%, list=46%, signal=55%","5411/23030",0.0833634065110386,"holleman_vincristine_resistance_b_all_up"
"KIM_GASTRIC_CANCER_CHEMOSENSITIVITY","KIM_GASTRIC_CANCER_CHEMOSENSITIVITY",2,0.546184738955823,0.908665831459231,0.578947368421053,0.943427346198252,0.943427346198252,228,"tags=100%, list=46%, signal=55%","63897/23030",0.0833634065110386,"kim_gastric_cancer_chemosensitivity"
"KYNG_RESPONSE_TO_H2O2","KYNG_RESPONSE_TO_H2O2",4,-0.469758064516129,-0.902620866709982,0.64822695035461,0.960320810468552,0.960320810468552,268,"tags=100%, list=54%, signal=47%","997/5704/3162/7049",0.0497903187820785,"kyng_response_to_h2o2"
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2","SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2",1,0.667334669338677,0.900795457588986,0.632411067193676,0.959149546106068,0.959149546106068,167,"tags=100%, list=33%, signal=67%","26499",0.0665892104103933,"sato_silenced_by_methylation_in_pancreatic_cancer_2"
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN","CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN",2,0.540160642570281,0.898643781847548,0.588972431077694,0.943427346198252,0.943427346198252,231,"tags=100%, list=46%, signal=54%","4282/5476",0.0824344091527096,"creighton_akt1_signaling_via_mtor_dn"
"BOWIE_RESPONSE_TO_TAMOXIFEN","BOWIE_RESPONSE_TO_TAMOXIFEN",1,0.661322645290581,0.892680183196293,0.654150197628458,0.960320810468552,0.960320810468552,170,"tags=100%, list=34%, signal=66%","4938",0.0649407684612899,"bowie_response_to_tamoxifen"
"GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION","GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION",1,0.661322645290581,0.892680183196293,0.654150197628458,0.960320810468552,0.960320810468552,170,"tags=100%, list=34%, signal=66%","4938",0.0649407684612899,"gobert_core_oligodendrocyte_differentiation"
"LIANG_SILENCED_BY_METHYLATION_2","LIANG_SILENCED_BY_METHYLATION_2",1,0.661322645290581,0.892680183196293,0.654150197628458,0.960320810468552,0.960320810468552,170,"tags=100%, list=34%, signal=66%","4938",0.0649407684612899,"liang_silenced_by_methylation_2"
"KOBAYASHI_RESPONSE_TO_ROMIDEPSIN","KOBAYASHI_RESPONSE_TO_ROMIDEPSIN",2,-0.56425702811245,-0.885834912542105,0.673300165837479,0.960320810468552,0.960320810468552,220,"tags=100%, list=44%, signal=56%","4804/9821",0.0552495663125249,"kobayashi_response_to_romidepsin"
"KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP","KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP",3,0.44839389859892,0.885541669557315,0.634782608695652,0.959149546106068,0.959149546106068,70,"tags=67%, list=14%, signal=58%","8839/1591",0.0862865626267245,"kim_response_to_tsa_and_decitabine_up"
"BILANGES_SERUM_SENSITIVE_GENES","BILANGES_SERUM_SENSITIVE_GENES",2,-0.563044264393551,-0.883930978006351,0.674958540630182,0.960320810468552,0.960320810468552,101,"tags=50%, list=20%, signal=40%","11198",0.0551351763385257,"bilanges_serum_sensitive_genes"
"MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_2","MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_2",1,0.653306613226453,0.881859817339368,0.673913043478261,0.960320810468552,0.960320810468552,174,"tags=100%, list=35%, signal=65%","513",0.0635007968065945,"mariadason_response_to_butyrate_curcumin_sulindac_tsa_2"
"WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP",9,0.262729124236252,0.881731760758498,0.602649006622517,0.948290172642762,0.948290172642762,371,"tags=100%, list=74%, signal=26%","4791/57719/4671/972/920/4257/55761/5168/23505",0.144630528034484,"wang_response_to_gsk3_inhibitor_sb216763_up"
