"GO_ID","term_name","pvalue","p.adjust","qvalue","geneID"
"GO:0012501","programmed cell death",0.274241177682115,0.780402409506401,0.148115609785683,"BCL3/LGALS1/TGM1/NME1/ASNS/APOH"
"GO:0009611","response to wounding",0.279098476073923,0.780402409506401,0.148115609785683,"ITGB4/APOH"
"GO:1901987","regulation of cell cycle phase transition",0.279098476073923,0.780402409506401,0.148115609785683,"TRIP13/PSME2"
"GO:1903530","regulation of secretion by cell",0.279098476073923,0.780402409506401,0.148115609785683,"OSM/UNC13D"
"GO:0009967","positive regulation of signal transduction",0.280488099619773,0.780402409506401,0.148115609785683,"LGALS1/RPS20/TMEM132A/OSM"
"GO:1902679","negative regulation of RNA biosynthetic process",0.280488099619773,0.780402409506401,0.148115609785683,"BCL3/THAP7/APOBEC3D/DNMT3B"
"GO:0010605","negative regulation of macromolecule metabolic process",0.287140736387305,0.780402409506401,0.148115609785683,"BCL3/THAP7/GPRC5A/MORC2/APOBEC3D/DNMT3B"
"GO:0048856","anatomical structure development",0.287340061753317,0.780402409506401,0.148115609785683,"TRIP13/COCH/LGALS1/ITGB4/NEB/ARHGAP33/OSM/TGM1/UNC13D/NME1/APOH"
"GO:0007010","cytoskeleton organization",0.296958101017244,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/HAUS5/CCL26"
"GO:0010647","positive regulation of cell communication",0.296958101017244,0.780402409506401,0.148115609785683,"LGALS1/RPS20/TMEM132A/OSM"
"GO:0048584","positive regulation of response to stimulus",0.300197224030515,0.780402409506401,0.148115609785683,"LGALS1/RPS20/TMEM132A/OSM/CCL26/APOH"
"GO:0050896","response to stimulus",0.301624196541411,0.780402409506401,0.148115609785683,"BCL3/TRIP13/LGALS1/GPRC5A/RPS20/ITGB4/TMEM132A/BDKRB1/MORC2/ARHGAP33/APOBEC3D/OSM/UNC13D/PSME2/CCN5/RHBDD2/ASNS/CCL26/APOH"
"GO:0002703","regulation of leukocyte mediated immunity",0.302892527042148,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0005976","polysaccharide metabolic process",0.302892527042148,0.780402409506401,0.148115609785683,"PYGB"
"GO:0005977","glycogen metabolic process",0.302892527042148,0.780402409506401,0.148115609785683,"PYGB"
"GO:0006084","acetyl-CoA metabolic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0006112","energy reserve metabolic process",0.302892527042148,0.780402409506401,0.148115609785683,"PYGB"
"GO:0006310","DNA recombination",0.302892527042148,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.302892527042148,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007098","centrosome cycle",0.302892527042148,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0007173","epidermal growth factor receptor signaling pathway",0.302892527042148,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0007281","germ cell development",0.302892527042148,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007605","sensory perception of sound",0.302892527042148,0.780402409506401,0.148115609785683,"COCH"
"GO:0009142","nucleoside triphosphate biosynthetic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0010596","negative regulation of endothelial cell migration",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:0010656","negative regulation of muscle cell apoptotic process",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:0016525","negative regulation of angiogenesis",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:0022604","regulation of cell morphogenesis",0.302892527042148,0.780402409506401,0.148115609785683,"COCH"
"GO:0031023","microtubule organizing center organization",0.302892527042148,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0031110","regulation of microtubule polymerization or depolymerization",0.302892527042148,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0031113","regulation of microtubule polymerization",0.302892527042148,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0031400","negative regulation of protein modification process",0.302892527042148,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0042304","regulation of fatty acid biosynthetic process",0.302892527042148,0.780402409506401,0.148115609785683,"NME1"
"GO:0043270","positive regulation of monoatomic ion transport",0.302892527042148,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0044042","glucan metabolic process",0.302892527042148,0.780402409506401,0.148115609785683,"PYGB"
"GO:0044403","biological process involved in symbiotic interaction",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0044409","symbiont entry into host",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0044784","metaphase/anaphase transition of cell cycle",0.302892527042148,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0045581","negative regulation of T cell differentiation",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0045620","negative regulation of lymphocyte differentiation",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0046631","alpha-beta T cell activation",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0050954","sensory perception of mechanical stimulus",0.302892527042148,0.780402409506401,0.148115609785683,"COCH"
"GO:0051017","actin filament bundle assembly",0.302892527042148,0.780402409506401,0.148115609785683,"BAIAP2L1"
"GO:0051209","release of sequestered calcium ion into cytosol",0.302892527042148,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0051701","biological process involved in interaction with host",0.302892527042148,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0051924","regulation of calcium ion transport",0.302892527042148,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0061041","regulation of wound healing",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:0061572","actin filament bundle organization",0.302892527042148,0.780402409506401,0.148115609785683,"BAIAP2L1"
"GO:0070507","regulation of microtubule cytoskeleton organization",0.302892527042148,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0071621","granulocyte chemotaxis",0.302892527042148,0.780402409506401,0.148115609785683,"CCL26"
"GO:0072676","lymphocyte migration",0.302892527042148,0.780402409506401,0.148115609785683,"CCL26"
"GO:0097530","granulocyte migration",0.302892527042148,0.780402409506401,0.148115609785683,"CCL26"
"GO:1901343","negative regulation of vasculature development",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:1903035","negative regulation of response to wounding",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:1990868","response to chemokine",0.302892527042148,0.780402409506401,0.148115609785683,"CCL26"
"GO:1990869","cellular response to chemokine",0.302892527042148,0.780402409506401,0.148115609785683,"CCL26"
"GO:2000181","negative regulation of blood vessel morphogenesis",0.302892527042148,0.780402409506401,0.148115609785683,"APOH"
"GO:0000278","mitotic cell cycle",0.305525198435464,0.780402409506401,0.148115609785683,"TRIP13/PSME2/ASNS"
"GO:0006631","fatty acid metabolic process",0.305906093945361,0.780402409506401,0.148115609785683,"MORC2/NME1"
"GO:0044772","mitotic cell cycle phase transition",0.305906093945361,0.780402409506401,0.148115609785683,"TRIP13/PSME2"
"GO:0051301","cell division",0.305906093945361,0.780402409506401,0.148115609785683,"HAUS5/OSM"
"GO:0023056","positive regulation of signaling",0.313579203344967,0.780402409506401,0.148115609785683,"LGALS1/RPS20/TMEM132A/OSM"
"GO:0051253","negative regulation of RNA metabolic process",0.313579203344967,0.780402409506401,0.148115609785683,"BCL3/THAP7/APOBEC3D/DNMT3B"
"GO:0009653","anatomical structure morphogenesis",0.329780585223546,0.780402409506401,0.148115609785683,"COCH/ITGB4/NEB/ARHGAP33/APOH"
"GO:0000902","cell morphogenesis",0.332573845984425,0.780402409506401,0.148115609785683,"COCH/ARHGAP33"
"GO:0001932","regulation of protein phosphorylation",0.332573845984425,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0016053","organic acid biosynthetic process",0.332573845984425,0.780402409506401,0.148115609785683,"NME1/ASNS"
"GO:0046394","carboxylic acid biosynthetic process",0.332573845984425,0.780402409506401,0.148115609785683,"NME1/ASNS"
"GO:0050727","regulation of inflammatory response",0.332573845984425,0.780402409506401,0.148115609785683,"LGALS1/OSM"
"GO:0032502","developmental process",0.338541126343101,0.780402409506401,0.148115609785683,"TRIP13/COCH/LGALS1/ITGB4/NEB/ARHGAP33/OSM/TGM1/UNC13D/NME1/CCN5/APOH"
"GO:0009892","negative regulation of metabolic process",0.340137754297144,0.780402409506401,0.148115609785683,"BCL3/THAP7/GPRC5A/MORC2/APOBEC3D/DNMT3B"
"GO:0050793","regulation of developmental process",0.340137754297144,0.780402409506401,0.148115609785683,"COCH/LGALS1/ARHGAP33/OSM/CCN5/APOH"
"GO:0044085","cellular component biogenesis",0.34382099988133,0.780402409506401,0.148115609785683,"TRIP13/BAIAP2L1/ITGB4/MORC2/NEB/ARHGAP33/HAUS5/NME1/CCL26"
"GO:0010628","positive regulation of gene expression",0.34561330533914,0.780402409506401,0.148115609785683,"BCL3/OSM/DNMT3B"
"GO:0000070","mitotic sister chromatid segregation",0.351734451899067,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0002286","T cell activation involved in immune response",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0006302","double-strand break repair",0.351734451899067,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0006352","DNA-templated transcription initiation",0.351734451899067,0.780402409506401,0.148115609785683,"NAT14"
"GO:0006417","regulation of translation",0.351734451899067,0.780402409506401,0.148115609785683,"BCL3"
"GO:0006606","protein import into nucleus",0.351734451899067,0.780402409506401,0.148115609785683,"BCL3"
"GO:0006816","calcium ion transport",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0007044","cell-substrate junction assembly",0.351734451899067,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0008544","epidermis development",0.351734451899067,0.780402409506401,0.148115609785683,"TGM1"
"GO:0009152","purine ribonucleotide biosynthetic process",0.351734451899067,0.780402409506401,0.148115609785683,"NME1"
"GO:0009260","ribonucleotide biosynthetic process",0.351734451899067,0.780402409506401,0.148115609785683,"NME1"
"GO:0010563","negative regulation of phosphorus metabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0010660","regulation of muscle cell apoptotic process",0.351734451899067,0.780402409506401,0.148115609785683,"APOH"
"GO:0016052","carbohydrate catabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"PYGB"
"GO:0022412","cellular process involved in reproduction in multicellular organism",0.351734451899067,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0030308","negative regulation of cell growth",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0030330","DNA damage response, signal transduction by p53 class mediator",0.351734451899067,0.780402409506401,0.148115609785683,"BCL3"
"GO:0031109","microtubule polymerization or depolymerization",0.351734451899067,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0033045","regulation of sister chromatid segregation",0.351734451899067,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0036503","ERAD pathway",0.351734451899067,0.780402409506401,0.148115609785683,"RHBDD2"
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.351734451899067,0.780402409506401,0.148115609785683,"BCL3"
"GO:0045058","T cell selection",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0045580","regulation of T cell differentiation",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0045619","regulation of lymphocyte differentiation",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0045834","positive regulation of lipid metabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"APOH"
"GO:0045926","negative regulation of growth",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0045936","negative regulation of phosphate metabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0046390","ribose phosphate biosynthetic process",0.351734451899067,0.780402409506401,0.148115609785683,"NME1"
"GO:0046785","microtubule polymerization",0.351734451899067,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0046883","regulation of hormone secretion",0.351734451899067,0.780402409506401,0.148115609785683,"OSM"
"GO:0048738","cardiac muscle tissue development",0.351734451899067,0.780402409506401,0.148115609785683,"NEB"
"GO:0050680","negative regulation of epithelial cell proliferation",0.351734451899067,0.780402409506401,0.148115609785683,"APOH"
"GO:0050868","negative regulation of T cell activation",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0050920","regulation of chemotaxis",0.351734451899067,0.780402409506401,0.148115609785683,"CCL26"
"GO:0051047","positive regulation of secretion",0.351734451899067,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0051170","import into nucleus",0.351734451899067,0.780402409506401,0.148115609785683,"BCL3"
"GO:0051607","defense response to virus",0.351734451899067,0.780402409506401,0.148115609785683,"APOBEC3D"
"GO:0051983","regulation of chromosome segregation",0.351734451899067,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0070588","calcium ion transmembrane transport",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0097553","calcium ion transmembrane import into cytosol",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0099173","postsynapse organization",0.351734451899067,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0150115","cell-substrate junction organization",0.351734451899067,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0170033","L-amino acid metabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"ASNS"
"GO:0170039","proteinogenic amino acid metabolic process",0.351734451899067,0.780402409506401,0.148115609785683,"ASNS"
"GO:1902806","regulation of cell cycle G1/S phase transition",0.351734451899067,0.780402409506401,0.148115609785683,"PSME2"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion",0.351734451899067,0.780402409506401,0.148115609785683,"LGALS1"
"GO:1904062","regulation of monoatomic cation transmembrane transport",0.351734451899067,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",0.351734451899067,0.780402409506401,0.148115609785683,"PSME2"
"GO:0030154","cell differentiation",0.355037622331128,0.780402409506401,0.148115609785683,"TRIP13/LGALS1/ITGB4/NEB/ARHGAP33/OSM/TGM1/NME1/CCN5"
"GO:0048869","cellular developmental process",0.355037622331128,0.780402409506401,0.148115609785683,"TRIP13/LGALS1/ITGB4/NEB/ARHGAP33/OSM/TGM1/NME1/CCN5"
"GO:0010558","negative regulation of macromolecule biosynthetic process",0.359488232939907,0.780402409506401,0.148115609785683,"BCL3/THAP7/MORC2/APOBEC3D/DNMT3B"
"GO:0002376","immune system process",0.359656719177932,0.780402409506401,0.148115609785683,"LGALS1/BDKRB1/APOBEC3D/OSM/UNC13D/PSME2/CCL26"
"GO:0007267","cell-cell signaling",0.365664415178664,0.780402409506401,0.148115609785683,"OSM/CCN5/CCL26"
"GO:0071345","cellular response to cytokine stimulus",0.365664415178664,0.780402409506401,0.148115609785683,"OSM/PSME2/CCL26"
"GO:0072359","circulatory system development",0.365664415178664,0.780402409506401,0.148115609785683,"NEB/UNC13D/APOH"
"GO:0098609","cell-cell adhesion",0.365664415178664,0.780402409506401,0.148115609785683,"LGALS1/BAIAP2L1/ITGB4"
"GO:0140546","defense response to symbiont",0.365664415178664,0.780402409506401,0.148115609785683,"APOBEC3D/PSME2/CCL26"
"GO:0009890","negative regulation of biosynthetic process",0.374433693393241,0.780402409506401,0.148115609785683,"BCL3/THAP7/MORC2/APOBEC3D/DNMT3B"
"GO:0007165","signal transduction",0.37852453476666,0.780402409506401,0.148115609785683,"BCL3/TRIP13/LGALS1/GPRC5A/RPS20/ITGB4/TMEM132A/BDKRB1/ARHGAP33/OSM/CCN5/RHBDD2/CCL26"
"GO:0019538","protein metabolic process",0.378861658627868,0.780402409506401,0.148115609785683,"BCL3/RNF215/GPRC5A/RPS20/OSM/TGM1/PSME2/RHBDD2/QPCTL/APOH"
"GO:0001944","vasculature development",0.385076165165672,0.780402409506401,0.148115609785683,"UNC13D/APOH"
"GO:0042325","regulation of phosphorylation",0.385076165165672,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0050900","leukocyte migration",0.385076165165672,0.780402409506401,0.148115609785683,"BDKRB1/CCL26"
"GO:0051046","regulation of secretion",0.385076165165672,0.780402409506401,0.148115609785683,"OSM/UNC13D"
"GO:0006259","DNA metabolic process",0.385653375123297,0.780402409506401,0.148115609785683,"TRIP13/APOBEC3D/NME1"
"GO:0048646","anatomical structure formation involved in morphogenesis",0.385653375123297,0.780402409506401,0.148115609785683,"ITGB4/NEB/APOH"
"GO:0098542","defense response to other organism",0.385653375123297,0.780402409506401,0.148115609785683,"APOBEC3D/PSME2/CCL26"
"GO:0002698","negative regulation of immune effector process",0.397250969106154,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0002819","regulation of adaptive immune response",0.397250969106154,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0006637","acyl-CoA metabolic process",0.397250969106154,0.780402409506401,0.148115609785683,"NME1"
"GO:0007416","synapse assembly",0.397250969106154,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0007517","muscle organ development",0.397250969106154,0.780402409506401,0.148115609785683,"NEB"
"GO:0008015","blood circulation",0.397250969106154,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0009914","hormone transport",0.397250969106154,0.780402409506401,0.148115609785683,"OSM"
"GO:0010639","negative regulation of organelle organization",0.397250969106154,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0010657","muscle cell apoptotic process",0.397250969106154,0.780402409506401,0.148115609785683,"APOH"
"GO:0010810","regulation of cell-substrate adhesion",0.397250969106154,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0014706","striated muscle tissue development",0.397250969106154,0.780402409506401,0.148115609785683,"NEB"
"GO:0016485","protein processing",0.397250969106154,0.780402409506401,0.148115609785683,"APOH"
"GO:0019217","regulation of fatty acid metabolic process",0.397250969106154,0.780402409506401,0.148115609785683,"NME1"
"GO:0030111","regulation of Wnt signaling pathway",0.397250969106154,0.780402409506401,0.148115609785683,"TMEM132A"
"GO:0030968","endoplasmic reticulum unfolded protein response",0.397250969106154,0.780402409506401,0.148115609785683,"RHBDD2"
"GO:0032886","regulation of microtubule-based process",0.397250969106154,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0034620","cellular response to unfolded protein",0.397250969106154,0.780402409506401,0.148115609785683,"RHBDD2"
"GO:0034762","regulation of transmembrane transport",0.397250969106154,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0034765","regulation of monoatomic ion transmembrane transport",0.397250969106154,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0035967","cellular response to topologically incorrect protein",0.397250969106154,0.780402409506401,0.148115609785683,"RHBDD2"
"GO:0038127","ERBB signaling pathway",0.397250969106154,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0044092","negative regulation of molecular function",0.397250969106154,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0045055","regulated exocytosis",0.397250969106154,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0045165","cell fate commitment",0.397250969106154,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0046879","hormone secretion",0.397250969106154,0.780402409506401,0.148115609785683,"OSM"
"GO:0050807","regulation of synapse organization",0.397250969106154,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0051250","negative regulation of lymphocyte activation",0.397250969106154,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.397250969106154,0.780402409506401,0.148115609785683,"OSM"
"GO:0060537","muscle tissue development",0.397250969106154,0.780402409506401,0.148115609785683,"NEB"
"GO:1901605","alpha-amino acid metabolic process",0.397250969106154,0.780402409506401,0.148115609785683,"ASNS"
"GO:1903034","regulation of response to wounding",0.397250969106154,0.780402409506401,0.148115609785683,"APOH"
"GO:1903531","negative regulation of secretion by cell",0.397250969106154,0.780402409506401,0.148115609785683,"OSM"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",0.397778582854067,0.780402409506401,0.148115609785683,"BCL3/THAP7/APOBEC3D/DNMT3B"
"GO:0006915","apoptotic process",0.404398626672931,0.780402409506401,0.148115609785683,"BCL3/LGALS1/NME1/ASNS/APOH"
"GO:0043933","protein-containing complex organization",0.404398626672931,0.780402409506401,0.148115609785683,"BAIAP2L1/HAUS5/NME1/CCL26/APOH"
"GO:1902533","positive regulation of intracellular signal transduction",0.405534286635796,0.780402409506401,0.148115609785683,"LGALS1/RPS20/OSM"
"GO:0002252","immune effector process",0.41073913456878,0.780402409506401,0.148115609785683,"LGALS1/UNC13D"
"GO:0006412","translation",0.41073913456878,0.780402409506401,0.148115609785683,"BCL3/RPS20"
"GO:0007249","canonical NF-kappaB signal transduction",0.41073913456878,0.780402409506401,0.148115609785683,"BCL3/LGALS1"
"GO:0010564","regulation of cell cycle process",0.41073913456878,0.780402409506401,0.148115609785683,"TRIP13/PSME2"
"GO:0030335","positive regulation of cell migration",0.41073913456878,0.780402409506401,0.148115609785683,"BDKRB1/CCL26"
"GO:0032940","secretion by cell",0.41073913456878,0.780402409506401,0.148115609785683,"OSM/UNC13D"
"GO:0034329","cell junction assembly",0.41073913456878,0.780402409506401,0.148115609785683,"ITGB4/ARHGAP33"
"GO:0044770","cell cycle phase transition",0.41073913456878,0.780402409506401,0.148115609785683,"TRIP13/PSME2"
"GO:0160307","protein biosynthetic process",0.41073913456878,0.780402409506401,0.148115609785683,"BCL3/RPS20"
"GO:0032501","multicellular organismal process",0.42078668704094,0.780402409506401,0.148115609785683,"BCL3/COCH/LGALS1/ITGB4/BDKRB1/NEB/ARHGAP33/OSM/TGM1/UNC13D/NME1/APOH"
"GO:0019752","carboxylic acid metabolic process",0.425264640018441,0.780402409506401,0.148115609785683,"MORC2/NME1/ASNS"
"GO:0043436","oxoacid metabolic process",0.425264640018441,0.780402409506401,0.148115609785683,"MORC2/NME1/ASNS"
"GO:0051246","regulation of protein metabolic process",0.431388775993951,0.780402409506401,0.148115609785683,"BCL3/GPRC5A/OSM/PSME2"
"GO:0019221","cytokine-mediated signaling pathway",0.435916332159549,0.780402409506401,0.148115609785683,"OSM/CCL26"
"GO:0031349","positive regulation of defense response",0.435916332159549,0.780402409506401,0.148115609785683,"LGALS1/OSM"
"GO:0040017","positive regulation of locomotion",0.435916332159549,0.780402409506401,0.148115609785683,"BDKRB1/CCL26"
"GO:0051050","positive regulation of transport",0.435916332159549,0.780402409506401,0.148115609785683,"BDKRB1/UNC13D"
"GO:0051130","positive regulation of cellular component organization",0.435916332159549,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0140352","export from cell",0.435916332159549,0.780402409506401,0.148115609785683,"OSM/UNC13D"
"GO:2000147","positive regulation of cell motility",0.435916332159549,0.780402409506401,0.148115609785683,"BDKRB1/CCL26"
"GO:0043170","macromolecule metabolic process",0.436936468735078,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/RNF215/GPRC5A/RPS20/MORC2/APOBEC3D/OSM/TGM1/NME1/PSME2/RHBDD2/DNMT3B/PYGB/NAT14/QPCTL/APOH"
"GO:0016043","cellular component organization",0.437658900589067,0.780402409506401,0.148115609785683,"THAP7/TRIP13/BAIAP2L1/ITGB4/BDKRB1/MORC2/NEB/ARHGAP33/HAUS5/TGM1/UNC13D/NME1/CCL26/APOH"
"GO:0000075","cell cycle checkpoint signaling",0.439661881727683,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0002285","lymphocyte activation involved in immune response",0.439661881727683,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0006164","purine nucleotide biosynthetic process",0.439661881727683,0.780402409506401,0.148115609785683,"NME1"
"GO:0007229","integrin-mediated signaling pathway",0.439661881727683,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0007596","blood coagulation",0.439661881727683,0.780402409506401,0.148115609785683,"APOH"
"GO:0007599","hemostasis",0.439661881727683,0.780402409506401,0.148115609785683,"APOH"
"GO:0009165","nucleotide biosynthetic process",0.439661881727683,0.780402409506401,0.148115609785683,"NME1"
"GO:0009411","response to UV",0.439661881727683,0.780402409506401,0.148115609785683,"BCL3"
"GO:0010959","regulation of metal ion transport",0.439661881727683,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0016050","vesicle organization",0.439661881727683,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0016055","Wnt signaling pathway",0.439661881727683,0.780402409506401,0.148115609785683,"TMEM132A"
"GO:0038061","non-canonical NF-kappaB signal transduction",0.439661881727683,0.780402409506401,0.148115609785683,"BCL3"
"GO:0050803","regulation of synapse structure or activity",0.439661881727683,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0050817","coagulation",0.439661881727683,0.780402409506401,0.148115609785683,"APOH"
"GO:0051048","negative regulation of secretion",0.439661881727683,0.780402409506401,0.148115609785683,"OSM"
"GO:0051146","striated muscle cell differentiation",0.439661881727683,0.780402409506401,0.148115609785683,"NEB"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",0.439661881727683,0.780402409506401,0.148115609785683,"BCL3"
"GO:0141188","nucleic acid catabolic process",0.439661881727683,0.780402409506401,0.148115609785683,"NME1"
"GO:1901796","regulation of signal transduction by p53 class mediator",0.439661881727683,0.780402409506401,0.148115609785683,"RPS20"
"GO:1901888","regulation of cell junction assembly",0.439661881727683,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:1901988","negative regulation of cell cycle phase transition",0.439661881727683,0.780402409506401,0.148115609785683,"TRIP13"
"GO:1902106","negative regulation of leukocyte differentiation",0.439661881727683,0.780402409506401,0.148115609785683,"LGALS1"
"GO:1903707","negative regulation of hemopoiesis",0.439661881727683,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0006082","organic acid metabolic process",0.444805278464714,0.780402409506401,0.148115609785683,"MORC2/NME1/ASNS"
"GO:0034097","response to cytokine",0.444805278464714,0.780402409506401,0.148115609785683,"OSM/PSME2/CCL26"
"GO:1901652","response to peptide",0.444805278464714,0.780402409506401,0.148115609785683,"OSM/PSME2/CCL26"
"GO:0006468","protein phosphorylation",0.460551251648363,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0010256","endomembrane system organization",0.460551251648363,0.780402409506401,0.148115609785683,"BAIAP2L1/UNC13D"
"GO:0070925","organelle assembly",0.460551251648363,0.780402409506401,0.148115609785683,"NEB/HAUS5"
"GO:0007166","cell surface receptor signaling pathway",0.462961493313478,0.780402409506401,0.148115609785683,"BCL3/GPRC5A/ITGB4/TMEM132A/OSM/CCL26"
"GO:0009056","catabolic process",0.462961493313478,0.780402409506401,0.148115609785683,"RNF215/ITGB4/NME1/PSME2/RHBDD2/PYGB"
"GO:2001141","regulation of RNA biosynthetic process",0.462961493313478,0.780402409506401,0.148115609785683,"BCL3/THAP7/APOBEC3D/OSM/DNMT3B/NAT14"
"GO:0080090","regulation of primary metabolic process",0.467564466249121,0.780402409506401,0.148115609785683,"BCL3/THAP7/GPRC5A/APOBEC3D/OSM/NME1/PSME2/DNMT3B/NAT14/APOH"
"GO:0000082","G1/S transition of mitotic cell cycle",0.47917290288791,0.780402409506401,0.148115609785683,"PSME2"
"GO:0000819","sister chromatid segregation",0.47917290288791,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0002181","cytoplasmic translation",0.47917290288791,0.780402409506401,0.148115609785683,"RPS20"
