"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.58309365899855e-92,0.318724772984022,0.92,0.888,2.1578251991967e-87,"0","RPS10"
5.97910971962779e-88,0.596031200826717,0.574,0.487,1.34631613556859e-83,"0","RPS4Y1"
1.0317787436948e-79,0.924229699771158,0.331,0.226,2.32325619717757e-75,"0","TNF"
4.56660656871356e-76,0.490588565572065,0.665,0.634,1.02826280107723e-71,"0","EIF3E"
9.32970486364734e-76,0.406325036937448,0.733,0.716,2.10076964414747e-71,"0","NPM1"
1.45877508392226e-74,0.792383532005435,0.374,0.279,3.28472385646776e-70,"0","PLP2"
7.4637103847569e-74,0.631641483024516,0.383,0.276,1.68060366733571e-69,"0","CLEC2D"
3.05154620924823e-71,0.461655669301358,0.692,0.66,6.87116659936424e-67,"0","SARAF"
8.85956742134577e-63,1.0100490012716,0.311,0.233,1.99490879626443e-58,"0","NOSIP"
2.29293787482786e-62,0.702834067016711,0.344,0.25,5.1630082127499e-58,"0","RORA"
8.58429993552962e-61,0.694489183981129,0.399,0.315,1.93292681648321e-56,"0","LEPROTL1"
4.79962323469767e-60,0.697151434056919,0.283,0.193,1.08073116375688e-55,"0","PIK3IP1"
3.93357074338769e-52,0.363932008177344,0.755,0.752,8.85722124288605e-48,"0","EEF2"
1.06221846420746e-50,0.50200864037759,0.46,0.376,2.39179731585593e-46,"0","CD44"
3.04047771017465e-49,0.295038998175843,0.733,0.727,6.84624366000026e-45,"0","HINT1"
4.25515612157845e-48,0.517578278977929,0.404,0.321,9.58133503895819e-44,"0","BIRC3"
1.98268675853678e-47,0.822807895035327,0.268,0.196,4.46441577419727e-43,"0","SVIP"
1.36874452169995e-45,0.691735793306353,0.285,0.21,3.08200203951178e-41,"0","ARHGAP15"
6.37692303477738e-42,0.412555068982272,0.647,0.606,1.43589175974082e-37,"0","DDIT4"
3.42303878658952e-41,0.304885205768146,0.783,0.765,7.70765643576362e-37,"0","PABPC1"
8.16521037269554e-41,0.295528107128697,0.904,0.926,1.83856041961985e-36,"0","RPS26"
1.35004424708174e-38,0.495229064773771,0.322,0.246,3.03989463115396e-34,"0","LAT"
1.62494858240316e-38,0.764047387209016,0.305,0.24,3.6588967229972e-34,"0","PRDM1"
2.12876339366685e-37,0.723112129436756,0.283,0.218,4.79333653351964e-33,"0","PIM1"
5.95977798066436e-37,0.316628759754801,0.596,0.533,1.34196320790619e-32,"0","CD48"
3.59373232828045e-30,0.485442554338657,0.467,0.439,8.0920070835891e-26,"0","SNHG8"
5.65136266641172e-30,0.516748743784263,0.438,0.39,1.27251733159593e-25,"0","STK17B"
3.53278839050562e-29,0.649865291332924,0.299,0.249,7.95477961890151e-25,"0","TMEM123"
9.50596720149949e-29,0.405713704280263,0.393,0.333,2.14045863476164e-24,"0","RP11-347P5.1"
4.01605341989118e-28,0.728217531726681,0.257,0.204,9.04294748556897e-24,"0","ODF2L"
9.38043598108699e-27,0.391510209670037,0.354,0.295,2.11219276986136e-22,"0","FKBP11"
3.31964954892566e-26,0.455056206643016,0.288,0.229,7.47485488931591e-22,"0","RGCC"
9.69474095895063e-26,0.548549541693484,0.258,0.203,2.18296482172691e-21,"0","SOCS1"
5.88871011904543e-25,0.551803018652989,0.324,0.277,1.32596085750546e-20,"0","MZT2A"
9.04101753790023e-24,0.258964860721297,0.581,0.56,2.03576591900899e-19,"0","MIF"
2.13312629529421e-23,0.301127014655043,0.409,0.355,4.80316047911397e-19,"0","ISG20"
2.48467566852536e-22,0.290129554999049,0.432,0.37,5.59474420281854e-18,"0","TRBC1"
3.58744460339083e-21,0.260250930815976,0.649,0.657,8.07784901345514e-17,"0","SNRPD2"
1.92783173848419e-20,0.484125673654074,0.309,0.265,4.34089872554485e-16,"0","AAK1"
5.47499339717181e-20,0.377402783444082,0.334,0.284,1.23280426324118e-15,"0","SEPT1"
3.07018128890062e-19,0.443461466468413,0.364,0.327,6.91312720821752e-15,"0","CDC42SE2"
7.07571213436113e-19,0.603019868052039,0.301,0.267,1.59323810129409e-14,"0","NHSL2"
1.09202244721889e-18,0.370650666573938,0.36,0.317,2.45890694440277e-14,"0","TUBA4A"
4.2617791474906e-18,0.548418607035191,0.428,0.402,9.59624810640458e-14,"0","DNAJB1"
7.4519211098279e-17,0.285811186535668,0.541,0.54,1.67794907629995e-12,"0","APRT"
3.35766605181333e-16,0.336280750950244,0.446,0.422,7.56045664886807e-12,"0","ABRACL"
3.51611239467198e-15,0.383554820058963,0.371,0.34,7.91723027908291e-11,"0","PPP2R5C"
2.34345084202006e-14,0.264145351135773,0.563,0.575,5.27674826097657e-10,"0","SSR2"
2.67992613795878e-14,0.322073436600458,0.321,0.277,6.0343896848418e-10,"0","RHOH"
9.32129916783614e-14,0.289892667354536,0.532,0.531,2.09887693362166e-09,"0","ZFAS1"
3.23912732001548e-13,0.532966920794948,0.285,0.259,7.29354298647886e-09,"0","CCDC107"
7.31422406612356e-13,0.401986453577804,0.303,0.274,1.64694383296904e-08,"0","PPA1"
4.17992265635622e-12,0.48902947697915,0.291,0.267,9.4119318453173e-08,"0","CMPK1"
2.18111841707139e-10,0.334512250692402,0.315,0.287,4.91122433971966e-06,"0","ARL4C"
2.33649719623856e-10,0.298405638372839,0.277,0.244,5.26109073677036e-06,"0","RGS10"
1.23611099022274e-08,0.587835243744998,0.257,0.238,0.000278335111668455,"0","CREM"
3.73775964617287e-07,0.304858462527485,0.471,0.48,0.00841631339528746,"0","LDHA"
5.29810681130324e-07,0.331071047166201,0.225,0.277,0.0119297471070115,"0","HSPA1B"
2.29044023917021e-06,0.27547601794374,0.448,0.461,0.0515738428653956,"0","GSTK1"
6.02730632940988e-06,0.39070384032076,0.395,0.4,0.135716856619322,"0","INTS6"
2.27062498803002e-05,0.264525518238536,0.377,0.375,0.511276628554719,"0","GTF3A"
8.13907063524455e-05,0.319516056770086,0.434,0.437,1,"0","CITED2"
0.000115175733530087,0.378917294198865,0.326,0.329,1,"0","YWHAQ"
0.000140535795803534,0.334086121144954,0.34,0.341,1,"0","FNBP1"
0.00123802478263034,0.272104986986483,0.375,0.384,1,"0","MZT2B"
0.00135951830150546,0.360080332795314,0.306,0.309,1,"0","RSL1D1"
0.00444407048808737,0.254688765987174,0.296,0.294,1,"0","PRDX2"
0,3.43349599605755,0.899,0.221,0,"1","XCL1"
0,2.95134016224358,0.778,0.146,0,"1","KLRF1"
0,3.33955618412655,0.751,0.156,0,"1","IL2RB"
0,2.92388227687872,0.905,0.316,0,"1","CMC1"
0,3.36486784680786,0.738,0.153,0,"1","XCL2"
0,2.07385218331106,0.814,0.269,0,"1","KLRD1"
0,2.66482354097101,0.645,0.118,0,"1","TRDC"
0,2.99876339407841,0.666,0.149,0,"1","CD160"
0,1.55677719278718,0.949,0.432,0,"1","TYROBP"
0,1.80867380137998,0.876,0.372,0,"1","FCER1G"
0,2.40802102732914,0.921,0.43,0,"1","CD7"
0,1.3880950863857,0.974,0.515,0,"1","KLRB1"
0,3.19644997341371,0.966,0.514,0,"1","CCL3"
0,3.34395776740226,0.496,0.065,0,"1","KLRC1"
0,2.40759068514482,0.678,0.262,0,"1","CCL3L3"
0,2.05035694303811,0.774,0.361,0,"1","IFITM1"
0,1.639218218455,0.991,0.585,0,"1","NKG7"
0,1.88038069201096,0.69,0.288,0,"1","CD247"
0,1.29429944114468,0.875,0.516,0,"1","GZMA"
0,1.93399267550466,0.853,0.503,0,"1","CCL4L2"
0,2.08331698581946,0.527,0.18,0,"1","MATK"
0,1.04064728910332,0.819,0.479,0,"1","CST7"
0,1.01833828622475,0.686,0.347,0,"1","GZMK"
0,2.07274180389496,0.465,0.127,0,"1","CLIC3"
0,2.82588191135911,0.406,0.097,0,"1","LAT2"
0,1.57820572452689,0.547,0.24,0,"1","IFNG"
0,1.79527323679993,0.572,0.268,0,"1","CHST12"
0,1.38019973886875,0.74,0.439,0,"1","ALOX5AP"
0,0.78436726501226,0.606,0.307,0,"1","PRF1"
0,1.61908870377027,0.635,0.342,0,"1","STK17A"
0,1.22227550628644,0.697,0.407,0,"1","CTSW"
0,2.34249191056734,0.391,0.102,0,"1","EOMES"
0,2.82682587300904,0.355,0.068,0,"1","TXK"
0,1.68786569616653,0.617,0.33,0,"1","ARPC5L"
0,1.44085396536306,0.603,0.319,0,"1","GZMM"
0,2.50741223621844,0.393,0.114,0,"1","IRF8"
0,1.49992162053616,0.513,0.235,0,"1","SH2D1A"
0,1.52411113806553,0.541,0.272,0,"1","FYN"
0,3.98156584179161,0.286,0.03,0,"1","TOX2"
0,1.53530439607242,0.796,0.545,0,"1","GSTP1"
0,1.22371931963373,0.52,0.271,0,"1","PYHIN1"
0,1.69237595606435,0.466,0.219,0,"1","APMAP"
0,1.89633299435134,0.372,0.125,0,"1","TIGIT"
0,2.16750026497785,0.352,0.105,0,"1","PTGDR"
0,2.51967630018507,0.315,0.072,0,"1","TMIGD2"
0,1.40453057188305,0.497,0.262,0,"1","CEBPD"
0,2.26395533081735,0.323,0.09,0,"1","FASLG"
0,2.05177369743008,0.991,0.758,0,"1","CCL4"
0,0.87584055018651,0.863,0.635,0,"1","CD69"
0,1.63390660559096,0.376,0.15,0,"1","AREG"
0,2.25032515153021,0.297,0.092,0,"1","TNFSF14"
0,1.41462910810968,0.804,0.603,0,"1","GADD45B"
0,1.36249008711683,0.865,0.669,0,"1","IFITM2"
0,0.834266983141154,0.85,0.662,0,"1","ID2"
0,0.931611377832664,0.881,0.695,0,"1","HCST"
0,1.07391217434304,0.971,0.84,0,"1","SRGN"
0,1.42529195269415,0.827,0.726,0,"1","NFKBIA"
0,0.711017274750301,0.981,0.946,0,"1","PFN1"
0,0.552883416091615,0.965,0.943,0,"1","H3F3B"
0,0.360734059644503,0.996,0.993,0,"1","MT-CO1"
0,0.361452592386557,1,1,0,"1","TMSB4X"
4.1995579896506e-321,1.51579408851036,0.4,0.177,9.45614472529625e-317,"1","SYTL3"
4.10568551694076e-320,1.58332466872138,0.34,0.133,9.24477207849551e-316,"1","CXCR6"
9.73549438211135e-318,0.926380193714574,0.84,0.763,2.19214127002001e-313,"1","ZFP36"
6.22566198068353e-313,1.24386042683236,0.641,0.496,1.40183230819051e-308,"1","EIF3G"
1.48047950485528e-312,1.75928325368895,0.325,0.128,3.33359570108263e-308,"1","FGR"
3.29636349738971e-299,1.85101355414775,0.29,0.107,7.42242168707242e-295,"1","PLEKHF1"
1.08095939511644e-295,1.32930319453815,0.533,0.317,2.43399626998368e-291,"1","ADGRE5"
8.58633715627522e-286,0.372324908343163,0.994,0.988,1.93338553747849e-281,"1","PTMA"
2.92568530260276e-280,0.822625853659769,0.719,0.555,6.58776559587062e-276,"1","CD63"
6.32870960425966e-278,1.15901384145034,0.564,0.365,1.42503554159115e-273,"1","RHOC"
7.69079245384451e-268,0.546597846193299,0.941,0.891,1.73173573683217e-263,"1","BTG1"
8.7813703153503e-268,1.72353393529538,0.324,0.141,1.97730115390743e-263,"1","AOAH"
3.07658203348661e-267,1.30762680402963,0.61,0.434,6.9275397648018e-263,"1","NR4A2"
3.49351942330115e-262,0.591599248175539,0.858,0.834,7.86635768544721e-258,"1","MYL12A"
1.22885317353091e-261,1.92881316321452,0.301,0.127,2.76700869083955e-257,"1","RAB11FIP1"
1.83714456427428e-260,0.565056030294778,0.877,0.837,4.13669841537639e-256,"1","UBB"
4.73569665302575e-260,0.896966398890529,0.681,0.522,1.06633681536181e-255,"1","RAC2"
9.37260009979625e-257,1.45821320366267,0.385,0.19,2.11042836447112e-252,"1","DENND2D"
5.34660625194196e-256,0.956559681740632,0.552,0.336,1.20389532974977e-251,"1","PLAC8"
1.16218130427643e-253,1.690795927884,0.352,0.171,2.61688364283924e-249,"1","MAP3K8"
4.12785545787814e-249,0.671124574605859,0.786,0.673,9.29469213450421e-245,"1","CORO1A"
2.55161156139439e-241,0.984517254637746,0.671,0.512,5.74546375279175e-237,"1","IRF1"
5.939465228074e-237,1.61963387806637,0.33,0.154,1.33738938540542e-232,"1","TMEM2"
6.60180866297108e-235,1.62886252661858,0.319,0.147,1.4865292566412e-230,"1","MAPK1"
1.27000578528223e-233,0.852070898978663,0.671,0.515,2.85967202672001e-229,"1","RARRES3"
5.09998730961049e-233,1.9586357696012,0.275,0.117,1.14836414250499e-228,"1","STARD3NL"
5.13844770437006e-232,1.14713921938662,0.491,0.298,1.15702426959301e-227,"1","APOBEC3G"
1.0099829896127e-230,0.946499340433245,0.606,0.416,2.27417869771091e-226,"1","ACAP1"
2.02500098923839e-230,0.671990216706444,0.842,0.788,4.55969472746808e-226,"1","IER2"
3.58375890023717e-225,1.37035817066567,0.368,0.184,8.06954991566403e-221,"1","SOCS1"
3.74954548200498e-223,1.20680479482243,0.467,0.276,8.44285156183061e-219,"1","FKBP11"
3.67821214636954e-221,0.308972447364229,0.996,0.992,8.2822302899803e-217,"1","ACTB"
9.20824742799961e-214,0.829121948946304,0.655,0.481,2.07342107336267e-209,"1","ITGB2"
1.17139898207609e-210,1.40438258485455,0.343,0.169,2.63763908794073e-206,"1","IKZF3"
1.26188785032555e-209,1.13533712743318,0.522,0.347,2.84139287257805e-205,"1","RP5-1171I10.5"
1.84930185287007e-209,0.760736045870876,0.719,0.594,4.16407298210753e-205,"1","DDIT4"
3.16593128607773e-196,1.35116685867051,0.359,0.191,7.12872747686121e-192,"1","PIK3R1"
