"entrez_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"91833",408.013890719099,-0.0818416575934064,0.0618272077987459,-1.3237158931681,0.18559741809471,0.434643582602419,-0.0675875939876686,0.0574611178049123,"WDR20"
"4513",55518.6594188253,-0.27243412621684,0.205823961679972,-1.32362687023019,0.185626996653986,0.434647045752931,-0.0909391773258078,0.134055829123234,"MT-CO2"
"79836",385.355437115887,-0.244749348129265,0.184925496670715,-1.32350245117944,0.185668341685276,0.434678054970161,-0.0941623143175151,0.129707333630584,"LONRF3"
"7693",355.218417473678,-0.130963505124487,0.0989636637543892,-1.32334940074082,0.185719210399792,0.434731347830506,-0.0878410646182863,0.0863311230417976,"ZNF134"
"10493",619.59128836646,0.163376309706316,0.123498782234027,1.32289814321182,0.1858692529002,0.434813410663366,0.0896350188606128,0.103700861051554,"VAT1"
"27341",513.916947029621,0.231327959485187,0.174838921480555,1.3230918923903,0.185804820593247,0.434813410663366,0.104526318448241,0.136845903955708,"RRP7A"
"5516",973.009225985974,0.11498081344318,0.0869194989789458,1.32284257035388,0.18588773699409,0.434813410663366,0.08003826623835,0.0779011358339846,"PPP2CB"
"84064",805.78435418382,-0.0932723032554525,0.0704989594318376,-1.32303092140861,0.185825095032554,0.434813410663366,-0.0737530277640833,0.0645116464641282,"HDHD2"
"9754",776.725465896547,-0.119379765281903,0.0902463300111276,-1.3228212744738,0.185894820579056,0.434813410663366,-0.0853915217965748,0.0798252301455177,"STARD8"
"83871",75.1253562012337,0.370898393648262,0.28041231625145,1.3226893832854,0.185938695596095,0.434850278723979,0.0655737705643662,0.137328221337963,"RAB34"
"8544",296.521526460932,0.221570960195232,0.167526887115663,1.32259939887891,0.185968634265893,0.434854547970497,0.101615091871282,0.13165422693943,"PIR"
"51129",439.011399289964,0.485125587659323,0.366870923394512,1.32233316058587,0.18605723515258,0.434930227193608,0.0492993049201201,0.134329722126043,"ANGPTL4"
"9790",1088.74375487179,-0.0912816463483105,0.0690288222665166,-1.32237003835698,0.186044960814702,0.434930227193608,-0.0727170268357463,0.0632585988737297,"BMS1"
"79699",3552.47766925715,0.205960758452187,0.155778248503524,1.3221406738793,0.186121311833812,0.435014271901694,0.100767323763573,0.125978163781019,"ZYG11B"
"139596",198.553531868082,0.107080084719702,0.0810039755165276,1.32191147455292,0.186197631009351,0.435126900808678,0.0799013359265804,0.0731311318422008,"UPRT"
"26011",71.3125638399859,-0.537532308657447,0.406812522115492,-1.32132685066377,0.186392404786602,0.435516271486278,-0.0584519220440966,0.136985978311542,"TENM4"
"89822",43.415779830112,0.407116361660691,0.308143772297865,1.3211896467184,0.186438137571717,0.435557334535467,0.061558758306843,0.137137360749144,"KCNK17"
"5896",121.531833454449,-0.25408781850931,0.192332200339587,-1.32108829442332,0.186471925617862,0.435570484061778,-0.0934378156907366,0.132351931569784,"RAG1"
"3508",262.141717428101,-0.185232436249688,0.140238996424822,-1.32083401173643,0.186556716333728,0.43570274622529,-0.0964965778515965,0.112125540159696,"IGHMBP2"
"353288",13.0915395808144,0.409329101516985,0.309933371547693,1.32070031527404,0.186601308924641,0.435741100006997,0.0665630703417515,0.13784788858284,"KRT26"
"55197",1037.18617534013,0.0972702882447478,0.073656294985369,1.3205970822191,0.186635746258294,0.435755731792195,0.0755790739394765,0.0675187139666207,"RPRD1A"
"54756",103.781590919418,-0.471992341526683,0.357479135350514,-1.32033535625481,0.186723076005346,0.43576230230095,-0.0652079833806709,0.138733734430237,"IL17RD"
"54838",1047.72795337099,-0.157188679660702,0.119046755678085,-1.32039448505222,0.18670334394075,0.43576230230095,-0.0959772436625668,0.100077177382941,"WBP1L"
"919",75.1770999506311,0.33286787010834,0.25208020320231,1.32048398041473,0.186673481080615,0.43576230230095,0.0729713852876677,0.13820305590839,"CD247"
