"","ABCA2","ACHE","ADAMTS1","ADAMTSL2","AMN","ARHGEF16","ATF3","B3GNT8","BBC3","BTBD2","C11orf96","C1QC","CAPG","CCL2","CCL24","CCN1","CCN2","CCND1","CD69","CDHR2","CDKN1A","CHI3L1","CHLSN","CHTF18","CLDN3","CLEC11A","COL16A1","COL1A1","COL6A2","CORO1B","CSNK1G2","CSRNP1","CTSD","CTSG","CXCR4","DAGLA","DCDC2","DERL3","DTNA","DUS3L","DUSP1","DUSP2","DUSP8","E2F1","E4F1","EDA2R","EGR2","ELFN2","EMILIN1","FASN","FCN1","FOS","FOSB","FSTL3","GABRB3","GADD45B","GADD45G","GLIS2","GLTPD2","GPC1","HBEGF","HGFAC","ID4","JOSD2","JUN","JUNB","KLF4","KNDC1","KRT23","KRT7","LAMA5","LAMC3","LIME1","LINC03040","LPL","LRP3","LTBP4","MAFF","MAMDC4","MEGF6","MICALL2","MIF","MMP9","MSC","MT1G","MUC6","MYC","NLRP6","NOTUM","NOXA1","NPM2","NR4A1","OPLAH","PAQR4","PCNX3","PDGFA","PDZK1IP1","PGGHG","PHLDA3","PLCH2","PPP1R3G","PRAMEF10","RAB25","RASD1","RECQL4","RGCC","RGS1","RGS16","RPUSD1","RTN4R","S1PR2","SCAND1","SERPINA12","SERPINE1","SGK1","SLC1A7","SLC49A3","SOCS3","SPINT1","SPP1","SPSB1","SRGN","ST14","STMN2","SULT1C2","SUSD2","TELO2","THBS1","THY1","TMEM125","TMEM150B","TMEM54","TNFRSF12A","TRABD","TREM2","TSSC4","TTYH3","UBTD1","ZFP36"
"ID4",-0.0716445594685526,0.230242716894752,0.71444772059768,0.290428020140189,-0.275113069684738,0.108932840145491,0.52952846804761,-0.132789648778356,0.0978499277952959,-0.0842251612291169,0.66057506613361,0.0672538652070914,0.372244356173935,0.728142146237002,0.0210931474000509,0.643723442762807,0.753617750901159,0.225693276748874,0.700781403003851,0.135324850738809,0.34616421491033,0.419186181517365,0.0583592070181708,-0.0823360986409811,-0.00328855348336211,0.195132907078998,0.461326063333184,0.285075610982898,0.0737071746276614,0.00298019928441803,-0.0166149787753094,0.398698344804819,0.150561562259886,0.178224149647342,0.657707866110943,0.313288625913692,0.639838553799313,0.214665263695688,0.577018045722112,-0.0176955998988107,0.310224323176599,0.434279801202483,0.43580952560637,0.108938139195602,-0.078333683055209,0.523264979727682,0.525891035911959,-0.0299538210170359,0.254720009666202,-0.1013200631573,0.212556333331298,0.352224901781968,0.509079123890659,0.417177120016469,0.305428399706195,0.242651197219867,-0.00515899030480515,0.216323146654071,-0.151932863961508,-0.0192769191510919,0.652814567134138,-0.248960348169354,1,-0.0640369335364565,0.492385798125946,0.380938019280803,0.707334767134009,0.0303794267525596,0.759315405752628,0.515907758427401,-0.033506974926953,0.475348866547438,-0.184384005096525,0.204309582500397,0.255996908868256,-0.116265034208181,0.27015893198122,0.574236786948261,-0.212041297781236,0.136965320271021,0.102703643301079,-0.0771647430897738,0.20512871091998,0.395227721385553,-0.380527513734003,0.335934426385906,0.547675525730538,-0.267123721141791,-0.181024549280312,-0.129949967587174,0.089200721920589,0.570019065491008,-0.176632560999365,0.357599218270238,-0.11373192971549,0.569287775078469,0.604643952768833,-0.191975236776136,0.278482719111004,-0.016123407405073,0.207888696954706,0.449967904334654,0.419040293867333,0.530942347086021,-0.0695498299063622,0.537473570930344,0.612096558637343,0.462736494370267,-0.137642185212705,-0.0268353580988639,0.196447354661094,-0.0987514260774337,0.307063772812094,0.259073607728027,0.391870288482343,0.32573493355763,0.0499929243279085,0.550381648459556,0.558258323132615,0.530197648710553,0.424665990162892,0.508091591756222,0.354577158597255,0.614206127316663,0.457673386217332,0.480039121858114,-0.0781699017612517,0.704100520271569,0.592202831712108,0.0257983441869344,0.0818556336991337,0.229063127564909,0.515265789166415,-0.0652205880500697,0.287673623149458,-0.0102198041169595,0.0678010248350116,0.0775244163400319,0.443876859903693
"JOSD2",0.724283462510711,0.29221721954892,0.0644404410389641,0.73359630295798,0.648520596533062,0.651524848681608,0.0151659448134927,0.540866268537688,0.629781561118278,0.748365272743157,0.378746699845336,0.49214319163914,0.430983365559848,0.0624510168889972,0.311364026833296,-0.0390014456675227,-0.0489674030963698,0.541448522895008,-0.0730463321362222,0.319197163078356,0.25747246778637,0.205379158744024,0.757351664458017,0.705124348610255,0.740049556826446,0.721237698840028,0.498200779759665,0.669619240417801,0.738093849844728,0.713903284407634,0.72811022225785,0.23568555434631,0.640592081709848,0.271715121764675,0.106184334306106,0.554605790353714,0.152413762968044,0.376943281274792,0.0555386725974266,0.787760807743711,0.145449259377048,0.454426341917819,0.323701438399033,0.391474102550304,0.795592390343399,0.12548368880761,-0.000540873360222754,0.210818158045953,0.730816386118956,0.688410482726637,0.395860350984245,0.142065955247399,-0.0307529008961586,0.485819531170339,0.0821760917811073,0.317340758107441,0.429013074405704,0.688322186214326,0.770526687556373,0.794072044780477,-0.0652489973277647,0.783495003776839,-0.0640369335364565,1,0.131128676793045,0.341696089482912,0.100234698815658,0.38454155753516,0.0255642303657277,0.485825345114345,0.738662514359767,0.523109221257658,0.775870099259632,0.272555630617288,0.164754673683257,0.713411904575918,0.72595726942794,0.0481810788550599,0.709755763829476,0.744535676164464,0.752782305969698,0.656180542657133,0.480143703280815,0.235096420984284,0.587854281376452,0.411436025461094,0.243312978310807,0.623718234265847,0.558492527736679,0.802100181838181,0.184185756748042,0.164234884205681,0.754968460956302,0.538069780543641,0.763067685846146,0.410517269303962,0.348986099942435,0.535992563954907,0.565461935393858,0.58053345580916,0.249754097308317,0.129943014695597,0.315296084360697,0.1587087194803,0.684039019544119,0.145720333987017,0.0461003577092767,0.300935085280183,0.702982895572158,0.607003125371536,0.543210513935554,0.794365436823989,-0.0242809636053025,0.0766921498212107,-0.0508307542242468,0.410586512201303,0.685680817016871,0.12296312019091,0.297863847428512,0.139821638570549,0.398731127946006,0.0735803706068575,0.461193618989438,0.107003864066422,0.109705067378936,0.476144426015811,0.823426679291067,0.0879908855433527,0.330176438130641,0.183402460770213,0.541848042751502,0.582505395545231,0.300398184222923,0.800349761819253,0.308720933200334,0.758909325581641,0.722663296998062,0.681713038585981,0.224487148875985
"JUN",0.205811209660091,0.323971968858286,0.746046117880264,0.423936782422481,0.0232913809040298,0.335534275872795,0.90800424773551,0.146031235880909,0.43201329403707,0.227331406741917,0.669717791288971,0.32333629421618,0.491461929296314,0.7115229923975,0.244746930669357,0.845451310795554,0.733047647486209,0.544036751154571,0.537811371189762,0.278093399849404,0.734774027917487,0.64240732766632,0.304071179999931,0.1182336792065,0.273093271355106,0.302114450021277,0.38704804540769,0.400705378541402,0.233108523034547,0.291247228818603,0.29296401494002,0.843213544501484,0.551617189947338,0.23476218780079,0.695309239049259,0.455166700745955,0.477325703675708,0.340415010250251,0.48541150575472,0.269906215655969,0.693627307971189,0.650033298744648,0.710356009316895,0.302763684526612,0.230329128043188,0.36770697933053,0.809251315952624,-0.0062393823384591,0.446121154565662,0.259432385938976,0.421186628268971,0.810307972685932,0.790622504849987,0.543359344952166,0.222550416690947,0.658641207926512,0.506033779217039,0.269575676919389,0.248568466370245,0.34743496706939,0.7133760053558,0.133209350184775,0.492385798125946,0.131128676793045,1,0.826490350536508,0.766382134718773,0.065663138334355,0.609195732177076,0.540677449865488,0.14400754684198,0.517711913277982,0.174826539617461,0.271375569456803,0.313937264161971,0.261576005024494,0.284834402965691,0.860713407670984,0.176266445436079,0.212412519644431,0.247066568441565,0.247088581027824,0.421841557769959,0.263236627788998,-0.128249481227746,0.342716115206318,0.813739990005968,-0.0427135960991563,0.179209664563625,0.182610658521608,0.190527545757595,0.847756981661862,0.227010447983901,0.434576907505704,0.107178930779977,0.58870013751641,0.564500189478764,0.0498898388322518,0.372643736378956,0.231409693978139,0.540751956852987,0.651192710607625,0.352446057839441,0.768287597056284,0.136791797315425,0.633935804456067,0.720130267389445,0.524365580450707,0.174351595486558,0.216511975010993,0.39520335425614,0.237870975510209,0.330332463374874,0.765599714600292,0.708166708897657,0.374644931705029,0.357198954940631,0.748725282819836,0.515550564144559,0.43697365837708,0.748406578347463,0.513620499016174,0.489833589002423,0.503540228852967,0.294861427207714,0.573959468760276,0.159051442563966,0.776991836550813,0.545655689986871,0.0832698363910914,0.327505964542023,0.43359757045833,0.845142041320924,0.266148485345905,0.441633010999203,0.366579969966307,0.377495695325925,0.356642069727552,0.873942925293928
"JUNB",0.401563125549538,0.364012418556161,0.680626958259918,0.543636874003608,0.261429046108867,0.48697147352047,0.710728952074275,0.331564851438484,0.474919649785685,0.479313314576339,0.751795486499717,0.611239888878202,0.477224529189201,0.695762933661058,0.390945346763141,0.713686016174595,0.595652432927834,0.743534770207798,0.404107167573945,0.281287915270221,0.805780555952496,0.626458212610283,0.551642766266445,0.317124237497098,0.550006649468736,0.361912643781438,0.428906988275192,0.402809959234387,0.365462794601999,0.503489234115956,0.5062367181086,0.90540331643422,0.771811722373822,0.288408767308476,0.611938813842592,0.617113196162636,0.405893645915622,0.333840252649025,0.290531583882418,0.500770027730111,0.673100319158925,0.740707442686848,0.707857751444492,0.34478332195633,0.497657161115851,0.286151617437455,0.706766209740763,-0.0242412051470187,0.614788362284697,0.408496869998324,0.603673106610212,0.773650480150213,0.672302341396891,0.617385164728723,0.207636492787882,0.703420278241122,0.63621073723806,0.382162038217917,0.52769569718104,0.563994823942578,0.578556004488285,0.386569185129709,0.380938019280803,0.341696089482912,0.826490350536508,1,0.704264678300986,0.154953519786282,0.58789980474839,0.543959590737309,0.244089081206265,0.578777324013075,0.467765964892771,0.251977454478394,0.158108252965412,0.587925621526737,0.364435829821618,0.795096794082403,0.402519746631433,0.359691654309215,0.369023180606536,0.546567988530631,0.424952597864331,0.182407708479908,0.147587021366009,0.309724732084291,0.816062209215377,0.132756714103128,0.381459797315303,0.455105108323813,0.100705126791643,0.833646471197443,0.485022850595643,0.581295873529063,0.307553779019788,0.573829547471543,0.527646390761141,0.245146597097237,0.412357854686601,0.330514860947043,0.641200917899656,0.560593153985166,0.356184046258422,0.842600466206699,0.346299616058554,0.584410507095668,0.592657607639648,0.545515122222144,0.429954970268897,0.440958380140131,0.640112800008495,0.511935014916122,0.179183502045898,0.765449729578678,0.680414786266582,0.290240543207796,0.524473735519956,0.800902618399844,0.492809124634819,0.397786892905046,0.710152661358214,0.530563452687972,0.636421765467298,0.331956945608811,0.211398971243565,0.66960177128271,0.327077168587815,0.64941657697035,0.588507283527775,0.104244577808286,0.454392218976927,0.59423059054347,0.843308668606348,0.495920006232988,0.35539394669112,0.593650587967548,0.491135124683343,0.62888247161167,0.873594679452636
"KLF4",0.130429591918928,0.267518528356834,0.854976688020439,0.411749810306274,-0.0557126454210248,0.28077787854418,0.755449020607198,0.0343430296303834,0.292832990419085,0.167909193647614,0.807179260578941,0.352712741218375,0.500194222011281,0.82154743213114,0.294450290922886,0.810229899426998,0.79244764731639,0.416733322791454,0.746990275077666,0.161557793705444,0.640367086095654,0.575598701580407,0.233007373954975,0.077128206658733,0.243869263460687,0.284227912907033,0.484482205404512,0.354167549654333,0.185365848115956,0.247666558723199,0.19700791996789,0.735706161048117,0.450194816132337,0.288512382607008,0.836919074605224,0.476742874277525,0.53883749274011,0.30010215922155,0.500439059934985,0.18976132697417,0.588091848236137,0.718243354603884,0.67655548186807,0.206252885766161,0.175723007761804,0.434265606080448,0.721903672487959,-0.0797368229943334,0.424298644367804,0.0975207084554943,0.451151515035134,0.617539527634823,0.839863243776602,0.597454520485126,0.230883668094157,0.568348466445368,0.447757943183391,0.265563501622433,0.132126186328719,0.258605311998687,0.808458780622523,0.0137146462715677,0.707334767134009,0.100234698815658,0.766382134718773,0.704264678300986,1,0.0456586547496355,0.768366388084231,0.564201154554149,0.0506127489704193,0.540564467876414,0.0744629757426537,0.2356129426277,0.291897583165585,0.184736966360504,0.305481381575259,0.842850677581627,0.0360514244062837,0.210406594294818,0.17069939374241,0.218369553587097,0.382456349985832,0.342367288555774,-0.205529946812781,0.325472010491251,0.834955199646153,-0.0954799408912658,0.0324114836148349,0.0954168179119329,0.122694921448853,0.80350933944162,0.0961359609478744,0.464327657700815,0.0242968602791534,0.623932264858443,0.612598230852259,0.0463366098543836,0.348737044024422,0.142750966878183,0.460556067006137,0.609339144582032,0.412405617412036,0.710480098389053,0.058041821220167,0.72534998172221,0.785999731811947,0.646894217391956,0.0804718441124361,0.1794844860508,0.354300678364002,0.140791883787939,0.287635396727587,0.582887992723433,0.697510389715655,0.294426803242389,0.240826427093692,0.788698456198027,0.575552806387869,0.553831461490555,0.648852369560406,0.692312338425994,0.505257209462522,0.610224724198233,0.315465779894253,0.603811124108367,0.0935503307952698,0.819211878589988,0.659668934564987,0.0306835468521213,0.261212082622674,0.410105823917515,0.798081767374479,0.186992921705986,0.395430539796162,0.253851167317966,0.263710413073689,0.342497855661969,0.774740430540736
"KNDC1",0.353423425767314,0.170699301760279,0.141122960818731,0.421352454459299,0.380754084939784,0.47056344303443,0.00720843727584257,0.279735868153384,0.217636288992856,0.420122269836321,0.227774294323729,0.353527242859808,0.288544592018862,0.0752836910054229,0.145219526100339,-0.0413534702815216,-0.0464942640343842,0.24501403590275,-0.0016189193656475,0.224239850287378,0.0835841407183451,0.127564164764308,0.382927222050483,0.375296797804998,0.367296355068618,0.37138364806109,0.267051464204723,0.363808784204559,0.371654445875922,0.376794599708201,0.404370553889924,0.137212930306478,0.366825833472929,0.128080741071228,0.111967699635394,0.356623565359829,0.031844654591422,0.28859082687646,0.086320477177325,0.403431533363974,0.0380489265934624,0.23273948854676,0.156398797602592,0.17579032252233,0.421029049896389,0.0870276095680701,0.0229269818519035,0.136501151484485,0.427049154300896,0.245876493402084,0.263790513056167,0.0439724498142634,0.00697291672614763,0.274675069619937,0.0106523932218243,0.205621281005996,0.180247822362023,0.332678614120621,0.447200172788326,0.431621140935927,0.0139676467721091,0.374562966376495,0.0303794267525596,0.38454155753516,0.065663138334355,0.154953519786282,0.0456586547496355,1,0.0377809106632889,0.233671529345686,0.408805728301771,0.34383055746674,0.387887399175097,0.0198230369746148,0.120870470186873,0.399632488971164,0.431783371069108,0.0338622981521018,0.330198862396438,0.416238648647636,0.381510161102624,0.393938461279676,0.290409554748451,0.285367359074672,0.323015722112871,0.186273024374606,0.0904051271199365,0.307297551516521,0.142970144005617,0.446893829583076,-0.00488996303188152,0.134075420054254,0.338929152499156,0.396364566145808,0.408888306132184,0.267257386420068,0.226811832982241,0.362313960841493,0.217720191223749,0.12579569913318,0.0297265076885968,0.138621587616497,0.19864110061725,0.18810635408258,0.382499059330572,0.20158509298507,0.0838591987115021,0.0888733771883691,0.401798827827399,0.21442114212355,0.362429190322363,0.404205069111897,-0.0594048464345729,0.116119488262451,0.108797297762099,0.140650645781835,0.286875802496205,0.186217604946173,0.144140160146416,0.153677775797444,0.253649448946568,0.103969764782078,0.246812946061461,0.0199433809996866,0.0514310188157422,0.229002186162066,0.426712660383951,0.076210335488693,0.195499625957179,0.132637971081072,0.316853318504863,0.305799952484086,0.143271274361302,0.452030416297977,0.180642159842261,0.409002752556555,0.426036361804411,0.39042063793978,0.0841235415873146
"KRT23",0.0352676877528532,0.207865408101361,0.744874081944093,0.340643540112482,-0.212832687544268,0.25531114478433,0.65769432932257,-0.0243278323227271,0.235305535113108,0.0387801906363587,0.780859081402004,0.207124629087512,0.469690240627221,0.781251506464337,0.0862718228705835,0.757317476212219,0.744905890784633,0.374114949618836,0.747317632069502,0.114499390339642,0.538983184725464,0.540015509021955,0.190952944996456,0.0031475669092509,0.12572529233675,0.264442187822435,0.39330346354516,0.337949100774353,0.0926047907637026,0.149277870253525,0.134707593707697,0.621008045437787,0.322263796019198,0.224278200753486,0.754039274425509,0.435418904564972,0.616276292884487,0.258416886390233,0.529350746484698,0.0946323071514022,0.465785705713008,0.631472134643609,0.616122141385025,0.159751006884226,0.0547646259335777,0.544026140804421,0.675905652869913,-0.0510692449755655,0.322634002403782,0.0246750794703587,0.392827074632429,0.461615780935402,0.66719577559096,0.508796203435513,0.373447598192531,0.444732998528124,0.199249089760342,0.232433594670178,-0.0222512441919144,0.143168465221504,0.741759705036533,-0.120845421226153,0.759315405752628,0.0255642303657277,0.609195732177076,0.58789980474839,0.768366388084231,0.0377809106632889,1,0.58989941653819,0.0072554875836867,0.528747488500447,-0.0338891707875539,0.345602563704869,0.263083539631812,0.0240138914763652,0.214309831644578,0.742371291652719,-0.120507134317017,0.143206063942911,0.172794355642313,0.0475645733056664,0.26233160676415,0.348677252856575,-0.326662237142227,0.415857161318842,0.725529863489221,-0.225326351183944,-0.116024026921606,0.00431349480833788,0.173980888383672,0.747913940911121,-0.0114931998217329,0.474665805675916,-0.0474631560868628,0.592900610664962,0.683377409179532,-0.107081915491992,0.358320862391917,0.0742904182992169,0.434501480191637,0.635046627005907,0.44732565440733,0.709494500432428,0.00049937129987683,0.644356775642953,0.708957169584935,0.521551593594879,-0.0314200641560816,0.0903154192124913,0.256478390220181,0.0304440240327858,0.303110616109915,0.406943804627865,0.535063522006432,0.268622102317105,0.166946462316282,0.69062438524645,0.639114695704092,0.519880705489214,0.538482212372647,0.580404596781546,0.507375714858828,0.701073219007442,0.44986411339481,0.60088719989477,0.0241325692900644,0.754530109673993,0.610769735828407,0.0723462240739084,0.215672883136285,0.400231349243775,0.673102065965901,0.0976793306923965,0.34448637097069,0.152517095942793,0.170567066626508,0.175437229152431,0.622468170806066
"KRT7",0.453202112864498,0.393343802972165,0.531317972198477,0.759202452836291,0.208539577145028,0.673629731001722,0.461522766940984,0.222273689162909,0.645397165113258,0.447530352329505,0.700304160823207,0.273967247014268,0.675958496441719,0.53415908962673,0.125056201601444,0.483965327549704,0.508676780562598,0.568871937104416,0.48494911330861,0.353809199820197,0.532601712224743,0.530958822869247,0.55073467173914,0.405496496840694,0.503612318967425,0.618346986217124,0.682479148909217,0.72415412092149,0.59673997325689,0.523399096813862,0.513447839933079,0.473925741206958,0.563640324262613,0.354675331088201,0.582142422391979,0.672508665505374,0.691199192092062,0.415726411124137,0.519038717068221,0.455248225271422,0.321798284389965,0.603406657001755,0.603222993365729,0.439535531044786,0.469381086529236,0.454057861799922,0.466009406956242,0.175532013142472,0.68574461277671,0.447365211732917,0.422011143299963,0.394777307705059,0.398547368136106,0.730050802168546,0.439410508657573,0.388761490010916,0.305758350888118,0.662733852291265,0.39927355339536,0.567785737232264,0.432188310555753,0.315755171054616,0.515907758427401,0.485825345114345,0.540677449865488,0.543959590737309,0.564201154554149,0.233671529345686,0.58989941653819,1,0.518652813678663,0.829905608149952,0.354148424165101,0.496408801864716,0.325347612589192,0.337078219793553,0.72343850065811,0.5104122552676,0.361941158912286,0.574608736276583,0.656924987775053,0.354523107314452,0.546248116255644,0.531442865519807,0.087134556189412,0.697691538540414,0.580792883599528,0.231715016942385,0.147052170163121,0.44057333324143,0.265536204763411,0.572237688950133,0.378390074930731,0.697304705221686,0.436438736387323,0.766878452959494,0.76576797850757,0.213616180755406,0.659569991345808,0.422369107827572,0.296401409770492,0.455369329753786,0.71396578194956,0.544944696017225,0.388526037569539,0.54349401724394,0.495332007572299,0.51257231629446,0.400583760453447,0.383808045694704,0.508917604688084,0.439288407164021,0.165685694010939,0.350146197243112,0.282283188574298,0.553266348500033,0.524573095021402,0.445931852237942,0.849058081070877,0.56081465920605,0.65170762947344,0.321610274174778,0.723966720110969,0.536228839661451,0.427443150188651,0.783015339180721,0.502061784671504,0.596934062391825,0.667504698914032,0.242855414688175,0.445404851055713,0.704730573005549,0.669572443737374,0.493662885360312,0.433283277246507,0.528137295280242,0.58514004661869,0.495783448538711,0.53722842369691
"LAMA5",0.73164432663824,0.296467277350154,0.0247676685600017,0.717756189443313,0.589691882853591,0.693979163930549,0.0285265741503247,0.495601484675658,0.641585247796952,0.681828775222494,0.302205109231296,0.342330625649701,0.42087335979809,0.0230532903864609,0.142853962653563,-0.0367037414987727,-0.0200225414291538,0.512203710683571,-0.021080308234716,0.397692513160087,0.281375561032046,0.238160807669406,0.709772132666185,0.679851073547724,0.63416260084795,0.659860172073839,0.492140898320737,0.725743776747532,0.766266553668522,0.650429206738355,0.724996226537493,0.148036654207822,0.519275725603136,0.268157774791474,0.0906513059643363,0.535828443892201,0.195559331834016,0.30406806627751,0.168264830840061,0.70320761787908,0.137678838937481,0.385720066398646,0.354306108675746,0.449270034954245,0.743427280418028,0.142968090436478,-0.0363366884033629,0.231641799022703,0.66858985805437,0.767135653755938,0.28873199406294,0.101356333159962,0.00982036609243813,0.464776191691115,0.056767037297118,0.210706574959831,0.28799487495486,0.746150033353295,0.673193075459531,0.719515271043338,-0.0271174435170923,0.724362078867431,-0.033506974926953,0.738662514359767,0.14400754684198,0.244089081206265,0.0506127489704193,0.408805728301771,0.0072554875836867,0.518652813678663,1,0.573514943723463,0.656926805158284,0.248039191635666,0.131923550039723,0.578164005916232,0.71301817843197,0.0446456257262297,0.772567721719593,0.74891826084992,0.811299613346475,0.540018364060612,0.408852192292779,0.261021360932889,0.46384750892081,0.505621384420188,0.147022062795195,0.734285445836414,0.587502665524667,0.749025122213745,0.1708235506821,0.152559279066003,0.695898103352969,0.535098151764581,0.761748790442283,0.492336045415126,0.32723511556712,0.64899897005333,0.595218575535766,0.660072959606566,0.0234121448929575,0.155345581780365,0.363158000265055,0.100103503380457,0.680555888828666,0.159236905807506,0.0300555665981026,0.324953561592137,0.675871194362941,0.527226087670474,0.465641580715246,0.708556010647842,0.0202143402488396,0.143206369230727,-0.0634110958211172,0.469779542465654,0.668431917645842,0.0661052818830278,0.320982799399182,0.117163461877846,0.336659100379156,-0.0134872885987779,0.403516051083991,0.188144911398507,0.120098867280358,0.437741344988752,0.786963609195803,0.0546967404167045,0.340057763079009,0.210341932162007,0.493059334820266,0.596020936906886,0.256421261103754,0.77886676523046,0.31360231082148,0.71154825238945,0.811367698900304,0.558392126481304,0.161495601896147
"LAMC3",0.580543674842997,0.451671498707996,0.542347462331735,0.852911978268756,0.277051802612335,0.706326425028672,0.407373527572723,0.347141362551995,0.665042903236418,0.543875294135158,0.711143036388397,0.467398613678981,0.736486181809901,0.560981581663525,0.251077818332749,0.449864136094574,0.481482845927569,0.640368052358729,0.472804851656959,0.41712992813969,0.605833989686446,0.528021615907237,0.643005506142896,0.480570832869517,0.570593883240476,0.688272052532605,0.723240828228199,0.766448059017423,0.657524867697211,0.626526234960828,0.628093405968123,0.481127573919452,0.699855918134423,0.396607827038482,0.604097230121901,0.77102294559357,0.644697240369775,0.490430941581589,0.536379911277772,0.572879731185879,0.3259775649148,0.684901739352563,0.668371476382756,0.534591996812064,0.589468444644945,0.489165140833774,0.419413747550503,0.195730928343914,0.785934819867916,0.513055906731778,0.489202381139213,0.356687161204726,0.350320326974049,0.785324092462512,0.284455317380152,0.38955273605705,0.314391328465731,0.697111760027281,0.524829023249285,0.662751745631975,0.390803499887319,0.417349600471435,0.475348866547438,0.523109221257658,0.517711913277982,0.578777324013075,0.540564467876414,0.34383055746674,0.528747488500447,0.829905608149952,0.573514943723463,1,0.467087577627144,0.438815646444092,0.352808734029418,0.493003010233495,0.754540622935881,0.468720312821761,0.475450586409092,0.644051641064276,0.704075163325842,0.479906524395599,0.56862333729357,0.529231500173328,0.144773591106839,0.629105201626744,0.574429166358105,0.279270930688748,0.277180998778886,0.551426080010886,0.276356646611955,0.554165517258896,0.49949427253588,0.738674902414169,0.514392261926211,0.798282881572937,0.732071649235735,0.341655884922719,0.697521022795886,0.482204112143263,0.256242517031105,0.494444246673091,0.673983647123075,0.514608472723222,0.50902148052038,0.549047229582448,0.487165515793923,0.525090814232437,0.510802485878018,0.434069199392725,0.659059715568755,0.523091247358986,0.119449883910597,0.348374554315566,0.346473268363759,0.642561821066351,0.616615700830874,0.468804354648744,0.743564255510026,0.584951605873388,0.67787888225393,0.386947198437679,0.753338525276444,0.552241666234875,0.412462501587486,0.804358885075386,0.549295648781514,0.562258529315646,0.751675364703999,0.28848311484426,0.554597967419022,0.717999651638058,0.654121099948839,0.601481698394877,0.540890155368705,0.619850945269062,0.663161410767839,0.584490733177134,0.50786470094901
"LIME1",0.724604705754448,0.219434604267143,0.013291701179776,0.654127987946896,0.739481976830241,0.601767263053221,0.0243282349251865,0.528218649265271,0.572229684735782,0.828351274664985,0.356203448339434,0.658609747371445,0.334045115878802,0.0696761048635612,0.364905826273689,-0.00797955167869289,-0.0549683196995,0.674588300077668,-0.158679486812106,0.300948359789698,0.354454348902051,0.200237455759132,0.83114899075052,0.712843228865105,0.846866913055951,0.581931334654067,0.403153104082667,0.516522999086101,0.69400831767983,0.75654531471561,0.78013279526248,0.337267787883183,0.736400110863689,0.268189360522573,0.0502394121990328,0.587529207112214,-0.0101603964838326,0.315846288708159,-0.15040193381308,0.819025184155835,0.189484520489057,0.447101557824757,0.323672033057435,0.358213115077434,0.863547566752264,0.0242718644127423,-0.00371743844673931,0.145875465853304,0.770508627187129,0.695041047729802,0.489633953148241,0.135277077627519,0.00609752764989376,0.472886456803914,0.0125933442063159,0.380152645247768,0.556907455939918,0.569507162083705,0.921101898646685,0.8404039679274,-0.0967438676602083,0.878956923846498,-0.184384005096525,0.775870099259632,0.174826539617461,0.467765964892771,0.0744629757426537,0.387887399175097,-0.0338891707875539,0.354148424165101,0.656926805158284,0.467087577627144,1,0.120923154041045,0.0502304817538645,0.883614979339214,0.607839955384786,0.0997338766092988,0.779844538165063,0.688921916303047,0.681690222603311,0.814465941698241,0.430338775829343,0.08254825083367,0.693557409168162,0.26882414081792,0.25448825855043,0.649477036583588,0.689686632688606,0.887546676934028,0.0283067718341763,0.211466622651963,0.895270265059187,0.540597739412679,0.745536712484759,0.322083534386658,0.223850148588414,0.562824779950691,0.425055808002169,0.51309895132262,0.332561093473634,0.115106029025417,0.179179050943481,0.23245574716136,0.696060653614637,0.174208986977424,0.0102134132475284,0.251533977161509,0.799326907593663,0.723274441156286,0.682918565363869,0.908608551143615,-0.069350808248549,0.187383578453418,0.0410853555765011,0.31065095333065,0.682110111624636,0.214384436992789,0.176626837645692,0.079737729152838,0.345329003651462,0.0982540041842648,0.420404871624404,-0.0866176217099214,-0.0600527416315093,0.451812039032896,0.783872724950982,0.0297142125397549,0.292731409847428,0.117213661309195,0.530216477313455,0.614603948589214,0.332976043104378,0.852722047982056,0.227972392764854,0.826491026280006,0.717652380307581,0.791627330121946,0.26493176329753
